"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
640,"lut","lut-nie","nie",4,1,"ochro-nie","ochro",1,0,2,1,"absolutnie","absoochronie"
623,"cja","cja-last_blank","last_blank",5,258,"dziesz-last_blank","dziesz",38,220,3,1,"administracja","administradziesz"
405,"first_blank","first_blank-afry","afry",2,13,"first_blank-zgro","zgro",13,0,0,1,"afryka","zgroka"
3,"first_blank","first_blank-ag","ag",1,10,"first_blank-nę","nę",10,0,0,1,"agent","nęent"
4,"ds","ds-last_blank","last_blank",1,8,"hu-last_blank","hu",8,0,0,1,"aids","aihu"
32,"tów","tów-ka","ka",3,4,"śnia-ka","śnia",4,0,1,1,"aktówka","akśniaka"
430,"tyw","tyw-ny","ny",3,12,"czal-ny","czal",9,3,1,1,"aktywny","akczalny"
821,"ar","ar-m","m",1,2,"na-m","na",2,0,0,1,"alarm","alnam"
660,"bum","bum-last_blank","last_blank",2,1,"ńor-last_blank","ńor",1,0,0,1,"album","alńor"
502,"first_blank","first_blank-ale","ale",2,22,"first_blank-fra","fra",22,0,0,1,"aleja","fraja"
6,"hol","hol-last_blank","last_blank",3,2,"nież-last_blank","nież",2,0,1,1,"alkohol","alkonież"
387,"first_blank","first_blank-ama","ama",2,24,"first_blank-bal","bal",24,0,0,1,"amator","baltor"
93,"first_blank","first_blank-am","am",4,66,"first_blank-strze","strze",65,1,3,1,"ambasada","strzebasada"
11,"dor","dor-last_blank","last_blank",4,15,"chach-last_blank","chach",15,0,2,1,"ambasador","ambasachach"
12,"lans","lans-last_blank","last_blank",3,3,"czom-last_blank","czom",3,0,0,1,"ambulans","ambuczom"
951,"tyk","tyk-last_blank","last_blank",3,20,"gram-last_blank","gram",20,0,1,1,"analityk","analigram"
992,"chia","chia-last_blank","last_blank",2,3,"ashi-last_blank","ashi",3,0,0,1,"anarchia","anarashi"
967,"first_blank","first_blank-ana","ana",3,43,"first_blank-stwo","stwo",43,0,1,1,"anatomia","stwotomia"
13,"an","an-io","io",1,2,"an-ny","ny",2,0,0,1,"anioł","annył"
14,"first_blank","first_blank-ano","ano",4,18,"first_blank-uśmie","uśmie",18,0,2,1,"anonimowy","uśmienimowy"
15,"tum","tum-last_blank","last_blank",4,8,"biasz-last_blank","biasz",8,0,2,1,"antidotum","antidobiasz"
975,"first_blank","first_blank-are","are",2,6,"first_blank-mno","mno",6,0,0,1,"arena","mnona"
989,"nał","nał-last_blank","last_blank",3,21,"czyc-last_blank","czyc",21,0,1,1,"arsenał","arseczyc"
18,"fakt","fakt-last_blank","last_blank",3,1,"boya-last_blank","boya",1,0,0,1,"artefakt","arteboya"
487,"kuł","kuł-last_blank","last_blank",3,5,"siów-last_blank","siów",5,0,1,1,"artykuł","artysiów"
425,"sta","sta-last_blank","last_blank",3,110,"ścią-last_blank","ścią",110,0,1,1,"artysta","artyścią"
725,"first_blank","first_blank-aspi","aspi",3,4,"first_blank-king","king",4,0,0,1,"aspiryna","kingryna"
675,"first_blank","first_blank-astro","astro",3,14,"first_blank-sprzy","sprzy",14,0,0,1,"astronauta","sprzynauta"
895,"first_blank","first_blank-ato","ato",3,13,"first_blank-ogól","ogól",13,0,1,1,"atomowy","ogólmowy"
19,"first_blank","first_blank-atrak","atrak",3,17,"first_blank-obrzy","obrzy",17,0,0,1,"atrakcyjny","obrzycyjny"
666,"kcja","kcja-last_blank","last_blank",2,1,"ichś-last_blank","ichś",1,0,0,1,"aukcja","auichś"
21,"graf","graf-last_blank","last_blank",3,7,"lizm-last_blank","lizm",7,0,0,1,"autograf","autolizm"
20,"tor","tor-last_blank","last_blank",2,104,"czę-last_blank","czę",104,0,0,1,"autor","auczę"
599,"da","da-nia","nia",3,33,"da-jesz","jesz",10,23,1,1,"badania","badajesz"
957,"da","da-nie","nie",3,41,"da-jesz","jesz",10,31,1,1,"badanie","badajesz"
817,"lan","lan-so","so",4,1,"thomp-so","thomp",2,1,2,1,"balansować","bathompsować"
23,"ba","ba-nan","nan",2,1,"ba-sem","sem",1,0,0,1,"banan","basem"
601,"ban","ban-da","da",2,5,"gro-da","gro",4,1,0,1,"banda","groda"
24,"kier","kier-last_blank","last_blank",2,7,"rzej-last_blank","rzej",7,0,0,1,"bankier","banrzej"
25,"ko","ko-wość","wość",3,2,"ko-dusz","dusz",2,0,0,1,"bankowość","bankodusz"
756,"ba","ba-ron","ron",2,1,"ba-sem","sem",1,0,0,1,"baron","basem"
436," się"," się-last_blank","last_blank",3,1,"mium-last_blank","mium",1,0,0,1,"bawić się","bawićmium"
903,"ba","ba-za","za",2,2,"gno-za","gno",2,0,1,1,"baza","gnoza"
27,"stia","stia-last_blank","last_blank",2,6,"skaj-last_blank","skaj",6,0,0,1,"bestia","beskaj"
575,"be","be-ton","ton",2,1,"be-lię","lię",1,0,0,1,"beton","belię"
547,"czeń","czeń-stwo","stwo",4,4,"strzo-stwo","strzo",1,3,1,1,"bezpieczeństwo","bezpiestrzostwo"
728,"piecz","piecz-ny","ny",3,3,"słusz-ny","słusz",3,0,0,1,"bezpieczny","bezsłuszny"
485,"śred","śred-ni","ni",4,8,"wspól-ni","wspól",8,0,1,1,"bezpośredni","bezpowspólni"
922,"rad","rad-ny","ny",3,3,"dziw-ny","dziw",3,0,1,1,"bezradny","bezdziwny"
789,"biał","biał-ko","ko",2,1,"stat-ko","stat",1,0,0,1,"białko","statko"
322,"bia","bia-ły","ły",2,2,"gnę-ły","gnę",2,0,0,1,"biały","gnęły"
501,"blia","blia-last_blank","last_blank",2,1,"liot-last_blank","liot",1,0,0,1,"biblia","biliot"
150,"blio","blio-te","te",4,10,"czwar-te","czwar",2,8,1,1,"biblioteka","biczwarteka"
539,"gać","gać-last_blank","last_blank",2,45,"sji-last_blank","sji",45,0,0,1,"biegać","biesji"
935,"gun","gun-ka","ka",3,1,"czew-ka","czew",1,0,1,1,"biegunka","bieczewka"
555,"let","let-last_blank","last_blank",2,19,"sje-last_blank","sje",19,0,0,1,"bilet","bisje"
498,"skup","skup-last_blank","last_blank",2,2,"sizm-last_blank","sizm",2,0,0,1,"biskup","bisizm"
864,"first_blank","first_blank-biur","biur",2,4,"first_blank-thor","thor",4,0,0,1,"biurko","thorko"
782,"ąd","ąd-last_blank","last_blank",1,9,"ea-last_blank","ea",9,0,0,1,"błąd","błea"
180,"first_blank","first_blank-bli","bli",2,22,"first_blank-col","col",22,0,0,1,"blisko","colsko"
696,"bło","bło-to","to",2,1,"min-to","min",1,0,0,1,"błoto","minto"
151,"first_blank","first_blank-bły","bły",4,24,"first_blank-uszko","uszko",25,1,2,1,"błyskawica","uszkoskawica"
121,"bó","bó-g","g",1,1,"oł-g","oł",1,0,0,1,"bóg","ołg"
135,"ter","ter-last_blank","last_blank",3,78,"skim-last_blank","skim",76,2,1,1,"bohater","bohaskim"
359,"first_blank","first_blank-bom","bom",2,27,"first_blank-pań","pań",27,0,0,1,"bomba","pańba"
46,"enie","enie-last_blank","last_blank",6,2,"ostrzyć-last_blank","ostrzyć",2,0,3,1,"boże narodzenie","boże narodzostrzyć"
31,"bra","bra-wo","wo",2,1,"sco-wo","sco",1,0,0,1,"brawo","scowo"
33,"first_blank","first_blank-brą","brą",3,11,"first_blank-pasz","pasz",11,0,1,1,"brązowy","paszzowy"
371,"first_blank","first_blank-brud","brud",2,11,"first_blank-wzru","wzru",11,0,0,1,"brudny","wzruny"
668,"first_blank","first_blank-bru","bru",3,48,"first_blank-wska","wska",49,1,1,1,"brutalny","wskatalny"
685,"first_blank","first_blank-br","br",1,68,"first_blank-ło","ło",68,0,0,1,"brzuch","łozuch"
64,"bu","bu-do","do",3,42,"pier-do","pier",36,6,2,1,"budowa","pierdowa"
913,"dżet","dżet-last_blank","last_blank",2,2,"śleń-last_blank","śleń",2,0,0,1,"budżet","buśleń"
688,"first_blank","first_blank-cał","cał",4,9,"first_blank-śmiet","śmiet",9,0,2,1,"całkowity","śmietkowity"
770,"powód","powód-last_blank","last_blank",3,1,"usand-last_blank","usand",1,0,0,1,"cel, powód","cel, usand"
40,"ce","ce-ment","ment",2,1,"ce-land","land",1,0,0,1,"cement","celand"
488,"cen","cen-ny","ny",2,4,"ryj-ny","ryj",4,0,0,1,"cenny","ryjny"
516,"trum","trum-last_blank","last_blank",2,3,"tarł-last_blank","tarł",3,0,0,1,"centrum","centarł"
759,"sar","sar-ski","ski",3,1,"rzym-ski","rzym",1,0,1,1,"cesarski","cerzymski"
727,"zar","zar-last_blank","last_blank",2,7,"mił-last_blank","mił",7,0,0,1,"cezar","cemił"
452,"first_blank","first_blank-cha","cha",2,82,"first_blank-dzi","dzi",81,1,0,1,"chaos","dzios"
626,"first_blank","first_blank-che","che",2,59,"first_blank-por","por",59,0,0,1,"chemia","pormia"
627,"micz","micz-ny","ny",3,6,"stęp-ny","stęp",6,0,0,1,"chemiczny","chestępny"
334,"rurg","rurg-last_blank","last_blank",2,2,"kong-last_blank","kong",2,0,0,1,"chirurg","chikong"
481,"ch","ch-le","le",1,2,"mu-le","mu",2,0,0,1,"chleb","muleb"
30,"cy.","cy.-last_blank","last_blank",2,1,"eby-last_blank","eby",1,0,0,1,"chłopcy.","chłopeby"
50,"first_blank","first_blank-chmu","chmu",2,7,"first_blank-pseu","pseu",7,0,0,1,"chmura","pseura"
810,"cho","cho-ry","ry",2,3,"rie-ry","rie",2,1,0,1,"chory","riery"
440,"chro","chro-nić","nić",2,1,"wist-nić","wist",1,0,0,2,"chronić","wistnić"
293,"chu","chu-dy","dy",2,1,"sar-dy","sar",1,0,0,1,"chudy","sardy"
678,"first_blank","first_blank-cia","cia",2,37,"first_blank-two","two",37,0,0,1,"ciało","twoło"
655,"ci","ci-chy","chy",2,1,"ci-wił","wił",1,0,0,1,"cichy","ciwił"
78,"first_blank","first_blank-ciem","ciem",2,21,"first_blank-unie","unie",21,0,0,1,"ciemność","unieność"
267,"ci","ci-eń","eń",1,1,"ci-pu","pu",1,0,0,1,"cień","cipu"
551,"pło","pło-last_blank","last_blank",2,1,"fru-last_blank","fru",1,0,0,1,"ciepło","ciefru"
313,"pły","pły-last_blank","last_blank",2,2,"kre-last_blank","kre",2,0,0,1,"ciepły","ciekre"
735,"pieć","pieć-last_blank","last_blank",2,5,"pert-last_blank","pert",5,0,0,1,"cierpieć","cierpert"
286,"first_blank","first_blank-cier","cier",3,43,"first_blank-wsta","wsta",43,0,0,1,"cierpienie","wstapienie"
658,"first_blank","first_blank-cier","cier",3,43,"first_blank-stwo","stwo",43,0,0,1,"cierpliwość","stwopliwość"
902,"cięż","cięż-ki","ki",2,2,"niów-ki","niów",2,0,0,1,"ciężki","niówki"
315,"co","co-last_blank","last_blank",1,103,"dą-last_blank","dą",102,1,0,1,"co","dą"
657,"dzien","dzien-nie","nie",3,3,"ostat-nie","ostat",3,0,0,2,"codziennie","coostatnie"
390,"first_blank","first_blank-cór","cór",2,10,"first_blank-kaj","kaj",10,0,0,1,"córka","kajka"
648,"kier","kier-last_blank","last_blank",2,7,"dlem-last_blank","dlem",7,0,0,1,"cukier","cudlem"
598,"first_blank","first_blank-ćwi","ćwi",2,23,"first_blank-uto","uto",23,0,0,1,"ćwiczyć","utoczyć"
968,"mon","mon-last_blank","last_blank",3,14,"dzia-last_blank","dzia",14,0,1,1,"cynamon","cynadzia"
723,"wil","wil-ny","ny",3,1,"ubra-ny","ubra",1,0,1,1,"cywilny","cyubrany"
740,"ar","ar-last_blank","last_blank",1,29,"cz-last_blank","cz",29,0,0,1,"czar","czcz"
276,"cza","cza-sem","sem",2,2,"cza-ili","ili",2,0,0,1,"czasem","czaili"
312,"kać","kać-last_blank","last_blank",2,67,"les-last_blank","les",67,0,0,1,"czekać","czeles"
503,"first_blank","first_blank-czer","czer",2,28,"first_blank-oczy","oczy",28,0,0,1,"czerwiec","oczywiec"
324,"first_blank","first_blank-czer","czer",3,28,"first_blank-wpły","wpły",28,0,0,1,"czerwony","wpływony"
131,"eś","eś-ć","ć",1,10,"ra-ć","ra",10,0,0,1,"cześć","czrać"
577,"wość","wość-last_blank","last_blank",4,43,"stwem-last_blank","stwem",34,9,1,1,"częstotliwość","częstotlistwem"
480,"czło","czło-nek","nek",2,1,"ścio-nek","ścio",1,0,0,1,"członek","ścionek"
165,"first_blank","first_blank-czło","czło",2,13,"first_blank-szer","szer",13,0,0,1,"człowiek","szerwiek"
840,"snek","snek-last_blank","last_blank",2,1,"kieœ-last_blank","kieœ",1,0,0,1,"czosnek","czokieœ"
628,"first_blank","first_blank-czuj","czuj",2,14,"first_blank-chan","chan",14,0,0,1,"czujnik","channik"
670,"first_blank","first_blank-czyn","czyn",2,15,"first_blank-uczu","uczu",15,0,0,1,"czynnik","uczunik"
47,"sty","sty-last_blank","last_blank",2,78,"ter-last_blank","ter",78,0,0,1,"czysty","czyter"
328,"tać","tać-last_blank","last_blank",2,47,"gów-last_blank","gów",47,0,0,1,"czytać","czygów"
239,"first_blank","first_blank-czy","czy",3,106,"first_blank-zmie","zmie",107,1,1,1,"czytanie","zmietanie"
687,"da","da-ne","ne",2,21,"tyw-ne","tyw",20,1,1,1,"dane","tywne"
579,"daw","daw-ka","ka",2,1,"por-ka","por",1,0,0,1,"dawka","porka"
879,"kat","kat-ny","ny",4,2,"zręcz-ny","zręcz",2,0,2,1,"delikatny","delizręczny"
570,"de","de-ser","ser",2,1,"de-mol","mol",1,0,0,1,"deser","demol"
373,"de","de-sz","sz",1,1,"ej-sz","ej",1,0,0,1,"deszcz","ejszcz"
987,"na","na-tor","tor",4,8,"na-dziej","dziej",11,3,2,1,"detonator","detonadziej"
569,"dia","dia-ment","ment",2,1,"lop-ment","lop",1,0,0,1,"diament","lopment"
84,"sto","sto-wa","wa",5,33,"olśnie-wa","olśnie",4,29,3,1,"digustowanie","diguolśniewanie"
962,"a.","a.-last_blank","last_blank",1,1,"db-last_blank","db",1,0,0,1,"dna.","dndb"
654,"czyn","czyn-ność","ność",4,3,"zręcz-ność","zręcz",2,1,1,1,"dobroczynność","dobrozręczność"
581,"bry","bry-last_blank","last_blank",2,11,"nac-last_blank","nac",11,0,0,1,"dobry","donac"
948,"do","do-dat","dat",4,16,"do-strze","strze",19,3,2,1,"dodatkowy","dostrzekowy"
582,"do","do-m","m",1,2,"zy-m","zy",1,1,0,1,"dom","zym"
7,"czać","czać-last_blank","last_blank",3,47,"kiej-last_blank","kiej",48,1,0,1,"dopuszczać","dopuszkiej"
880,"sły","sły-last_blank","last_blank",3,22,"rium-last_blank","rium",22,0,1,1,"dorosły","dororium"
95,"ść","ść-last_blank","last_blank",1,33,"pę-last_blank","pę",33,0,0,1,"dość","dopę"
101,"do","do-sko","sko",4,19,"do-rzecz","rzecz",8,11,2,1,"doskonały","dorzecznały"
811,"słow","słow-nie","nie",3,2,"mier-nie","mier",2,0,0,1,"dosłownie","domiernie"
593,"świad","świad-cze","cze",4,12,"współ-cze","współ",10,2,0,1,"doświadczenie","dowspółczenie"
318,"cip","cip-ny","ny",3,1,"wacz-ny","wacz",1,0,1,1,"dowcipny","dowwaczny"
799,"wód","wód-last_blank","last_blank",2,7,"mił-last_blank","mił",7,0,0,1,"dowód","domił"
344,"do","do-wód","wód",3,8,"do-tknę","tknę",8,0,1,1,"dowódca","dotknęca"
426,"mat","mat-last_blank","last_blank",2,12,"kin-last_blank","kin",12,0,0,1,"dramat","drakin"
89,"tycz","tycz-ny","ny",4,42,"dzial-ny","dzial",6,36,1,1,"dramatyczny","dramadzialny"
752,"first_blank","first_blank-drę","drę",2,9,"first_blank-uno","uno",9,0,0,1,"dręczyć","unoczyć"
408,"first_blank","first_blank-dr","dr",1,56,"first_blank-sk","sk",56,0,0,1,"drink","skink"
253,"dro","dro-ga","ga",2,2,"ber-ga","ber",2,0,0,1,"droga","berga"
559,"dro","dro-gi","gi",2,2,"kin-gi","kin",2,0,0,1,"drogi","kingi"
263,"dru","dru-ga","ga",2,1,"ter-ga","ter",1,0,0,1,"druga","terga"
1000,"first_blank","first_blank-drzem","drzem",2,4,"first_blank-dresz","dresz",4,0,0,1,"drzemka","dreszka"
558,"du","du-ma","ma",2,1,"du-łów","łów",1,0,1,1,"duma","dułów"
