"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
159,"went","went-last_blank","last_blank",3,2,"nian-last_blank","nian",2,0,0,1,"absolwent","absolnian"
445,"dal","dal-ny","ny",4,2,"kwent-ny","kwent",2,0,2,1,"absurdalny","absurkwentny"
280,"cyj","cyj-ny","ny",6,34,"wdzięcz-ny","wdzięcz",2,32,4,1,"administracyjny","administrawdzięczny"
224,"na","na-last_blank","last_blank",5,2050,"na-tkniesz","tkniesz",1,2049,3,4,"adrenalina","adrenalinatkniesz"
471,"res","res-last_blank","last_blank",2,11,"zuj-last_blank","zuj",11,0,0,1,"adres","adzuj"
758,"first_blank","first_blank-agen","agen",2,17,"first_blank-spon","spon",17,0,0,1,"agencja","sponcja"
204,"cent","cent-last_blank","last_blank",2,6,"sing-last_blank","sing",6,0,0,1,"akcent","aksing"
33,"tor","tor-last_blank","last_blank",2,104,"czę-last_blank","czę",104,0,0,1,"aktor","akczę"
262,"ści","ści-last_blank","last_blank",5,390,"sworth-last_blank","sworth",5,385,3,1,"aktualności","aktualnosworth"
770,"wuj","wuj-last_blank","last_blank",3,5,"tley-last_blank","tley",5,0,1,1,"aktywuj","aktytley"
8,"ar","ar-m","m",1,2,"re-m","re",2,0,0,1,"alarm","alrem"
275,"first_blank","first_blank-ale","ale",2,22,"first_blank-col","col",22,0,0,1,"aleja","colja"
67,"fa","fa-last_blank","last_blank",2,37,"pię-last_blank","pię",37,0,1,1,"alfa","alpię"
413,"ali","ali-bi","bi",2,1,"zmo-bi","zmo",1,0,0,1,"alibi","zmobi"
3,"first_blank","first_blank-ame","ame",3,47,"first_blank-zdra","zdra",47,0,1,1,"ameryka","zdraryka"
720,"first_blank","first_blank-ana","ana",3,43,"first_blank-stwo","stwo",43,0,1,1,"analiza","stwoliza"
135,"first_blank","first_blank-apar","apar",3,7,"first_blank-zrzę","zrzę",7,0,0,1,"apartament","zrzętament"
609,"first_blank","first_blank-apro","apro",3,7,"first_blank-zgod","zgod",7,0,0,1,"aprobata","zgodbata"
240,"tekt","tekt-last_blank","last_blank",3,1,"msty-last_blank","msty",1,0,0,1,"architekt","archimsty"
269,"first_blank","first_blank-aresz","aresz",3,34,"first_blank-otrzy","otrzy",34,0,0,2,"aresztować","otrzytować"
351,"ar","ar-mia","mia",2,1,"ar-ter","ter",1,0,0,1,"armia","arter"
230,"first_blank","first_blank-aro","aro",3,14,"first_blank-szep","szep",14,0,1,1,"arogancja","szepgancja"
277,"le","le-ria","ria",4,4,"le-głych","głych",5,1,2,1,"artyleria","artyległych"
722,"first_blank","first_blank-asy","asy",2,18,"first_blank-lon","lon",18,0,0,1,"asystent","lonstent"
239,"at","at-ak","ak",1,1,"wi-ak","wi",1,0,0,1,"atak","wiak"
518,"first_blank","first_blank-atlan","atlan",3,13,"first_blank-zgwał","zgwał",13,0,0,1,"atlantycki","zgwałtycki"
772,"first_blank","first_blank-at","at",4,30,"first_blank-wspól","wspól",28,2,3,1,"atmosfera","wspólmosfera"
558,"bus","bus-last_blank","last_blank",3,6,"ciąg-last_blank","ciąg",6,0,1,1,"autobus","autociąg"
252,"tet","tet-last_blank","last_blank",4,7,"znasz-last_blank","znasz",7,0,2,1,"autorytet","autoryznasz"
149,"to","to-stra","stra",4,6,"to-riach","riach",2,4,1,1,"autostrada","autoriachda"
