"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
947,"en gee","en gee-last_blank","last_blank",3,1,"slagen-last_blank","slagen",1,0,0,1,"'n teken gee","'n tekslagen"
917,"first_blank","first_blank-aak","aak",2,1,"first_blank-woz","woz",1,0,0,1,"aaklig","wozlig"
531,"nd","nd-last_blank","last_blank",1,53,"is-last_blank","is",53,0,0,1,"aand","aais"
658,"dui","dui-last_blank","last_blank",2,4,"lil-last_blank","lil",4,0,0,1,"aandui","aanlil"
223,"ge","ge-naam","naam",3,9,"ge-skre","skre",9,0,0,1,"aangenaam","aangeskre"
944,"hou","hou-last_blank","last_blank",2,68,"ski-last_blank","ski",68,0,0,1,"aanhou","aanski"
653,"aan","aan-kla","kla",3,6,"aan-sien","sien",5,1,1,1,"aanklaer","aansiener"
20,"aan","aan-na","na",3,2,"tsoe-na","tsoe",2,0,1,1,"aanname","tsoename"
900,"aan","aan-neem","neem",3,4,"aan-hang","hang",4,0,0,1,"aanneemlik","aanhanglik"
2,"trek","trek-last_blank","last_blank",2,45,"dies-last_blank","dies",46,1,0,1,"aantrek","aandies"
979,"vaar","vaar-last_blank","last_blank",2,22,"ving-last_blank","ving",22,0,0,1,"aanvaar","aanving"
754,"val","val-ler","ler",3,2,"skra-ler","skra",1,1,1,1,"aanvaller","aanskraler"
628,"first_blank","first_blank-aar","aar",2,30,"first_blank-bil","bil",30,0,0,1,"aarbei","bilbei"
810,"first_blank","first_blank-aa","aa",1,25,"first_blank-ts","ts",25,0,0,1,"aas","tss"
783,"le","le-last_blank","last_blank",5,1633,"le-raarspaar","raarspaar",1,1632,1,3,"abdominale","abdominaleraarspaar"
68,"sur","sur-de","de",3,1,"elan-de","elan",1,0,1,1,"absurde","abelande"
81,"tief","tief-last_blank","last_blank",5,76,"spruit-last_blank","spruit",39,37,2,1,"administratief","administraspruit"
301,"first_blank","first_blank-adre","adre",3,3,"first_blank-baai","baai",3,0,0,1,"adrenalien","baainalien"
15,"se","se-rend","rend",4,1,"se-chmet","chmet",1,0,1,1,"adviserend","advisechmet"
59,"dan","dan-king","king",3,2,"dan-ster","ster",1,1,0,1,"afdanking","afdanster"
853,"ge","ge-lo","lo",4,23,"ge-staan","staan",20,3,3,1,"afgelope","afgestaanpe"
865,"af","af-han","han",3,5,"af-trek","trek",5,0,1,1,"afhandel","aftrekdel"
565,"per","per-sing","sing",3,4,"per-mark","mark",3,1,0,1,"afpersing","afpermark"
594,"skrif","skrif-last_blank","last_blank",2,48,"plaas-last_blank","plaas",48,0,0,3,"afskrif","afplaas"
597,"af","af-slui","slui",3,3,"af-vaar","vaar",3,0,0,1,"afsluiting","afvaarting"
666,"af","af-spraak","spraak",2,1,"af-stands","stands",2,1,0,3,"afspraak","afstands"
