"cue","target","cosine","fake_cue","fake_target"
"you","focus",0.809445343476031,"hou","frcus"
"you","unless",0.793230095999527,"kou","unness"
"you","glad",0.792259263962246,"어ou","g어ad"
"you","grandpa",0.790804242900069,"yop","geandpa"
"you","hungry",0.789033703752494,"yol","hungey"
"the","wolf",0.775227354782833,"th놀","wol막"
"the","original",0.771689993911729,"th하","origibal"
"the","turns",0.769556384591314,"tho","tulns"
"the","hotel",0.76782522257117,"tae","potel"
"the","board",0.765188843978788,"tge","board"
"that","type",0.77145685747694,"thft","tipe"
"that","definitely",0.771172229427289,"yhat","delinitely"
"that","hat",0.766757146114489,"thdt","haj"
"that","fault",0.760282664023743,"thst","faul볼"
"that","business",0.752949557038966,"phat","busineas"
"and","land",0.811053498557906,"면nd","스and"
"and","hand",0.740672767233687,"gnd","hend"
"and","husband",0.740081203970265,"dnd","husbrnd"
"and","weekend",0.736518479816336,"aud","weekewd"
"and","turns",0.727071611368819,"asd","turms"
"아니야","아니라구",0.655777346659272,"아니어","아니거구"
"아니야","아니거든",0.632784300144371,"아아야","아니거않"
"아니야","아니란다",0.626146178019047,"테니야","아니같다"
"아니야","아니였어",0.625527374246325,"딨니야","아니였어"
"아니야","아닐세",0.615638195030049,"딨니야","아자세"
"나한테","쟤한테",0.614165852490154,"나한테","데한테"
"나한테","얘한테",0.582063069347216,"나한가","걔한테"
"나한테","걔한테",0.576006154391048,"나한거","걔한단"
"나한테","우리한테",0.561927776558622,"나한테","우리한테"
"나한테","놈한테",0.557934297769754,"나한동","놈한했"
"for","forgive",0.743257793451849,"fox","fokgive"
"for","forget",0.715866562005227,"foe","forjet"
"for","forgot",0.712261012638391,"kor","forgor"
"for","focus",0.710865229523963,"fbr","focas"
"for","gift",0.702360547173605,"야or","gifh"
"this","surgery",0.69284889098536,"hhis","burgery"
"this","paper",0.690068641865012,"thid","길aper"
"this","field",0.68992374393451,"rhis","fie카d"
"this","focus",0.689740806680483,"thss","focuy"
"this","marriage",0.685870007538851,"thig","marriag상"
"just","must",0.710098798200208,"jus저","wust"
"just","barely",0.709779703604572,"jast","barelg"
"just","unless",0.688213350760645,"jest","xnless"
"just","glad",0.684740615275756,"dust","glyd"
"just","fast",0.682698311838309,"jast","fasu"
"with","without",0.757252390837391,"witf","withouy"
"with","protect",0.695882581124131,"wieh","prot아ct"
"with","meredith",0.694387116035642,"tith","meredirh"
"with","beth",0.686531617898474,"wath","bet남"
"with","proud",0.683413832606244,"yith","proup"
"was","kept",0.688229628342691,"다as","eept"
"was","accident",0.674678481167625,"wfs","accideit"
"was","college",0.673025658099556,"w피s","coltege"
"was","felt",0.671157154927315,"wa스","felu"
"was","turns",0.670733912545421,"wam","nurns"
"알아요","아시잖아요",0.52068610481896,"n아요","아시잖니요"
"알아요","알잖아요",0.507213369508998,"알아흉","알거아요"
"알아요","알아야겠어",0.437168887387891,"알아빠","알아보겠어"
"알아요","알아냈어요",0.435215520534933,"알리요","알아냈어요"
"알아요","봤잖아요",0.427020998579819,"서아요","봤잖아요"
"괜찮아","괜찮네",0.672709640357384,"괜찮을","괜찮으"
"괜찮아","괜찮니",0.667711326020094,"괜찮아","괜찮습"
"괜찮아","괜찮아질",0.661055340634509,"괜찮아","괜찮아좋"
"괜찮아","괜찮지",0.581044598673606,"괜찮아","괜찮지"
"괜찮아","괜찮을거야",0.547364528921804,"괜찮네","괜찮을거그"
"your","yours",0.847541587674096,"ygur","yonrs"
"your","yourself",0.740018936726575,"yonr","yoursel똑"
"your","four",0.703916167246783,"youp","foer"
"your","pour",0.703131647530754,"youh","poyr"
"your","our",0.691176240591715,"mour","ouc"
"있잖아","있잖니",0.600078810713,"있잖니","알잖니"
"있잖아","있잖아요",0.589489329871484,"있거아","있잖니요"
"있잖아","맞잖아",0.564401169344846,"있잖니","봤잖아"
"있잖아","줬잖아",0.544959603789086,"줬잖아","줬잖아"
"있잖아","많잖아",0.542339443170978,"있잖아","s잖아"
"have","gave",0.762110635178655,"hame","nave"
"have","save",0.757269275586626,"hrve","널ave"
"have","deserve",0.69245930438998,"히ave","desorve"
"have","having",0.67751170879915,"havi","hauing"
"have","normal",0.667123873828506,"heve","normwl"
"like","likes",0.857880246965453,"tike","서ikes"
"like","liked",0.824240888835726,"lik사","lik보d"
"like","wake",0.687014297134082,"lioe","wdke"
"like","type",0.662985038033294,"지ike","bype"
"like","lie",0.656726423712171,"lake","lio"
"not","notice",0.696688259855481,"nit","notixe"
"not","lot",0.693932545208312,"oot","loo"
"not","normal",0.688763660773819,"net","normak"
"not","cannot",0.682477323759076,"n어t","설annot"
"not","north",0.648613835980632,"nwt","ntrth"
"그래요","안그래요",0.688275318136942,"그래도","까그래요"
"그래요","이래요",0.515663587725509,"오래요","이려요"
"그래요","할래요",0.425293950984057,"그러요","할래하"
"그래요","갈래요",0.421538928737574,"그다요","갈필요"
"그래요","볼래요",0.398461020252922,"그래말","볼래주"
"all","fall",0.755776924368994,"ayl","faal"
"all","shall",0.745895041052647,"al좋","hhall"
"all","wall",0.745317246201612,"adl","waal"
"all","ball",0.741767132861169,"ahl","bawl"
"all","football",0.711815180105187,"aal","foktball"
"know","knows",0.836540503819927,"kno모","knlws"
"know","known",0.830997064115372,"enow","anown"
"know","knock",0.684817786740455,"knot","질nock"
"know","definitely",0.676685915077579,"knod","definotely"
"know","now",0.664168354348419,"kno아","nov"
"거라고","될거라고",0.590146957701112,"거라스","하거라고"
"거라고","있을거라고",0.564066799396555,"거면고","있을거알고"
"거라고","거라고요",0.563187931058742,"거라스","거라요요"
"거라고","않을거라고",0.532691124840641,"나라고","않을거라드"
"거라고","나라고",0.526995104835058,"오라고","나아고"
"but","definitely",0.669069614447821,"군ut","짓efinitely"
"but","busy",0.665700532070467,"gut","bdsy"
