"cue","target","cosine","fake_cue","fake_target"
"மறறம","மலம",0.557060534252872,"ஏறறம","ஸலம"
"மறறம","ஆகயவயகம",0.548326644592571,"சறறம","ஆகஸவயகம"
"மறறம","ஆகயவறறறகக",0.541010131009303,"னறறம","ஆகiவறறறகக"
"மறறம","ஆகயவறறறக",0.52489289638291,"மறவம","ஆகயவறறஆக"
"மறறம","ஆகயவறறககக",0.503195927870968,"மறமம","ஆகயவறறகhக"
"ஆகம","இதவகம",0.556248960145961,"ஆகப","இதவஙம"
"ஆகம","இதவயகம",0.516316301857694,"ஆதம","இததயகம"
"ஆகம","களகம",0.493966712303696,"ஆகn","ழளகம"
"ஆகம","பகமகம",0.484884105383546,"ஆகம","பகமdம"
"ஆகம","கடயகம",0.48163649334042,"ஆதம","கடயழம"
"மலம","மலமக",0.669133290400141,"மலட","மலரக"
"மலம","மலமகவம",0.57207210248361,"லலம","மலஹகவம"
"மலம","மறறம",0.557060534252872,"மலச","ழறறம"
"மலம","மலமம",0.548087743483423,"மலள","மலமஎ"
"மலம","மலமகக",0.522018196742575,"தலம","மலமகஐ"
"இவர","அவர",0.634475748107284,"ஙவர","ஙவர"
"இவர","ஆவரஇவர",0.57513131364482,"தவர","ஆவரஇமர"
"இவர","இவரவர",0.529747152202052,"டவர","இணரவர"
"இவர","இரநதளளர",0.520465089717079,"இறர","இரநதளளர"
"இவர","பணபரநதளளர",0.508018598954064,"இழர","பணபரநரளளர"
"அவர","இவர",0.634475748107284,"அவவ","ஸவர"
"அவர","அவரம",0.550909808828112,"அளர","அனரம"
"அவர","அவரகக",0.510995069345164,"ரவர","அவரஆக"
"அவர","அவரக",0.506484421148852,"oவர","அரரக"
"அவர","இரநதர",0.506384412704668,"oவர","ஹரநதர"
"எனனம","எனம",0.632869863977945,"எடனம","எசம"
"எனனம","அடமழ",0.422811389452412,"எனறம","ஸடமழ"
"எனனம","பரளபடம",0.421221450290286,"எனகம","ஜரளபடம"
"எனனம","எனபபரளபடம",0.417685929523719,"எனனம","எனபபரஆபடம"
"எனனம","ஞனபபரகசர",0.417173378112119,"எனதம","ஞனபபரரசர"
"பனனர","பறக",0.743401602628193,"பனஹர","பறண"
"பனனர","மணடம",0.518649442751749,"பனடர","மணடம"
"பனனர","அதனபனனர",0.502433087956461,"சனனர","wதனபனனர"
"பனனர","பனனரம",0.500882379945445,"பஜனர","பனனரச"
"பனனர","படபபடயக",0.48709862173839,"உனனர","பiபபடயக"
"இரககம","இரநதரககம",0.558188991438461,"இரககம","இயநதரககம"
"இரககம","இரககலம",0.5150652347867,"இரகஹம","யரககலம"
"இரககம","இரககககடம",0.51193290780618,"இரஙகம","இரளகககடம"
"இரககம","இரககக",0.494866721705411,"இரகgம","இலககக"
