"cue","target","cosine","fake_cue","fake_target"
"終わり","もっと",0.980082473944027,"ざわり","もわと"
"終わり","カメラ",0.979130544605255,"終わり","カムラ"
"終わり","アクアセラピー",0.979105871888441,"終わり","アクアセラピー"
"終わり","決めて",0.978513359352471,"終わし","決めて"
"終わり","女たち",0.977959012157751,"終わり","女たち"
"まるで","おたわ",0.994842703900726,"まえで","おたス"
"まるで","あんただろ",0.994429348993786,"ひるで","あかただろ"
"まるで","あれさ",0.993078852000949,"ますで","あれさ"
"まるで","ああ頼む",0.992633080127717,"ままで","ああ頼む"
"まるで","ううん",0.992605120221416,"まるп","ううよ"
"いいぞ","いいわね",0.998206994832219,"いいね","いいわز"
"いいぞ","いいね",0.997737832925127,"يいぞ","ゆいね"
"いいぞ","いいや",0.997432627845282,"いイぞ","ジいや"
"いいぞ","いいえ違う",0.99710281750555,"いいま","いい間違う"
"いいぞ","いいかも",0.996895748939672,"いうぞ","いいか項"
"どうだ","いたぞ",0.977036999142742,"どうる","いたっ"
"どうだ","どうやる",0.976534860862861,"ｖうだ","どいやる"
"どうだ","いったい",0.975169196523342,"ドうだ","いっかい"
"どうだ","ウソつき",0.9747838089782,"どうメ","ウクつき"
"どうだ","行こう",0.973857658025837,"わうだ","ねこう"
"おいで","おびえてる",0.991887380358984,"がいで","おびえて見"
"おいで","もてる",0.991541046898987,"げいで","おてる"
"おいで","うまいな",0.991508497007809,"おえで","うまい済"
"おいで","おいみんな",0.991415213241198,"おいこ","おいみいな"
"おいで","おいおいおい",0.991184110901032,"酸いで","座いおいおい"
"本当に","ｱﾙﾏﾝ本当",0.995918251525962,"本当に","ｱﾙﾏﾝ本当"
"本当に","ｱﾙﾏﾝヤバい",0.995025652203063,"本当に","ｱﾙﾏﾝヤバい"
"本当に","いやね",0.99479961747996,"者当に","しやね"
"本当に","うそだろ",0.994650551400425,"本当に","うそだم"
"本当に","あれれ",0.994534892440928,"者当に","あのれ"
"おやすみ","あんただろ",0.994143003344814,"おやすの","あんばだろ"
"おやすみ","そんな",0.993909945164573,"おなすみ","そらな"
"おやすみ","なんて",0.993600432165577,"おさすみ","なん大"
"おやすみ","ううん",0.992962315582466,"おやすと","うもん"
"おやすみ","ええー",0.992772146210071,"おやおみ","ええね"
"うるさい","しなさい",0.990998211234861,"うくさい","しなはい"
"うるさい","あんさい",0.982416225066314,"うかさい","あんすい"
"うるさい","えんさい",0.982218710428454,"うささい","えんない"
"うるさい","えいさい",0.980701991781363,"うるさい","えいさ捜"
"うるさい","おさい",0.980420297714145,"うそさい","わさい"
"そんな","ええー",0.997564480536454,"そんジ","えろー"
"そんな","知ってる",0.996183557428457,"そんオ","知って言"
"そんな","ううん",0.995856739624018,"そん何","うけん"
"そんな","ああもちろん",0.995794846898551,"そしな","科あもちろん"
"そんな","ええもちろん",0.995719321115232,"そんk","ええもちろん"
"まさか","えつこ",0.99523084787178,"まさか","えつつ"
"まさか","あやなみ",0.99478213433276,"まさ聴","あやきみ"
"まさか","あかほり",0.994581685829866,"まさた","あかほう"
"まさか","あきたか",0.994352022381336,"まさわ","あきたう"
"まさか","あきくに",0.994161312611079,"まさ하","ききくに"
"わかる","あとね",0.993302341957997,"りかる","あとイ"
"わかる","あんたしい",0.992335158608557,"わいる","あんプしい"
"わかる","助かる",0.992022558890015,"まかる","다かる"
"わかる","ええとね",0.991719503171811,"とかる","ええとб"
"わかる","いくぞ",0.990668168801697,"頼かる","いうぞ"
"こうだ","あいきょう",0.933889915853317,"نうだ","あいきわう"
"こうだ","えんかい",0.9301392887815,"こうし","ふんかい"
"こうだ","あかつき",0.922576889605136,"こまだ","だかつき"
"こうだ","いでじゅう",0.91138318878163,"こうど","いでじあう"
"こうだ","えんそう",0.907976105015933,"会うだ","えんそぼ"
"よろしく","どうぞ",0.971549887432562,"よそしく","手うぞ"
"よろしく","どうぞ宜しく",0.966479896489331,"よろしよ","きうぞ宜しく"
"よろしく","ええどうぞ",0.962285103510521,"よろしく","プえどうぞ"
"よろしく","ーどうぞ",0.95689815038028,"じろしく","ーどうが"
"よろしく","鎌ケ谷",0.949920979076699,"よろし座","鎌ケ谷"
"つまり","使える",0.973765111135145,"つまo","使えが"
"つまり","考える",0.969529707678635,"ぬまり","考えゆ"
"つまり","会える",0.968557665728265,"あまり","会たる"
"つまり","言える",0.968370008943275,"ちまり","言え本"
"つまり","ふえる",0.967857271337263,"つまり","ふねる"
"そうだ","そうかい",0.990597630264539,"りうだ","そうかス"
"そうだ","そうね",0.989102947131931,"そうم","そうね"
"そうだ","そうさ",0.988926840316457,"告うだ","そなさ"
"そうだ","いいえ",0.98853128908936,"のうだ","リいえ"
"そうだ","いい男",0.988483084177287,"そうた","いい男"
"大丈夫","おたわ",0.995680553851065,"大丈夫","おねわ"
"大丈夫","知ってる",0.995417292143628,"大丈夫","知ってる"
"大丈夫","あれれ",0.995413684949058,"大丈夫","あぐれ"
"大丈夫","ああ頼む",0.995056170539161,"大丈夫","ああ頼む"
"大丈夫","落ち着け",0.994983354561541,"大丈夫","落ち着け"
"どうぞ","ええどうぞ",0.99159030065447,"どうぞ","えうどうぞ"
"どうぞ","どうぞ宜しく",0.991453195987804,"どう勘","どうぞとしく"
"どうぞ","ーどうぞ",0.97866835364238,"どうじ","ーどうね"
"どうぞ","よろしく",0.971549887432562,"ぎうぞ","よろしな"
"どうぞ","鎌ケ谷",0.967246616967095,"どうメ","鎌ケッ"
"ありがとう","ありがとね",0.995844161905436,"あらがとう","ありはとね"
"ありがとう","ありがとうね",0.995262036184873,"ありがさう","あしがとうね"
"ありがとう","ありがとうよ",0.995019431024805,"べりがとう","ありがえうよ"
"ありがとう","ありがと",0.994974307669822,"ありがとた","あねがと"
"ありがとう","ありさありがとう",0.994297620683046,"ああがとう","繰りさありがとう"
"おかしい","おかしいぞ",0.988128242094354,"とかしい","おかしい嬉"
"おかしい","おかしいわよ",0.986682906125957,"おかし荒","ろかしいわよ"
"おかしい","いいぞいいぞ",0.98647040243681,"なかしい","慢いぞいいぞ"
"おかしい","もちろん",0.985631044350582,"おかしj","もいろん"
"おかしい","ああもちろん",0.985055581094738,"おかしざ","ああふちろん"
"どうした","あったか",0.972124236846606,"どいした","あしたか"
"どうした","ええー",0.971374046439916,"どんした","ええじ"
"どうした","ええもちろん",0.970728813473741,"どいした","声えもちろん"
"どうした","もちろん",0.970351203885426,"どうらた","もちるん"
"どうした","そんな",0.970039764606552,"どうった","たんな"
"いいえ","いいさ",0.997385383142699,"もいえ","いふさ"
"いいえ","いいな",0.997231318203974,"いのえ","いい最"
"いいえ","いいか",0.997206699213949,"いい同","いいо"
"いいえ","いい子",0.99641034504943,"мいえ","いい話"
"いいえ","いいや",0.996299079870606,"語いえ","いたや"
"どうして","いつかまた逢える",0.990480137864176,"どうもて","いつかまたゆえる"
"どうして","どうする",0.989911465357352,"どうしゅ","どうつる"
"どうして","あんたって",0.988369229811957,"どやして","あんせって"
"どうして","いいって",0.987517825082387,"どうって","ドいって"
"どうして","いやいい",0.986779500428276,"どうとて","いやい中"
"あばよ","決めて",0.983741118577315,"あしよ","決めて"
"あばよ","おっとっと",0.983025700829984,"あばち","おっとよと"
"あばよ","ひどい",0.982836800127983,"あプよ","ひどり"
"あばよ","アズキ",0.982452034358399,"あばね","アズキ"
"あばよ","いつもの",0.981957779259157,"おばよ","いつもも"
"いいか","いいや",0.997339971547278,"いらか","いいな"
"いいか","いいえ",0.997206699213949,"せいか","いめえ"
"いいか","いいさ",0.996620485607652,"いひか","いらさ"
"いいか","いい子",0.996563387485298,"sいか","いいや"
"いいか","いいな",0.996232294779519,"いいみ","йいな"
"ほんと","そうしよう",0.97885685111609,"わんと","そうたよう"
"ほんと","なんと",0.975835618301506,"げんと","なかと"
"ほんと","そうだね",0.975036153384766,"ほおと","そうだぎ"
"ほんと","そういう",0.973822617987931,"ほん삭","そーいう"
"ほんと","そうなん",0.97304095151726,"もんと","そうな何"
"アレルギー","アルミニウム",0.978848116179787,"アレルギル","アルクニウム"
"アレルギー","ヴィシー政権",0.977593175212921,"源レルギー","ヴィスー政権"
"アレルギー","アンオブタニウム",0.977407340719171,"アレルオー","アンオブタニウェ"
"アレルギー","アインシュタインテンソル",0.977196111727124,"アレシギー","アインシュタインテンソロ"
"アレルギー","ウォルシュさん",0.975770219142249,"アレルズー","ウォルキュさん"
"アイスクリーム","アイスストーム",0.984548116543081,"アダスクリーム","àイスストーム"
"アイスクリーム","アイムホーム",0.983804294487132,"アイスクバーム","アイダホーム"
"アイスクリーム","ソーシャルゲーム",0.980249455204103,"アイスダリーム","ソーシャルバーム"
"アイスクリーム","アイアイゲーム",0.977049696796796,"アバスクリーム","送イアイゲーム"
"アイスクリーム","ウォーゲーム",0.975013060151796,"アイスクおーム","ウォーテーム"
"みんな","おいみんな",0.981871212018352,"みん連","гいみんな"
"みんな","いいかみんな",0.98042601126083,"みん連","いいかえんな"
"みんな","あのさー",0.978929455508473,"みあな","あのさる"
"みんな","オーケー",0.977564843648609,"みひな","おーケー"
"みんな","おくさん",0.976422299661487,"そんな","ぎくさん"
"もちろん","ああもちろん",0.998597617545921,"もちろん","ああもちろん"
"もちろん","ええもちろん",0.998591869214034,"もちろフ","ええもちろｃ"
"もちろん","あぁもちろん",0.996005467432538,"もちろ止","あぁもちろb"
"もちろん","ええー",0.995321015797123,"ものろん","えんー"
"もちろん","そんな",0.995027118240051,"ものろん","そつな"
"いない","おくない",0.987495963383684,"いなひ","おくなそ"
"いない","いわない",0.984276866523226,"いはい","きわない"
"いない","あない",0.984075422766826,"いぜい","あな即"
"いない","いっせい",0.981108111153082,"いвい","いっくい"
"いない","えんか",0.980336849387757,"いなど","えんẓ"
"どんな","ええもちろん",0.992921617271335,"もんな","えももちろん"
"どんな","ああもちろん",0.992349548621024,"どおな","虫あもちろん"
"どんな","ああ頼む",0.992130630168865,"どんわ","ああらむ"
"どんな","ええー",0.991395981425797,"どおな","家えー"
"どんな","おびえてる",0.991272825249078,"ばんな","おびきてる"
"行こう","どうやる",0.986066224128005,"行こオ","然うやる"
"行こう","ええもちろん",0.985010105489196,"行こい","ええもきろん"
"行こう","どうも",0.984669834599964,"行あう","どりも"
"行こう","おいしそう",0.984591392544116,"行あう","義いしそう"
"行こう","ええい",0.984370394687723,"おこう","ムえい"
"使える","会える",0.9955885256049,"使える","会える"
"使える","言える",0.994459506767088,"使えせ","うえる"
"使える","考える",0.991317283496317,"使えせ","像える"
"使える","見える",0.988551911366261,"使える","見える"
"使える","ふえる",0.988462916721469,"őえる","ふるる"
"生きてる","やっぱ",0.99317591461945,"生あてる","やっち"
"生きてる","おっとっと",0.992552977316612,"生きてる","おったっと"
"生きてる","いてる",0.992201203418057,"うきてる","いうる"
"生きてる","おっと",0.991846260755145,"ぜきてる","おっと"
"生きてる","もてる",0.990389150927414,"生きてど","もはる"
"おはよう","たくさん",0.987705675584428,"おはよと","なくさん"
"おはよう","おくさん",0.987546145809678,"おはより","さくさん"
"おはよう","おばあさん",0.986018428046136,"おるよう","おばあかん"
"おはよう","お父さん",0.985561767733596,"おはよお","お父さん"
"おはよう","おいで",0.985442356365429,"国はよう","おいで"
"おーい","起きろ",0.994848044853809,"おない","起きふ"
"おーい","とても",0.994803817826196,"おしい","しても"
"おーい","うまいだろ",0.993659302633388,"おむい","うくいだろ"
"おーい","うわー",0.99350332799153,"まーい","うろー"
"おーい","うまくいくよ",0.993163788557995,"おゆい","がまくいくよ"
"そうね","そうよ",0.998050331321453,"とうね","そうこ"
"そうね","そうさ",0.996633960795286,"そつね","そびさ"
"そうね","そうだね",0.996253499660258,"わうね","そつだね"
"そうね","そうなん",0.996010793227198,"そうし","性うなん"
"そうね","いいかげん",0.993653745492632,"そう交","るいかげん"
"だから","擬ポテンシャル",0.968870176641697,"けから","擬ポテナシャル"
"だから","いつから",0.965680672958364,"だはら","いっから"
"だから","いって",0.965144431224413,"だなら","いいて"
"だから","運動量",0.961311593399012,"だか小","運動ア"
"だから","いらない",0.961234745463284,"じから","いなない"
"シング","アイシング",0.97344826589237,"シング","uイシング"
"シング","アマルシング",0.971185740354731,"シアグ","アマルヴング"
"シング","オーサカキング",0.969337145655872,"ブング","オーサマキング"
"シング","ヴァージンレーシング",0.968968667388951,"シン中","ファージンレーシング"
"シング","ウダイシング",0.968318639347373,"シン映","ウダイセング"
"そうさ","そうね",0.996633960795286,"報うさ","そうね"
"そうさ","そうなん",0.995105393707593,"そのさ","そうなん"
"そうさ","そうよ",0.995102999491683,"そなさ","イうよ"
"そうさ","いいかげん",0.994860128419179,"そうо","いいかえん"
"そうさ","そうかい",0.993683447483973,"そかさ","そあかい"
"聴こえる","伝える",0.978653715383636,"聴こえぎ","伝えび"
"聴こえる","言える",0.977513207264426,"るこえる","びえる"
"聴こえる","見える",0.975986188307405,"聴こいる","見てる"
"聴こえる","考える",0.974626506999122,"聴こえる","考える"
"聴こえる","ふえる",0.970890239548004,"聴こえる","ةえる"
"おだまり","うおん",0.984819251509086,"おきまり","うおち"
"おだまり","あまちまり",0.979555510362644,"おままり","あまままり"
"おだまり","わかる",0.979487423344832,"おだまと","わばる"
"おだまり","ウソつき",0.978578847952148,"そだまり","ウソルき"
"おだまり","うらやましい",0.976659218230495,"おとまり","うらきましい"
"どうも","どうやる",0.997058126974543,"加うも","どうはる"
"どうも","大丈夫",0.993824089553114,"どいも","大丈夫"
"どうも","いいぞいいぞ",0.993698434349261,"影うも","いいねいいぞ"
"どうも","落ち着け",0.99334640694704,"告うも","落ち着け"
"どうも","ええか",0.992363694865102,"どう止","ええり"
"開けろ","うまいだろ",0.992344859414942,"開けろ","うまいだ止"
"開けろ","ｱﾙﾏﾝヤバい",0.992015462675763,"あけろ","ｱﾙﾏﾝヤバい"
"開けろ","あそこだよ",0.991171163222445,"開けろ","あそこだれ"
"開けろ","ううん",0.990907751575445,"開けろ","ううp"
"開けろ","ああちょっと",0.990739233977354,"開けろ","あるちょっと"
"いやいい","ううん",0.99831881203945,"いやいm","sうん"
"いやいい","いやいやいや",0.998024420469745,"いやまい","んやいやいや"
"いやいい","知ってる",0.996902613889774,"いやかい","知ってる"
"いやいい","ｱﾙﾏﾝヤバい",0.996884222337068,"いプいい","ｱﾙﾏﾝヤバい"
"いやいい","分かる",0.996883224702849,"いやかい","ひかる"
"いやはや","いやいい",0.996085707474303,"いやはず","いでいい"
"いやはや","いやいやいや",0.995731692449788,"いやはと","いやいむいや"
"いやはや","ううん",0.994906701378437,"るやはや","ううバ"
"いやはや","いやね",0.994502479216238,"いおはや","いわね"
"いやはや","こっち",0.994117747058873,"いたはや","こいち"
"どうする","どうして",0.989911465357352,"どうある","どりして"
"どうする","そうする",0.988471603876453,"どうくる","そうすそ"
"どうする","どうやる",0.980246228986877,"どうす中","どうやや"
"どうする","いやいい",0.979434282115474,"どうすл","らやいい"
"どうする","いんたす",0.978955153405516,"どうつる","いんたす"
"うるさいな","うるさいわね",0.982808038493806,"うるさわな","ばるさいわね"
"うるさいな","うまいだろ",0.979786366158451,"うるmいな","うまいだろ"
"うるさいな","オオソリハシシギ",0.979362282051096,"うせさいな","オオソリハシシヴ"
"うるさいな","うわー",0.978353723769529,"うるさうな","うbー"
"うるさいな","あそこだよ",0.978113701416734,"うえさいな","あるこだよ"
"ああそうさ","あんただろ",0.993053619877704,"ああそうわ","あんただれ"
"ああそうさ","おたわ",0.992145383294983,"プあそうさ","ぎたわ"
"ああそうさ","ああー",0.991701783334077,"そあそうさ","あそー"
"ああそうさ","あれさ",0.99136577354308,"にあそうさ","あれれ"
"ああそうさ","ああ頼む",0.990184321051655,"あぁそうさ","ああいむ"
"いったい","いつも",0.99028646410292,"いっきい","いつも"
"いったい","あのさー",0.989809707510662,"いくたい","あのまー"
"いったい","きっと",0.989415366839269,"いっそい","らっと"
"いったい","いつもより",0.988900737182785,"いったい","いつうより"
"いったい","いつしゆ",0.988053086141657,"しったい","語つしゆ"
"あなたよ","あなたや",0.999075843602435,"あなのよ","あんたや"
"あなたよ","あなたより",0.998921090135913,"あなるよ","ẻなたより"
"あなたよ","あなた",0.998866542044826,"あなこよ","あーた"
"あなたよ","あなたか",0.998403990117028,"あったよ","あわたか"
"あなたよ","あなただけ",0.998352099394157,"少なたよ","あなただぎ"
"あなた","あなたや",0.999570948315932,"あなた","あむたや"
"あなた","あなたか",0.999528709670383,"そなた","あふたか"
"あなた","あなたよ",0.998866542044826,"あなた","あなはよ"
"あなた","あなたしか",0.998163009367994,"あなさ","あなたまか"
"あなた","あなたに",0.997901775498649,"あきた","あなこに"
"あんた","いしてる",0.989299263313216,"あがた","おしてる"
"あんた","ええい",0.988173647879403,"あふた","えーい"
"あんた","あんたしい",0.987264222182343,"あーた","あふたしい"
"あんた","ああー",0.987069475008274,"あんも","めあー"
"あんた","おやすみ",0.986695828199877,"あまた","要やすみ"
"そうかい","そうさ",0.993683447483973,"そうかね","そう無"
"そうかい","いいな",0.991154045640915,"そうmい","いとな"
"そうかい","いいかい",0.990850612849711,"そうかｱ","いろかい"
"そうかい","そうだ",0.990597630264539,"そうくい","ぼうだ"
"そうかい","そうね",0.989743735704069,"そうかв","領うね"
"止めろ","こっち",0.997698730159056,"止めろ","こいち"
"止めろ","本当だ",0.996918146677315,"止めろ","う当だ"
"止めろ","持ってる",0.996650209864935,"止めろ","こってる"
"止めろ","ｱﾙﾏﾝヤバい",0.996401956045568,"止めろ","ｱﾙﾏﾝヤバい"
"止めろ","いやよ",0.996265836650798,"止めろ","ムやよ"
"美しい","欲しい",0.993321768525458,"美しど","欲しい"
"美しい","いやらしい",0.992659737998021,"美子い","いばらしい"
"美しい","難しい",0.992513820427972,"美しが","難しき"
"美しい","嬉しい",0.992111593903816,"美し呼","嬉しら"
"美しい","おしい",0.990530302869137,"美しt","おてい"
"いつか","いつる",0.993967493679545,"ソつか","いつし"
"いつか","いつし",0.990587589490744,"いつか","い出し"
"いつか","いつこ",0.989800879843655,"いつけ","いつじ"
"いつか","いつよ",0.98419050686884,"っつか","いつし"
"いつか","いつ戻る",0.983635921905519,"いざか","いつなる"
"あんまり","いいね",0.989354249666828,"あんまイ","だいね"
"あんまり","いいわね",0.989217384871881,"げんまり","いいわね"
"あんまり","いいわよ",0.988399847855061,"あんなり","告いわよ"
"あんまり","あっそう",0.988256599541089,"あねまり","あっそ精"
"あんまり","そうだね",0.988226099780065,"そんまり","そらだね"
"いろいろと","いろいろさ",0.987786217242714,"いろいろ起","いろいろ能"
"いろいろと","いろいろ",0.985992198750111,"だろいろと","いろくろ"
"いろいろと","話し合う",0.985729009786008,"いろいざと","話し合提"
"いろいろと","どうやる",0.981080559346987,"いろいふと","ドうやる"
"いろいろと","いったん",0.980493773954487,"いまいろと","いったن"
"ちょっと","ああちょっと",0.997540070490794,"ちょっぱ","あきちょっと"
"ちょっと","おいちょっと",0.997530716360506,"じょっと","おかちょっと"
"ちょっと","知ってる",0.997011566710719,"ちょっと","知っさる"
"ちょっと","ええー",0.996051405310233,"ちょうと","ええろ"
"ちょっと","持ってる",0.995498381029213,"ちょっつ","持って活"
"たとえ","π相互作用",0.97987100443128,"たとよ","π相互作用"
"たとえ","殺せる",0.9776658809387,"たвえ","わせる"
"たとえ","見える",0.976551255215918,"たとウ","ぷえる"
"たとえ","テンソル",0.976272046407438,"たあえ","テンソ酸"
"たとえ","大きさ",0.974510146539283,"るとえ","大きさ"
"ううん","いやいい",0.99831881203945,"うちん","ぬやいい"
"ううん","いやいやいや",0.998045156093825,"うう交","いやいやいぞ"
"ううん","知ってる",0.997505005436732,"茶うん","知ってる"
"ううん","持ってる",0.997433258779247,"うりん","持っける"
"ううん","ああ頼む",0.997325422183592,"うぶん","ああ頼ソ"
"いいや","いい子",0.998972185077014,"いいy","いの子"
"いいや","いいさ",0.998794977885005,"いかや","いれさ"
"いいや","いいわね",0.99783733629845,"áいや","いいわj"
"いいや","いいかげん",0.997570766450915,"いいね","いみかげん"
"いいや","いいぞ",0.997432627845282,"فいや","いい嬉"
"うるさいわね","あそこよ",0.994917803749362,"うるさあわね","あそこお"
"うるさいわね","あそこだよ",0.994261856951799,"ケるさいわね","あそばだよ"
"うるさいわね","うまいだろ",0.993570629896976,"うるさいわい","うせいだろ"
"うるさいわね","ｱﾙﾏﾝヤバい",0.992815373759943,"来るさいわね","ｱﾙﾏﾝヤバい"
"うるさいわね","うまいわね",0.992694350585053,"うるばいわね","うまいうね"
"いらっしゃい","いらっしゃーい",0.996257530573147,"いらっしゃい","いらっしゃーい"
"いらっしゃい","ういくる",0.990452206208547,"いとっしゃい","うれくる"
"いらっしゃい","ちょっと",0.990240341237539,"いらっしゃい","ちょっぷ"
"いらっしゃい","おいちょっと",0.990168191247431,"いらっしぎい","あいちょっと"
"いらっしゃい","うまいぞ",0.99012407546541,"いらっしゃ받","うまいこ"
"奥さん","えさん",0.996307568767584,"奥さん","えちん"
"奥さん","うるさん",0.996039786373801,"奥さｱ","うるうん"
"奥さん","おっふ照橋さん",0.995817951817415,"奥さん","うっふ照橋さん"
"奥さん","おまわりさん",0.994539811327756,"奥さー","おかわりさん"
"奥さん","お母さん",0.993454276153424,"奥さ하","おくさん"
"あらそう","あらかわいそう",0.990219123684663,"くらそう","あけかわいそう"
