"cue","target","cosine","fake_cue","fake_target"
"teď","ted",0.755526748918466,"toď","ted"
"teď","teďka",0.739735184722396,"teo","teďkč"
"teď","tedˇ",0.708641092893329,"tes","tedw"
"teď","nyní",0.654748140064317,"toď","myní"
"teď","momentálně",0.557492502790259,"taď","moeentálně"
"sem","dovnitř",0.470858469603007,"nem","dovnutř"
"sem","domů",0.466561607553577,"sem","gomů"
"sem","nahoru",0.460474998743067,"seh","oahoru"
"sem","dolů",0.449586206488989,"rem","dolj"
"sem","dolu",0.386671636056326,"sed","dořu"
"nikdy","nikde",0.495603571555506,"njkdy","nikdi"
"nikdy","předtím",0.468168405980819,"ěikdy","předčím"
"nikdy","víckrát",0.465606013075331,"niedy","víckrit"
"nikdy","nikam",0.439321391173535,"nfkdy","niiam"
"nikdy","rozhodně",0.420916455286948,"nikdv","rézhodně"
"dobře","skvěle",0.711347164017709,"dybře","srvěle"
"dobře","dobre",0.640855547903352,"dobřv","dšbre"
"dobře","špatně",0.560150940064773,"doběe","špaxně"
"dobře","mizerně",0.556938305695579,"dobne","mwzerně"
"dobře","perfektně",0.547378917887003,"dobřo","perčektně"
"jít","jet",0.667101511058863,"jíl","eet"
"jít","zajít",0.644384907469893,"jíi","žajít"
"jít","vyrazit",0.562546820442452,"jíp","verazit"
"jít","nepůjdeš",0.562521328620478,"jat","nepějdeš"
"jít","odejít",0.555374353184834,"řít","ovejít"
"trochu","trocho",0.668678468243208,"trocšu","tzocho"
"trochu","poněkud",0.621120177214788,"tsochu","šoněkud"
"trochu","dost",0.477913765706316,"trochu","ěost"
"trochu","pěkně",0.433181480887546,"teochu","pěknw"
"trochu","jaksi",0.416623788007124,"trocht","jakpi"
"udělat","dělat",0.64913917962443,"udělay","dělít"
"udělat","provést",0.627475525515939,"udělřt","provést"
"udělat","učinit",0.626754530582804,"pdělat","učinij"
"udělat","řeknout",0.498709551050177,"uděiat","řjknout"
"udělat","dodělat",0.496314501854236,"udělae","modělat"
"dělat","udělat",0.64913917962443,"dělft","udělft"
"dělat","provádět",0.560433363808321,"dělnt","provávět"
"dělat","činit",0.49392617256546,"dělat","činič"
"dělat","řešit",0.484940307486406,"dflat","řešat"
"dělat","dělaj",0.482888870103835,"děuat","děnaj"
"opravdu","skutečně",0.828732772435493,"cpravdu","skutetně"
"opravdu","vážně",0.816127339548219,"opkavdu","vážbě"
"opravdu","fakt",0.778801683202254,"opravdú","fakž"
"opravdu","doopravdy",0.646394207904178,"opraudu","dooplavdy"
"opravdu","velmi",0.576779827111208,"ocravdu","vevmi"
"rád","nerad",0.527138225797165,"rád","čerad"
"rád","nejradši",0.487828996129473,"ráj","nečradši"
"rád","vděčný",0.449385932509845,"ráň","vvěčný"
"rád","nadšený",0.428124134556338,"ráp","napšený"
"rád","pyšný",0.418006114354105,"rář","pyšně"
"dost","dostatečně",0.613143842088114,"dodt","dortatečně"
"dost","celkem",0.57626566244257,"doet","lelkem"
"dost","příliš",0.569526829569342,"dořt","dříliš"
"dost","poměrně",0.556928103448008,"dosř","poměrnů"
"dost","dostatek",0.530173721173943,"doxt","dogtatek"
"vědět","dozvědět",0.60327104993759,"věbět","dozvěděč"
"vědět","znát",0.581979819776669,"nědět","znám"
"vědět","tušit",0.543708343268138,"vbdět","tušis"
"vědět","zjistit",0.527491530701388,"mědět","zjispit"
"vědět","povědět",0.471745684328998,"věděf","povědnt"
"místo","křeslo",0.459722247561192,"vísto","křeglo"
"místo","sídlo",0.438107849052872,"místč","síflo"
"místo","stanoviště",0.417710910378508,"zísto","stanlviště"
"místo","útočiště",0.416390842710231,"mísmo","úhočiště"
"místo","pozice",0.414687051074399,"místl","pozmce"
"ses","žes",0.355921985790785,"ges","íes"
"ses","cos",0.345362877013584,"sej","yos"
"ses","nejdeš",0.344956776054234,"sey","neňdeš"
"ses","tos",0.337008495214994,"sei","ros"
"ses","ste",0.327631673943801,"bes","ˇte"
"zpátky","nazpět",0.770902326178277,"zpčtky","naznět"
"zpátky","vrátit",0.606709715970713,"zsátky","vtátit"
"zpátky","vrať",0.515387525151897,"znátky","všať"
"zpátky","domů",0.513431145657926,"zpátks","vomů"
"zpátky","vracet",0.450055881419716,"bpátky","žracet"
"čas","doba",0.467105903050722,"čať","doia"
"čas","prostor",0.441848185243134,"čaz","prostor"
"čas","načas",0.415176372519071,"čns","sačas"
"čas","časový",0.379373096681084,"žas","časovš"
"čas","trpělivost",0.376355322359753,"zas","trpalivost"
"dostat","získat",0.590852347204589,"ťostat","získas"
"dostat","dostan",0.582324779437741,"doxtat","dostag"
"dostat","dostaň",0.575475634180186,"dostat","dostaj"
"dostat","nedostaneš",0.526908382780454,"dlstat","nedostanoš"
"dostat","přenést",0.50613627414071,"dostai","převést"
"vidět","uvidět",0.674551769566505,"vidůt","uvcdět"
"vidět","spatřit",0.629468210558952,"viděz","spétřit"
"vidět","videt",0.589240101864915,"vivět","vizet"
"vidět","poznat",0.584316799461569,"viděl","ďoznat"
"vidět","vidě",0.561921537451783,"viddt","vidř"
"život","svět",0.482132649496621,"žwvot","svěp"
"život","osud",0.451042681056087,"yivot","osed"
"život","životní",0.442488785447227,"žuvot","životší"
"život","žít",0.420173394922075,"žilot","žrt"
"život","vztah",0.419273303312669,"živyt","ůztah"
"zase","zas",0.815608177001667,"dase","zns"
"zase","opět",0.757988495418364,"zase","obět"
"zase","znovu",0.641357127795057,"zvse","znjvu"
"zase","znova",0.623617128604933,"zpse","znovd"
"zase","zpátky",0.44460942938539,"zrse","zpátkž"
"mluvit","hovořit",0.81587224764013,"mluvút","hovořii"
"mluvit","promluvit",0.681611122668503,"mýuvit","promluvyt"
"mluvit","povídat",0.65926389690865,"iluvit","povidat"
"mluvit","bavit",0.650679103713173,"mluvvt","tavit"
"mluvit","diskutovat",0.612190740569538,"íluvit","diskutovút"
"právě","zrovna",0.712372717198922,"vrávě","zrovča"
"právě","teď",0.498703269399931,"prhvě","ďeď"
"právě","nedávno",0.486630332317542,"prťvě","nedáono"
"právě","včera",0.430393769498818,"pzávě","včerř"
"právě","momentálně",0.420788883457391,"prápě","mpmentálně"
"velmi","velice",0.944167461671235,"velči","ďelice"
"velmi","extrémně",0.672660498486931,"íelmi","extrémmě"
"velmi","poměrně",0.660769311678518,"vulmi","pěměrně"
"velmi","hrozně",0.585431955378447,"veimi","hrozdě"
"velmi","opravdu",0.576779827111208,"velai","opravau"
"peníze","hotovost",0.578762707250539,"prníze","hotovodt"
"peníze","jmění",0.49478414282959,"pencze","nmění"
"peníze","utratit",0.488050501609019,"peníce","ufratit"
"peníze","finance",0.475756108760378,"pýníze","fibance"
"peníze","nájem",0.452702317529541,"penpze","lájem"
"domů","zpátky",0.513431145657926,"ďomů","zpétky"
"domů","sem",0.466561607553577,"dozů","sef"
"domů","dovnitř",0.453761307504807,"čomů","dovnioř"
"domů","nahoru",0.437706028113593,"dhmů","íahoru"
"domů","vrátit",0.416436506999032,"ďomů","vráčit"
"někdy","občas",0.575169936229694,"něťdy","ojčas"
"někdy","často",0.439093495720654,"nvkdy","časio"
"někdy","párkrát",0.422590284544227,"někdý","párkrrt"
"někdy","mnohokrát",0.407014678355499,"někry","míohokrát"
"někdy","mockrát",0.402263675465632,"něřdy","máckrát"
