"cue","target","cosine","fake_cue","fake_target"
"sam","jutros",0.425155678963202,"yam","jutkos"
"sam","svratim",0.420308600559614,"saè","svrutim"
"sam","smo",0.415777757826792,"sgm","sme"
"sam","kada",0.410952534835513,"đam","kaaa"
"sam","samo",0.408164169200745,"sam","samb"
"samo","još",0.532356283859338,"samp","jom"
"samo","jedino",0.51649067400505,"sažo","jećino"
"samo","bar",0.490414999516634,"samd","baj"
"samo","makar",0.488012347870996,"sauo","maćar"
"samo","tek",0.483678681032858,"samj","yek"
"sve","samo",0.452134401025167,"svè","samo"
"sve","sada",0.428926132423455,"svè","safa"
"sve","pobiti",0.423326232765739,"eve","poiiti"
"sve","sad",0.422441989779332,"spe","saæ"
"sve","sav",0.414787915779264,"dve","sač"
"smo","æemo",0.511790144968985,"smj","æemd"
"smo","cemo",0.426564496383204,"sèo","cimo"
"smo","hoæemo",0.425240220809182,"rmo","hoiemo"
"smo","neæemo",0.420853262331015,"žmo","šeæemo"
"smo","sam",0.415777757826792,"mmo","sal"
"biti","bude",0.66818384964602,"bitj","budš"
"biti","biiti",0.619141976352215,"diti","buiti"
"biti","bit",0.613769634601549,"bihi","èit"
"biti","bti",0.604761194404551,"biči","hti"
"biti","postati",0.577726788372917,"bigi","pnstati"
"tako","ovako",0.72853296028636,"taky","ovzko"
"tako","onako",0.620658159600204,"mako","oiako"
"tako","toliko",0.61170131969815,"pako","yoliko"
"tako","ovoliko",0.551770687952782,"lako","oroliko"
"tako","jako",0.531062177870438,"tkko","jamo"
"ovde","ovdje",0.729943281129652,"ovdw","ovdjt"
"ovde","tamo",0.652110265762414,"uvde","æamo"
"ovde","gde",0.489328120068526,"rvde","ide"
"ovde","unutra",0.439249550487145,"ævde","unutro"
"ovde","ondje",0.419732587433019,"ovee","xndje"
"još","jos",0.728865557519507,"eoš","jds"
"još","samo",0.532356283859338,"šoš","samu"
"još","veæ",0.432305286679063,"jop","vvæ"
"još","mnogo",0.423824061608976,"jjš","pnogo"
"još","bar",0.414712229810341,"èoš","bcr"
"nas","vas",0.593497493493855,"nar","vaf"
"nas","naš",0.430509663461721,"nać","nao"
"nas","umremo",0.402425317574822,"naq","umreml"
"nas","amerikance",0.398529255059557,"naa","èmerikance"
"nas","sve",0.381298665950923,"las","ive"
"vas","nas",0.593497493493855,"vam","njs"
"vas","vaš",0.504026973705181,"vah","vkš"
"vas","odete",0.410157148600435,"vzs","kdete"
"vas","vaseg",0.38615187866535,"ðas","baseg"
"vas","amerikance",0.374185585345922,"vgs","amerikasce"
"kada","tada",0.590794528320655,"kpda","tadd"
"kada","tad",0.578044061250398,"kadè","zad"
"kada","dok",0.549049367865598,"lada","pok"
"kada","otkada",0.517027055460882,"gada","ookada"
"kada","onda",0.512523546070917,"kadm","onea"
"sada","sad",0.931332551729741,"šada","snd"
"sada","tada",0.602360941446334,"saha","dada"
"sada","onda",0.584277397045192,"scda","ondž"
"sada","trenutno",0.581261504310553,"vada","tresutno"
"sada","danas",0.540753624778551,"sadj","danhs"
"onda","potom",0.631166953820174,"ondl","pftom"
"onda","sad",0.619853480884045,"onpa","sæd"
"onda","zatim",0.602122702603978,"ćnda","zatir"
"onda","sada",0.584277397045192,"unda","iada"
"onda","odjednom",0.582608735697134,"ondz","odjednoo"
"malo","malko",0.76918768964347,"malo","maško"
"malo","ponešto",0.461320862822772,"mald","ponežto"
"malo","nimalo",0.453517423852899,"mabo","nimvlo"
"malo","dosta",0.424784009128385,"malh","desta"
"malo","nekako",0.420233942249288,"malp","nekakl"
"tamo","ovde",0.652110265762414,"tamè","ovie"
"tamo","ondje",0.611416864873044,"tžmo","xndje"
"tamo","unutra",0.608081438465693,"zamo","unbtra"
"tamo","gde",0.570069133148542,"tdmo","gda"
"tamo","gore",0.565650782457922,"temo","iore"
"dobro","odlièno",0.704098443652943,"dobuo","odlièno"
"dobro","sjajno",0.655924846983297,"dhbro","cjajno"
"dobro","loše",0.628051127950126,"dobrp","lošè"
"dobro","izvrsno",0.613361514126742,"dobho","izvrsny"
"dobro","slabo",0.594217583002641,"dvbro","sdabo"
"zašto","zasto",0.747123260098758,"oašto","zosto"
"zašto","zato",0.589126217959915,"zaštž","zaćo"
"zašto","zaљto",0.529377360610303,"zaštr","zaљto"
"zašto","možda",0.494052241495932,"zašmo","moćda"
