cue,target,cosine,fake_cue,fake_target
time,day,0.501017066,tixe,day
time,moment,0.473807264,jime,momeat
time,period,0.458393304,tiie,pediod
time,place,0.455054399,tite,placf
time,night,0.455036842,tixe,niyht
back,return,0.582923375,bick,heturn
back,home,0.548296934,babk,hwme
back,straight,0.423226736,bpck,straikht
back,safely,0.420979193,batk,saeely
back,closer,0.407998055,bapk,clospr
good,bad,0.719484015,goof,cad
good,excellent,0.586804469,eood,excelbent
good,decent,0.581826612,goad,deceng
good,terrific,0.570833742,cood,terrilic
good,great,0.564778325,good,gread
man,woman,0.731899577,man,women
man,guy,0.639941354,mwn,gus
man,men,0.58244696,men,den
man,person,0.579201638,mbn,jerson
man,dude,0.551723118,ban,dube
people,men,0.61019093,peaple,mem
people,folk,0.557722009,peiple,folo
people,foreigners,0.544292103,peopje,foreignerv
people,person,0.536690682,pwople,perstn
people,communities,0.502498103,ptople,communieies
make,makin,0.647951055,mkke,mapin
make,mak,0.465663006,yake,maa
make,create,0.425656155,make,creite
make,render,0.397361394,mmke,dender
make,fix,0.395377631,mahe,flx
thing,stuff,0.489129851,éhing,stufn
thing,person,0.460198518,thyng,persoo
thing,guy,0.457702372,thinf,guh
thing,reason,0.416586703,tzing,ueason
thing,question,0.416368811,thing,queytion
give,givin,0.606444711,wive,civin
give,gimme,0.58265033,gdve,gpmme
give,lend,0.477000912,give,hend
give,provide,0.456276232,givl,zrovide
give,receive,0.437221685,givs,receike
life,career,0.543769546,fife,careex
life,happiness,0.482362762,fife,hahpiness
life,lifetime,0.480761849,lifb,libetime
life,existence,0.47683374,lzfe,elistence
life,lifestyle,0.465292653,lice,lifestylq
love,adore,0.647923027,loue,ajore
love,madly,0.560882662,lose,maply
love,hate,0.549401338,lope,hato
love,affection,0.542043138,bove,affeution
love,romance,0.519614274,lone,rdmance
find,found,0.682869606,fisd,founz
find,finding,0.655974094,kind,fwnding
find,locate,0.591778529,fiud,çocate
find,discover,0.583778777,fird,dfscover
find,search,0.486747383,fink,searcw
work,workin,0.599200286,kork,wvrkin
work,job,0.5605046,wore,bob
work,research,0.4447183,worc,researth
work,worker,0.438860936,dork,worker
work,labour,0.434442519,werk,ladour
day,night,0.654697342,das,nigpt
day,week,0.602371002,hay,wcek
day,today,0.529566605,dae,todab
day,afternoon,0.516758901,dgy,afternoen
day,morning,0.505895568,dau,morninl
thought,dreamt,0.465310292,thoupht,dreamj
thought,guess,0.450574469,xhought,gness
thought,swore,0.437279447,thought,kwore
thought,thinkin,0.435994039,twought,hhinkin
thought,suppose,0.431002042,thoeght,suppope
put,puttin,0.668977284,gut,putwin
put,throw,0.476724816,nut,throl
put,insert,0.445568031,pht,insdrt
put,add,0.430747269,pup,ado
put,stick,0.42721615,puz,stihk
home,back,0.548296934,hofe,balk
home,house,0.478463167,homp,hzuse
home,hometown,0.41601175,htme,homeoown
home,bedtime,0.414612318,homc,bbdtime
home,school,0.414273858,zome,schoof
call,callin,0.600880315,cawl,caclin
call,caller,0.444489446,cakl,calrer
call,phone,0.441481254,csll,phonn
call,callie,0.436881809,cpll,callhe
call,text,0.427933343,jall,tyxt
talk,discuss,0.662546175,tabk,discwss
talk,speak,0.659054448,lalk,speek
talk,spoke,0.557150465,éalk,spokk
talk,chat,0.540454368,talk,ehat
talk,argue,0.530480783,tark,krgue
place,house,0.536723314,placb,hsuse
place,someplace,0.527534706,psace,somepeace
place,spot,0.525905871,pluce,saot
place,hotel,0.459756296,placu,hwtel
place,time,0.455054399,plase,tije
money,cash,0.723606261,zoney,casj
money,dough,0.683000104,msney,douzh
money,savings,0.595915747,monef,savongs
money,loot,0.547974333,monny,joot
money,fund,0.507985825,moneb,fuad
guy,dude,0.684386711,iuy,jude
guy,fella,0.666113523,iuy,nella
guy,bloke,0.640572343,gwy,bloge
guy,man,0.639941354,gum,yan
guy,kid,0.625001234,juy,aid
long,longe,0.552822692,lrng,ltnge
long,longest,0.537785659,lovg,longest
long,longer,0.535712133,lonl,oonger
long,short,0.501859123,lono,soort
long,forever,0.471505568,kong,torever
lot,lotta,0.716116665,lit,gotta
lot,alot,0.664705485,lmt,aloq
lot,plenty,0.579123594,llt,plezty
lot,ton,0.564937005,rot,tpn
lot,bunch,0.489604486,not,munch
kind,sort,0.781192813,kitd,sért
kind,kinda,0.702951123,uind,kirda
kind,type,0.630847422,kind,yype
kind,sorta,0.580756729,kidd,norta
kind,weird,0.477011858,kgnd,weird
feel,feeling,0.717388172,feef,éeeling
feel,feelin,0.604141602,deel,feewin
feel,sense,0.473651598,fedl,sesse
feel,nauseous,0.45411146,reel,nauceous
feel,sound,0.432347924,feyl,sound
house,apartment,0.68846111,houoe,apartmont
house,mansion,0.655241429,hvuse,wansion
house,farmhouse,0.607155106,fouse,farmhousy
house,cottage,0.606522543,housh,vottage
house,bungalow,0.606016558,hyuse,bunnalow
world,worlds,0.627905372,worcd,worldd
world,universe,0.586511847,wcrld,unioerse
world,globe,0.528430438,wolld,glwbe
world,country,0.525340074,worlu,counyry
world,planet,0.514431543,worpd,planyt
girl,boy,0.734353953,gitl,woy
girl,woman,0.67929756,giol,waman
girl,chick,0.631779113,ghrl,chict
girl,guy,0.61207075,gerl,gux
girl,kid,0.592316122,rirl,kcd
leave,leavin,0.602493717,lenve,lkavin
leave,abandon,0.542610126,leavg,abandnn
leave,return,0.511797493,teave,rethrn
leave,stay,0.49158252,neave,ttay
leave,vacate,0.471063563,leabe,vaaate
father,mother,0.822364763,yather,mothgr
father,grandfather,0.796834193,fatker,grafdfather
father,dad,0.771707487,fatheñ,zad
father,husband,0.710052487,fadher,qusband
father,stepfather,0.702050702,fathnr,sterfather
night,day,0.654697342,pight,yay
night,evening,0.617959071,nimht,evening
night,weekend,0.519342891,nighi,weekecd
night,tonight,0.512918075,night,tonigot
night,afternoon,0.499633314,npght,aftermoon
found,find,0.682869606,nound,sind
found,finding,0.569222192,foupd,findina
found,uncovered,0.531472215,fohnd,uncokered
found,discover,0.521124425,mound,discover
found,discovery,0.423869494,fouvd,discovemy
big,huge,0.757912155,bmg,hege
big,large,0.616306712,pig,marge
big,gigantic,0.600638488,bix,gigantie
big,giant,0.593480772,bif,gianm
big,bigger,0.592832309,oig,bpgger
great,terrific,0.71476272,gueat,terripic
great,fantastic,0.679487261,greaz,fantadtic
great,tremendous,0.638809546,grrat,tremhndous
great,wonderful,0.622559694,ireat,wonderfut
great,incredible,0.601738449,grlat,incrddible
today,yesterday,0.683225878,toway,yesterday
today,tomorrow,0.648670229,twday,tomorrxw
today,tonight,0.585379802,today,tonight
today,afternoon,0.5615387,todry,afternoow
today,day,0.529566605,loday,day
mother,father,0.822364763,mothzr,fatuer
mother,grandmother,0.788354689,mothed,frandmother
mother,sister,0.707582352,mothir,sistur
mother,husband,0.690105498,tother,husxand
mother,grandma,0.6860535,mothhr,irandma
show,demonstrate,0.53634995,fhow,demhnstrate
show,showcase,0.459618257,ssow,rhowcase
