"cue","target","cosine","fake_cue","fake_target"
"pitää","pitäisi",0.640321483500001,"petää","piääisi"
"pitää","täytyä",0.504434461775764,"piöää","iäytyä"
"pitää","pidettyä",0.446169145851564,"piäää","pidottyä"
"pitää","meinata",0.445470811046135,"pitpä","meinaia"
"pitää","pakko",0.443923925898868,"pitbä","pakso"
"saa","saava",0.54292352753381,"sca","daava"
"saa","saiko",0.493472312951619,"oaa","caiko"
"saa","saada",0.483501425246666,"sfa","äaada"
"saa","saatteko",0.471052318240467,"say","saattezo"
"saa","sainko",0.398080621666947,"vaa","slinko"
"tehdä","tee",0.564412341488444,"teldä","teä"
"tehdä","tekee",0.544235280445092,"tehdy","teyee"
"tehdä","tein",0.539399563053546,"temdä","tuin"
"tehdä","tehkö",0.52465964188035,"temdä","tzhkö"
"tehdä","tekevä",0.504052532443637,"tyhdä","tbkevä"
"pitäisi","pitää",0.640321483500001,"pitäist","pötää"
"pitäisi","täytyä",0.541426344766378,"pitbisi","täytyk"
"pitäisi","tarvitsekaan",0.453730843494757,"pitäisi","tamvitsekaan"
"pitäisi","tarkoitus",0.439501990674093,"pitzisi","tarkoihus"
"pitäisi","pakko",0.422626790544713,"pitvisi","pakkö"
"tiedä","tiedäkään",0.645225201462834,"tildä","tiedäknän"
"tiedä","tajua",0.556037236846931,"tieoä","tajua"
"tiedä","tietää",0.547709775773734,"tindä","tieoää"
"tiedä","tiennytkään",0.508244342677165,"oiedä","tiennytkäzn"
"tiedä","muista",0.435919407346629,"tbedä","muwsta"
"tietää","selville",0.563316513305589,"iietää","selvitle"
"tietää","tiedä",0.547709775773734,"tigtää","tiydä"
"tietää","tiesi",0.528513320268433,"tpetää","liesi"
"tietää","kuulla",0.506570633970949,"tpetää","kpulla"
"tietää","kertoa",0.480323007032822,"tietäz","kertza"
"pois","ulos",0.555831844707485,"poiz","älos"
"pois","poistaa",0.504508558978379,"pöis","poistwa"
"pois","syrjään",0.475609156685088,"rois","syfjään"
"pois","poisti",0.443651647693776,"dois","uoisti"
"pois","irti",0.438136056150972,"poss","iroi"
"mies","nainen",0.746111948324879,"mäes","nginen"
"mies","tyyppi",0.66914675869726,"miäs","tyyapi"
"mies","kaveri",0.626385903337777,"maes","kavesi"
"mies","henkilö",0.600074240625547,"mbes","henkilw"
"mies","heppu",0.570547241172348,"fies","heppd"
"mennä","lähteä",0.598155432228285,"mesnä","lähaeä"
"mennä","meniä",0.507320404594921,"mejnä","meiiä"
"mennä","viedä",0.502081085874169,"mdnnä","viedc"
"mennä","painua",0.501449686394319,"mlnnä","paimua"
"mennä","palata",0.498015419554054,"mennä","palaty"
"tuli","tuii",0.537541880920556,"tbli","guii"
"tuli","astui",0.401540017866343,"tule","cstui"
"tuli","tulinen",0.368960264095004,"tuli","tuninen"
"tuli","tuleva",0.361683124095367,"tbli","tudeva"
"tuli","yllätti",0.357167357732069,"tulc","ytlätti"
"herra","rouva",0.629488843598076,"hetra","kouva"
"herra","hra",0.591846605481636,"hehra","ura"
"herra","neiti",0.505564874439911,"heraa","neitp"
"herra","monsieur",0.445450461423464,"cerra","monsipur"
"herra","rva",0.440267654797146,"hersa","nva"
"saada","saa",0.483501425246666,"raada","waa"
"saada","päästä",0.478450139095303,"saaöa","päästg"
"saada","hommata",0.457201634424955,"smada","hobmata"
"saada","hankkia",0.455626172057728,"saadk","hankgia"
"saada","suostutella",0.448254799941414,"saadk","suosfutella"
"ulos","sisään",0.599236904841142,"ufos","öisään"
"ulos","pois",0.555831844707485,"ulok","pkis"
"ulos","uios",0.555784147120758,"unos","pios"
"ulos","sisälle",0.555175683850522,"ulol","sisblle"
"ulos","poistua",0.429298347526696,"mlos","ñoistua"
"puhua","jutella",0.769405053386185,"pöhua","öutella"
"puhua","keskustella",0.676058768643875,"yuhua","aeskustella"
"puhua","puhunko",0.574033777464701,"puhua","puhunko"
"puhua","puhutella",0.557917176249855,"puhul","puhutelga"
"puhua","neuvotella",0.536541269298977,"puhla","neuvotelli"
"kertoa","sanoa",0.637693321355717,"kertoa","santa"
"kertoa","kerrottava",0.600476775618313,"kertoy","kerrottyva"
"kertoa","ilmoittaa",0.528086314341712,"keröoa","ilmmittaa"
"kertoa","puhua",0.503235588952433,"kertog","puhue"
"kertoa","raportoida",0.501645722511159,"kertoa","taportoida"
"anna","ojenna",0.498884915548933,"auna","ojänna"
"anna","ota",0.446133396189209,"nnna","hta"
"anna","annammeko",0.433517580790618,"anja","annammmko"
"anna","annaa",0.409546431019278,"atna","anöaa"
"anna","laita",0.402757975856333,"aäna","lyita"
"auttaa","autta",0.703343033103657,"auttaa","autta"
"auttaa","auta",0.607787621479938,"auttaa","autw"
"auttaa","avustaa",0.504281938683204,"aattaa","wvustaa"
"auttaa","piristää",0.48667191491754,"aurtaa","piristsä"
"auttaa","opastaa",0.461054867611062,"augtaa","opastad"
"nähdä","kuulla",0.543693675346741,"nährä","kuullc"
"nähdä","tavata",0.522800057525578,"nähää","bavata"
"nähdä","katsella",0.503474202408143,"nähdt","katselka"
"nähdä","katsoa",0.491861439910948,"xähdä","katpoa"
"nähdä","näkisin",0.479461633432535,"nähdi","häkisin"
"ikinä","ensinnäkään",0.413959053846534,"pkinä","xnsinnäkään"
"ikinä","olenkaan",0.409810683689289,"ikieä","olönkaan"
"ikinä","nähnytkään",0.401518805838186,"ininä","nähnytiään"
"ikinä","millään",0.389853501564713,"iknnä","milyään"
"ikinä","ollenkaan",0.378367769377921,"ikiaä","ollenkaaä"
"tekee","tekevä",0.59360768628808,"tekew","tekeva"
"tekee","tehdä",0.544235280445092,"tebee","tehdi"
"tekee","tee",0.517869765430586,"tlkee","tue"
"tekee","tehkö",0.456092285931607,"tmkee","cehkö"
"tekee","teettää",0.446096230236123,"tekes","tevttää"
"sanoa","kertoa",0.637693321355717,"yanoa","hertoa"
"sanoa","sanota",0.487811181063838,"sakoa","sanotv"
"sanoa","lausua",0.466741886477822,"sanoä","laulua"
"sanoa","kysyä",0.46418968732305,"sanow","mysyä"
"sanoa","todeta",0.429337632419862,"zanoa","vodeta"
"ottaa","ota",0.545731086183085,"oitaa","ota"
"ottaa","ottaminen",0.460964318287029,"otwaa","ottamlnen"
"ottaa","otella",0.437684514249778,"ottca","oterla"
"ottaa","haltuun",0.427750020208648,"ottäa","haltuan"
"ottaa","laittaa",0.392996342194124,"ottax","labttaa"
"näyttää","näyttäisi",0.702765572880427,"näyctää","näyatäisi"
"näyttää","näytä",0.643458651844689,"näythää","naytä"
"näyttää","kuulostaa",0.497011838891329,"näytttä","kuulostwa"
"näyttää","vaikuttaa",0.490402006195551,"nkyttää","vaikuttaa"
"näyttää","näyttäytyä",0.477322285722992,"näytmää","näyttäywyä"
