"cue","target","cosine","fake_cue","fake_target"
"很不错","夹克不错",0.979583488222941,"人不错","夹克不忍"
"很不错","恩不错",0.977232967515049,"用不错","恩不错"
"很不错","真不错",0.968823494896476,"手不错","真不大"
"很不错","看上去真不错",0.96272783242614,"很不算","醇上去真不错"
"很不错","你心情不错",0.947527253373737,"很不着","你心真不错"
"不等等","安迪等等",0.977340937012503,"不等安","泰迪等等"
"不等等","我出不来",0.937631032146149,"不等等","我出不来"
"不等等","臭猴子",0.936955939457838,"不等嘛","臭猴子"
"不等等","古斯塔法",0.933884824594275,"不好等","古斯塔法"
"不等等","布洛奇",0.93377335974495,"等等等","布里奇"
"你放手","你住手",0.959018991179155,"你放手","你住他"
"你放手","放開我",0.952390223031252,"我放手","放開我"
"你放手","去出不来",0.952350944445342,"你放手","去其不来"
"你放手","你拿去",0.949930466542035,"你放出","н拿去"
"你放手","你死不了",0.948968208240168,"嘛放手","汗死不了"
"不辛苦","真辛苦",0.986098297180896,"不辛苦","真辛苦"
"不辛苦","很辛苦",0.975636501518552,"很辛苦","很辛苦"
"不辛苦","柳德米拉",0.97515764249273,"很辛苦","柳德米拉"
"不辛苦","我怕蛇",0.973494889985145,"不辛苦","我怕蛇"
"不辛苦","好辛苦",0.97327663726326,"不辛苦","氯辛苦"
"千里迢迢","ûﬁïâò",0.944023358076214,"千里迢回","ûﬁïïò"
"千里迢迢","îâù",0.940016723452842,"千里迢迢","бâù"
"千里迢迢","òâûâﬂ",0.938924834899598,"千里迢回","òâûâ坡"
"千里迢迢","ˆôú",0.938320352164536,"特里迢迢","ˆôл"
"千里迢迢","ãôòâﬂ",0.938295434552048,"屋里迢迢","àôòâﬂ"
"回去吧","上去吧",0.9681494400253,"我去吧","面去吧"
"回去吧","下去吧",0.967983847125743,"我去吧","下手吧"
"回去吧","拿去吧",0.957858578799137,"回去吧","口去吧"
"回去吧","出去吧",0.956004820698146,"回去塞","出去吧"
"回去吧","你拿去吧",0.952342756707736,"回去拿","膽拿去吧"
"很痛吧","很辛苦",0.970589332030004,"很痛吧","不辛苦"
"很痛吧","干你娘",0.96885197222993,"很痛痛","定你娘"
"很痛吧","真辛苦",0.966809644576711,"子痛吧","真辛苦"
"很痛吧","好痛苦",0.965200593284152,"很感吧","好痛吧"
"很痛吧","真恐怖",0.964998033724454,"很好吧","真恐怖"
"不知道","并不知道",0.920339094457357,"不知道","并不知道"
"不知道","真不知道",0.903467450459453,"嘛知道","真不知道"
"不知道","妳知道",0.797140492735711,"您知道","妳知道"
"不知道","才知道",0.781379281338046,"不知不","你知道"
"不知道","一知道",0.778833169764312,"不知不","天知道"
"可以了","可以去",0.90040794987464,"可不了","可以也"
"可以了","可以让",0.896937703825443,"可以了","去以让"
"可以了","你拿去吧",0.877301545484999,"夜以了","你拿去吧"
"可以了","上去吧",0.87666903363394,"可不了","進去吧"
"可以了","馬上過去",0.870374356775488,"可以了","馬上不去"
"你知道吧","你知道嘛",0.991835299916038,"你知道吧","你知道夫"
"你知道吧","你知道路",0.988313698260873,"你知道并","你知道大"
