"cue","target","cosine","fake_cue","fake_target"
"máis","demáis",0.56949873856952,"máiu","zemáis"
"máis","ademáis",0.532364890384567,"mais","adebáis"
"máis","ryo",0.481777463464646,"xáis","rys"
"máis","quizáis",0.433427087468502,"oáis","quizáis"
"máis","hábitat",0.427088989914595,"háis","hábisat"
"casa","casan",0.625449532259875,"uasa","casín"
"casa","casar",0.59386863567997,"casa","casvr"
"casa","cas",0.549669143429192,"rasa","caú"
"casa","casamos",0.540614023630072,"easa","casamoy"
"casa","casadas",0.476660661400305,"cash","casadns"
"agora","macgreagor",0.494732724485605,"aglra","macgrevgor"
"agora","agocho",0.485527160147713,"agoia","agocco"
"agora","dígocho",0.456726836261621,"agoia","eígocho"
"agora","prométocho",0.453489302991803,"agara","prométácho"
"agora","tora",0.446502011871645,"ggora","tota"
"xente","gente",0.745369699751498,"dente","genze"
"xente","esixente",0.690876797888119,"xenue","esixhnte"
"xente","urxente",0.687400282258893,"kente","urxúnte"
"xente","axente",0.656733518812846,"xeute","axhnte"
"xente","vente",0.627335789038381,"xeíte","ventk"
"ver","cleaver",0.545062897917742,"vhr","clcaver"
"ver","verdugo",0.536213025585027,"jer","vnrdugo"
"ver","verche",0.531866423920258,"veí","áerche"
"ver","denver",0.523642055244253,"veu","denver"
"ver","hoover",0.511637915694769,"vet","hoiver"
"tempo","tiempo",0.749983310860363,"tezpo","tbempo"
"tempo","tempos",0.694150398888698,"temuo","tempas"
"tempo","temporal",0.673300765996863,"tsmpo","temworal"
"tempo","temporais",0.613905465102266,"teypo","tempouais"
"tempo","contratempo",0.573683106369678,"tembo","contratemeo"
"coma","común",0.495778773931901,"coma","ãomún"
"coma","comerá",0.480977733386022,"cbma","comerz"
"coma","goma",0.451484447355701,"cora","gomx"
"coma","cometa",0.449831667364077,"coua","bometa"
"coma","broma",0.441910522070788,"áoma","rroma"
"día","xudía",0.446503043024158,"ría","uudía"
"día","melodía",0.44526875617675,"tía","mklodía"
"día","lía",0.391768239122158,"dín","lha"
"día","pleno",0.390763805632783,"fía","plego"
"día","himmelreich",0.381961365110575,"cía","himmelteich"
"dicir","dicircho",0.776536884980699,"dicir","diciroho"
"dicir","dicirche",0.75448946590085,"dccir","dicwrche"
"dicir","maldicir",0.692809893179639,"diciá","maluicir"
"dicir","predicir",0.656891669897562,"diciq","predrcir"
"dicir","dicer",0.612401841946752,"dikir","dicet"
"mellor","mellora",0.833410101585086,"mgllor","mellorb"
"mellor","mellorar",0.72433002823331,"mellol","mellorak"
"mellor","mellores",0.672109299820669,"xellor","melloreb"
"mellor","millor",0.53761786141304,"lellor","milloo"
"mellor","taylor",0.495153305792418,"kellor","tayloz"
"traballo","traballos",0.853793804267151,"traéallo","trabalaos"
"traballo","traballar",0.803523752948804,"draballo","trabóllar"
"traballo","traballador",0.760595652459389,"truballo","trúballador"
