"cue","target","cosine","fake_cue","fake_target"
"čia","ten",0.588684828101848,"čio","tec"
"čia","šičia",0.526080814760818,"wia","šsčia"
"čia","čionai",0.395786254493889,"čua","čiunai"
"čia","aaa",0.375747942829556,"sia","ama"
"čia","dabar",0.365424580066688,"čma","dabgr"
"jau","seniai",0.39034027460711,"jae","sepiai"
"jau","gulėjau",0.377966221105165,"jai","gplėjau"
"jau","kentėjau",0.359467983467488,"jaj","keftėjau"
"jau","dabar",0.344403564135574,"šau","džbar"
"jau","jautis",0.343788750582555,"žau","bautis"
"ten","čia",0.588684828101848,"cen","sia"
"ten","tenai",0.484837107539736,"men","tegai"
"ten","šen",0.380687131434658,"ten","šež"
"ten","aaa",0.341126174927767,"ten","aax"
"ten","apačion",0.334137611026078,"tln","apawion"
"jūs","jüs",0.55321542650108,"jūž","büs"
"jūs","atėjot",0.471887711062597,"jūp","atėrot"
"jūs","čiupkit",0.435885308998302,"gūs","čiupkįt"
"jūs","jžs",0.435557709231168,"gūs","jžk"
"jūs","pasakysit",0.428220934858712,"jūl","pwsakysit"
"labai","iabai",0.733047448930629,"lapai","iacai"
"labai","nelabai",0.615305873990856,"xabai","relabai"
"labai","arabai",0.516282158457671,"labki","arobai"
"labai","ganėtinai",0.469824694124935,"lanai","ganotinai"
"labai","nepaprastai",0.422595588275728,"lacai","nepgprastai"
"dabar","daba",0.631909310136738,"dabah","čaba"
"dabar","dabartis",0.449139253705846,"dybar","dpbartis"
"dabar","dabartinis",0.388487984852297,"dibar","dabartiris"
"dabar","čia",0.365424580066688,"dacar","wia"
"dabar","pumba",0.360703779312656,"dabėr","puėba"
"būti","išbūti",0.586405177364397,"nūti","ššbūti"
"būti","nebūti",0.541716519507706,"būši","iebūti"
"būti","buti",0.512452717296875,"būtm","nuti"
"būti","büti",0.495488748242715,"būki","büti"
"būti","nebebūti",0.468973487012487,"būai","nebybūti"
"gerai","negerai",0.606180905734424,"gerži","negerah"
"gerai","gera",0.464314324896203,"gerab","gery"
"gerai","neblogai",0.428189077705977,"gergi","neblogši"
"gerai","homerai",0.418449812335394,"gerai","himerai"
"gerai","kerai",0.413304794946635,"gervi","lerai"
"daug","perdaug",0.585759688376476,"aaug","pesdaug"
"daug","nedaug",0.56684817929815,"dayg","nedabg"
"daug","daugybė",0.525548767546787,"dauš","daugybė"
"daug","nemažai",0.4134265647753,"dafg","nšmažai"
"daug","maždaug",0.393769130837579,"daog","maždaxg"
"kodėl","kodel",0.631545803565495,"kodėt","kodem"
"kodėl","kažkodėl",0.509229031299632,"iodėl","kažkodml"
"kodėl","todėi",0.381431738353345,"oodėl","todči"
"kodėl","todėl",0.371869602479609,"koiėl","tosėl"
"kodėl","apsimesk",0.339755370656718,"kodbl","apoimesk"
"tikrai","ikrai",0.708665213005015,"eikrai","akrai"
"tikrai","tikras",0.507780008569362,"tišrai","nikras"
"tikrai","tikrovė",0.422285801904024,"tikrmi","tikbovė"
"tikrai","labai",0.397062009675544,"tikrag","lgbai"
"tikrai","tikri",0.379270344798327,"tikrsi","ėikri"
"viskas","diskas",0.682820456946334,"viskay","dilkas"
"viskas","viska",0.621859384306102,"visjas","visia"
"viskas","franciskas",0.435726668475144,"viskaz","franniskas"
"viskas","visiskai",0.374467912046846,"vdskas","visisbai"
"viskas","gerai",0.344977970492062,"vijkas","gerji"
"pasakyti","pasakyt",0.794736482022815,"tasakyti","ptsakyt"
"pasakyti","nepasakyti",0.687231130221998,"aasakyti","nepasakyli"
"pasakyti","apsakyti",0.626096259526709,"pajakyti","aasakyti"
"pasakyti","sakyti",0.619281922247936,"pasadyti","hakyti"
"pasakyti","nesakyti",0.585166320521446,"pasakytž","nesskyti"
"esi","nesi",0.586452102966869,"xsi","nwsi"
"esi","nebuvai",0.362025753409491,"esc","nubuvai"
"esi","lipi",0.353475952379384,"įsi","ligi"
"esi","nesu",0.343659249849004,"ewi","česu"
"esi","patinki",0.334747644452384,"eni","patinkg"
"tada","bada",0.415755480782656,"xada","bady"
"tada","mada",0.401277394085015,"tade","mūda"
"tada","kanada",0.362021960981184,"tadž","kaoada"
"tada","tuomet",0.336029755602779,"čada","tužmet"
"tada","žada",0.331487264304526,"oada","žadl"
"niekada","niekad",0.827760251207503,"niekaza","niakad"
"niekada","niekuomet",0.588686073065875,"niekaja","nieklomet"
"niekada","niekaip",0.583175533704227,"niekapa","niekaip"
"niekada","niekam",0.529153374091249,"niekade","niekal"
"niekada","nieku",0.51463470486563,"niekaha","niekb"
"kartu","kart",0.498523666480115,"karlu","wart"
"kartu","karta",0.414683179966287,"kortu","marta"
"kartu","turtu",0.39871698512315,"karku","turta"
"kartu","kartai",0.362115375142623,"kartc","kartai"
"kartu","kartotis",0.359980833915147,"kagtu","iartotis"
"vėl","vėlai",0.41579904187782,"vll","vėrai"
"vėl","vėliava",0.358535134519184,"vil","vėiiava"
"vėl","sugrįžti",0.306083914192445,"mėl","sugrįkti"
"vėl","sugrįžai",0.291202497181399,"iėl","sugrgžai"
"vėl","vėžys",0.286297328147285,"vąl","vėžys"
"padaryti","nepadaryti",0.706347158328312,"padarytk","nepadarydi"
"padaryti","bedaryti",0.654324963674518,"padarysi","oedaryti"
"padaryti","daryti",0.629864417662095,"padargti","daryto"
"padaryti","nedaryti",0.629074047405991,"pvdaryti","iedaryti"
