cue,target,cosine,fake_cue,fake_target
искам,желая,0.649862829,исдам,жецая
искам,възнамерявам,0.538208,искащ,възнаморявам
искам,нуждая,0.509998745,исдам,нуодая
искам,скам,0.492820916,исгам,сфам
искам,смятам,0.481957001,мскам,смотам
просто,наистина,0.487201781,просчо,наисаина
просто,обикновенно,0.393477834,просъо,ибикновенно
просто,направо,0.381461901,псосто,напрало
просто,найстина,0.375728582,простm,набстина
просто,действително,0.374258449,простя,действлтелно
знам,незнам,0.712716528,знаб,ншзнам
знам,знаем,0.648047999,пнам,знаеф
знам,познам,0.616629409,знау,познак
знам,разбера,0.601324278,знац,разеера
знам,сигурен,0.524767651,зрам,яигурен
човек,мъж,0.695472131,чолек,фъж
човек,младеж,0.552333388,човеч,млаюеж
човек,старец,0.530485359,чожек,стареу
човек,момък,0.491776206,товек,момъг
човек,войник,0.485891216,човяк,дойник
кажа,кажаче,0.641400709,квжа,дажаче
кажа,попитам,0.611582629,кижа,поюитам
кажа,съобщя,0.557288857,къжа,еъобщя
кажа,разкажа,0.556198517,кауа,разкажа
кажа,предложа,0.542100464,зажа,предлзжа
хора,откачалки,0.510742292,хкра,вткачалки
хора,души,0.48577339,хона,дуии
хора,хлапета,0.481434589,хофа,хлапрта
хора,отрепки,0.456489095,лора,отршпки
хора,човек,0.449252406,хъра,човзк
работа,задача,0.472831302,работл,зждача
работа,върша,0.460173875,работа,въоша
работа,работна,0.452054651,работп,рабхтна
работа,заплата,0.45029573,рабята,заплажа
работа,професия,0.433663636,работм,йрофесия
баща,майка,0.783435897,юаща,майкп
баща,брат,0.701512648,раща,шрат
баща,дядо,0.69677397,бата,дядб
баща,татко,0.647954355,бапа,татшо
баща,чичо,0.585584669,боща,тичо
мисля,смятам,0.739503808,мвсля,смятем
мисля,помислям,0.534844799,мдсля,помаслям
мисля,вярвам,0.53176923,мисчя,дярвам
мисля,сигурен,0.528565659,мислт,сигурее
мисля,сигурна,0.514863613,мюсля,скгурна
наистина,найстина,0.736133593,наистийа,найстинщ
наистина,действително,0.65804248,наиетина,действителоо
наистина,определено,0.550351011,наистана,определену
наистина,настина,0.525537853,нащстина,настинк
наистина,просто,0.487201781,ноистина,прясто
никога,някога,0.469349581,бикога,рякога
никога,никъде,0.404476938,цикога,никъде
никога,невинаги,0.401926001,нихога,невинагю
никога,изобщо,0.389083121,някога,изоещо
никога,въобще,0.368791056,никбга,ваобще
имам,нямам,0.658408021,имфм,нямаr
имам,разполагам,0.488688593,нмам,разеолагам
имам,притежавам,0.447504203,имюм,притежавау
имам,получа,0.429831904,изам,получи
имам,мам,0.422187782,нмам,нам
жена,съпруга,0.726440263,жейа,съпруфа
