"cue","target","cosine","fake_cue","fake_target"
"kau","ayah",0.469486332234767,"gau","afah"
"kau","kautahu",0.452739831968865,"jau","kautahf"
"kau","kaulihat",0.433750847188309,"wau","kaulihag"
"kau","kuberitahu",0.433241177292785,"kao","kuceritahu"
"kau","memintamu",0.433034703425393,"kak","meminwamu"
"orang","orang²",0.659535510736402,"oragg","oraug²"
"orang","pria",0.605851604744058,"orong","wria"
"orang","org",0.547406814773319,"lrang","drg"
"orang","wanita",0.518174835005222,"ogang","wanika"
"orang","warga",0.472349359805905,"oranm","wauga"
"pergi","berangkat",0.564123166112538,"peggi","berangxat"
"pergi","pulang",0.553634897061515,"pekgi","xulang"
"pergi","masuk",0.515864541028818,"lergi","oasuk"
"pergi","berlibur",0.481697895447221,"pergu","zerlibur"
"pergi","berpergian",0.471416156825977,"perui","berpergdan"
"anak","perempuan",0.548063915534177,"anat","pmrempuan"
"anak","gadis",0.539779084432262,"anaa","gadid"
"anak","putra",0.525363043840565,"anab","putta"
"anak","bocah",0.519032709778363,"apak","jocah"
"anak","bayi",0.505080369308133,"anaz","biyi"
"lakukan","kulakukan",0.699152217388957,"lakukgn","kulbkukan"
"lakukan","perbuat",0.64406224548912,"lrkukan","perbhat"
"lakukan","kerjakan",0.614883131700943,"lakuian","eerjakan"
"lakukan","iakukan",0.590068573471009,"lakunan","iakuqan"
"lakukan","lakuin",0.560682611979382,"lakunan","laluin"
"bilang","kubilang",0.555620053833396,"bdlang","kgbilang"
"bilang","memberitahuku",0.532314268288277,"biqang","membeyitahuku"
"bilang","menyuruhku",0.506168913398724,"bibang","menyuruhkj"
"bilang","pikir",0.484324344572848,"bllang","pikhr"
"bilang","beritahu",0.475153335335695,"bivang","aeritahu"
"mati","tewas",0.580219404472587,"maei","tewas"
"mati","dibunuh",0.529829774152378,"jati","dibunuh"
"mati","sekarat",0.518311834343167,"msti","hekarat"
"mati","matian",0.508152396876458,"zati","majian"
"mati","kubunuh",0.50573885398414,"qati","kubnnuh"
"hidup","kehidupan",0.597989603566432,"hidrp","kehiddpan"
"hidup","hidupmu",0.570199958880794,"hizup","hinupmu"
"hidup","hidupku",0.522639792872687,"hidgp","hedupku"
"hidup","tinggal",0.465978068934632,"hiddp","tixggal"
"hidup","mati",0.460699319631456,"hedup","matq"
"pikir","berpikir",0.746210053290992,"pekir","berpikih"
