"cue","target","cosine","fake_cue","fake_target"
"tillbaka","återvända",0.553760448971503,"tillbaka","återvändc"
"tillbaka","hem",0.523849082455603,"tiolbaka","häm"
"tillbaka","återvänd",0.441629596346703,"tillbgka","återvänh"
"tillbaka","återta",0.434391053545365,"tilllaka","åtegta"
"tillbaka","återgå",0.432778223180485,"tillbaka","återdå"
"hem","tillbaka",0.523849082455603,"him","tillbåka"
"hem","natta",0.468423753690715,"tem","nataa"
"hem","härifrån",0.412875662550993,"vem","härifrdn"
"hem","hemåt",0.409612742818581,"hem","hjmåt"
"hem","därifrån",0.407286054120777,"mem","märifrån"
"veta","reda",0.596577442008593,"vety","reha"
"veta","höra",0.537306112911512,"veto","höro"
"veta","berätta",0.517324011537823,"vata","betätta"
"veta","förstå",0.472121543900168,"seta","förstä"
"veta","inse",0.464786129554871,"veqa","insh"
"prata","tala",0.801997164183594,"lrata","tvla"
"prata","snacka",0.742319807562085,"prasa","snacka"
"prata","diskutera",0.612234719578311,"pratp","diskuterx"
"prata","bråka",0.542666897856283,"prata","blåka"
"prata","snackas",0.532568144927746,"érata","ynackas"
"döda","mörda",0.641369528182525,"dåda","mördi"
"döda","död",0.514591522665073,"döja","döm"
"döda","dräpa",0.494471048943465,"dödt","djäpa"
"döda","skjuta",0.492881285483111,"dödg","skjuda"
"döda","avrätta",0.492200990821503,"röda","avrjtta"
"barn","barnbarn",0.664799379112292,"barf","bärnbarn"
"barn","småbarn",0.574173408626105,"barw","småbprn"
"barn","spädbarn",0.573454522953787,"oarn","spädbaön"
"barn","uppfostra",0.513697528305873,"barp","uppfojtra"
"barn","bebis",0.486158336653746,"yarn","benis"
"mamma","pappa",0.884568063117,"måmma","paspa"
"mamma","mor",0.763195189552259,"mamma","moa"
"mamma","mormor",0.730196185632356,"majma","mormor"
"mamma","farmor",0.709446831433044,"maoma","farmär"
"mamma","far",0.645193002315015,"damma","ftr"
"pappa","mamma",0.884568063117,"kappa","mammy"
"pappa","far",0.728212243467916,"aappa","xar"
"pappa","farfar",0.687609453319275,"palpa","fagfar"
"pappa","mor",0.672128301517378,"lappa","moö"
"pappa","farmor",0.656546047868437,"pappa","iarmor"
"folk","lokalbefolkning",0.430934049521999,"folt","eokalbefolkning"
"folk","befolkning",0.411010427778415,"folt","befolnning"
"folk","manskap",0.388380270039612,"foly","manékap"
"folk","allmänhet",0.383068874753716,"folw","allmänhht"
"folk","fanskap",0.374019165579489,"folä","fbnskap"
"fel","felaktigt",0.442492248067566,"fål","gelaktigt"
"fel","misstag",0.440756813677624,"feq","misstig"
"fel","felaktig",0.418671647261823,"fll","fekaktig"
"fel","rätta",0.407857231759146,"yel","rättk"
"fel","felsteg",0.376619283860193,"cel","felstng"
"tid","tidpunkt",0.42391862341832,"did","tidpunét"
"tid","ödsla",0.418150764616282,"töd","ödola"
"tid","utrymme",0.41690457067725,"zid","ubrymme"
"tid","minut",0.405484146193996,"did","mixut"
"tid","möda",0.398978533968098,"tâd","msda"
"fortfarande","ändå",0.418118594417098,"fortfaranoe","ändé"
"fortfarande","förbli",0.305224591432647,"foatfarande","föbbli"
"fortfarande","numera",0.29625634367704,"forffarande","nubera"
"fortfarande","närvarande",0.289283963247367,"fortfasande","närvlrande"
"fortfarande","jämt",0.286819024094532,"fortåarande","eämt"
"hitta","finna",0.688241689142296,"vitta","finta"
"hitta","lokalisera",0.511223930448069,"hitza","lokaliserv"
"hitta","leta",0.497627634364171,"hittg","lepa"
"hitta","identifiera",0.455519348384438,"hitla","identixiera"
"hitta","upptäcka",0.454396828910529,"hstta","upptåcka"
"hjälpa","hjälper",0.72585646748538,"hjäkpa","hbälper"
"hjälpa","hjälpt",0.615603829253678,"hsälpa","hjalpt"
"hjälpa","hjälpe",0.571251475531984,"jjälpa","vjälpe"
"hjälpa","hjälp",0.518315663089759,"hjälpo","ujälp"
"hjälpa","stötta",0.514336063749726,"hjälea","sthtta"
"död","döda",0.514591522665073,"dög","dtda"
"död","bortgång",0.447864688696029,"döf","rortgång"
"död","försvinnande",0.417423941370225,"dpd","förovinnande"
"död","dödsfall",0.405777136996283,"dgd","dödufall"
"död","självmord",0.394568589920254,"möd","qjälvmord"
"precis","nyss",0.612118277323125,"preuis","nysj"
"precis","exakt",0.43364896744819,"precrs","exbkt"
"precis","ungefär",0.428120648293212,"precip","unbefär"
"precis","nästan",0.364715518433083,"irecis","nämtan"
"precis","faktiskt",0.362077175316542,"prhcis","faitiskt"
"gång","gâng",0.522377520658235,"gcng","gânä"
"gång","gang",0.450420775834966,"eång","gkng"
"gång","förut",0.374224272626901,"gånz","fölut"
"gång","omgång",0.334235995159715,"gåig","omgåcg"
"gång","igång",0.323816887810418,"gånm","igåkg"
"pengar","dollar",0.441752599303563,"pengär","collar"
"pengar","lån",0.424850848853554,"pengkr","lpn"
"pengar","ränta",0.422334147028047,"pepgar","ränaa"
"pengar","vinster",0.416215331286139,"pjngar","vioster"
"pengar","kontant",0.414933357723637,"pengao","kontgnt"
"berätta","tala",0.524015715514605,"berätöa","tfla"
"berätta","förklara",0.523299068226673,"berftta","mörklara"
"berätta","veta",0.517324011537823,"berttta","deta"
"berätta","prata",0.496200489641399,"bekätta","mrata"
"berätta","avslöja",0.491959259564787,"brrätta","apslöja"
"liv","människoliv",0.447177986994243,"lim","mäpniskoliv"
"liv","leva",0.420573094538033,"lvv","leva"
"liv","kärleksliv",0.419457021659292,"lia","kämleksliv"
"liv","sexliv",0.402882502546035,"uiv","selliv"
"liv","levebröd",0.396669584289931,"uiv","levesröd"
"enda","endast",0.397841155070171,"ecda","ensast"
"enda","främsta",0.372847030713209,"endö","främséa"
"enda","sämsta",0.369175882402199,"ende","sämrta"
"enda","end",0.357006199860573,"edda","ond"
"enda","enbart",0.324158695598991,"epda","envart"
"händer","hända",0.572031549745861,"vänder","hänja"
"händer","försiggå",0.457434250446423,"händtr","föbsiggå"
"händer","ske",0.396148548311195,"händeb","åke"
"händer","inträffa",0.384888501820774,"händör","inträffn"
"händer","inträffat",0.319142363742099,"händeö","inträdfat"
"väg","påväg",0.559830607461504,"vig","påvän"
"väg","ingång",0.426490661141986,"näg","tngång"
"väg","omväg",0.413968077175901,"väl","ohväg"
"väg","motorväg",0.384649689795329,"våg","momorväg"
"väg","bakväg",0.383260123581783,"vög","nakväg"
"vän","kompis",0.628613136447276,"vln","kompij"
"vän","kollega",0.603731827944311,"väj","kdllega"
"vän","rumskompis",0.548415259759988,"vdn","rumskompiä"
"vän","pojkvän",0.535978457425754,"vmn","pojkväk"
"vän","bror",0.528172812852597,"vfn","bäor"
"heter","hej",0.422849463974367,"hetér","hoj"
"heter","hetero",0.416979927779842,"hetvr","heteoo"
"heter","efternamn",0.400825489132304,"hetwr","efternfmn"
"heter","heta",0.400760644316998,"hetef","yeta"
"heter","förnamn",0.385288873907739,"hetep","förnamn"
"träffa","möta",0.513906768807101,"träffp","möta"
"träffa","besöka",0.510106108860499,"träjfa","besöka"
"träffa","prata",0.479854754883409,"träffh","pratc"
"träffa","umgås",0.46262791364701,"träffg","umoås"
"träffa","intervjua",0.408388730760522,"trhffa","iptervjua"
"far","mor",0.760828560128551,"uar","çor"
"far","pappa",0.728212243467916,"faå","pdppa"
"far","mamma",0.645193002315015,"för","mamua"
"far","farfar",0.633921179679551,"aar","färfar"
"far","bror",0.624072710734503,"får","bgor"
"sätt","vis",0.672671889713839,"sétt","vir"
"sätt","viset",0.408313334496091,"säts","visem"
"sätt","ställe",0.397701801806033,"satt","stälpe"
"sätt","sätta",0.343041718559899,"sytt","sktta"
"sätt","motsätt",0.328894084657037,"satt","motmätt"
"fan","helvete",0.76047339605606,"fjn","helvett"
"fan","tusan",0.674192045682014,"faä","tusai"
"fan","helveten",0.475516134010519,"dan","heaveten"
"fan","jävla",0.453185638199855,"xan","jävlc"
"fan","jävel",0.446583233977871,"faå","iävel"
"väldigt","ganska",0.721512356492357,"väldcgt","gcnska"
"väldigt","oerhört",0.592320710837758,"näldigt","oerhöjt"
"väldigt","otroligt",0.59115663277772,"väkdigt","otrowigt"
"väldigt","jäkligt",0.590551826265532,"väldwgt","jäklagt"
"väldigt","jävligt",0.588566836244499,"väldiat","jävligâ"
"jävla","jäkla",0.804135771673142,"jävfa","jänla"
"jävla","djävla",0.773123740877917,"jävls","djäöla"
"jävla","satans",0.630982606246234,"jävlp","sataäs"
"jävla","förbannat",0.509928682509179,"kävla","ferbannat"
"jävla","förbaskad",0.505299738664607,"jjvla","lörbaskad"
"problem","bekymmer",0.670176312728904,"proglem","bekymmrr"
