cue,target,cosine,fake_cue,fake_target
casa,cabaña,0.601276368,césa,uabaña
casa,mansión,0.581923609,casc,manáión
casa,apartamento,0.58151187,casq,apartamanto
casa,habitación,0.560240088,casv,babitación
casa,finca,0.53682609,vasa,figca
vida,felicidad,0.492575969,wida,áelicidad
vida,carrera,0.489308092,vika,carreca
vida,existencia,0.44931813,vuda,efistencia
vida,vivir,0.435655295,vóda,viuir
vida,pellejo,0.430622277,vyda,péllejo
hombre,tipo,0.660288633,holbre,tipy
hombre,chico,0.628240994,hoabre,cvico
hombre,muchacho,0.624402324,bombre,muchacvo
hombre,sujeto,0.620144246,hombri,sujeto
hombre,mujer,0.618178474,hombra,mljer
gente,persona,0.513542486,genwe,personq
gente,chica,0.462092319,geáte,choca
gente,población,0.457947285,genwe,poylación
gente,mujer,0.445171846,gefte,majer
gente,multitud,0.439185321,gentó,multiiud
mundo,universo,0.607732369,muido,unizerso
mundo,país,0.598609484,munno,taís
mundo,planeta,0.504735158,mundá,zlaneta
mundo,continente,0.487127574,qundo,aontinente
mundo,reino,0.471521726,mundo,reind
padre,madre,0.783596169,padfe,macre
padre,papá,0.743956376,zadre,pará
padre,abuelo,0.737990791,padpe,abueli
padre,hermano,0.71876109,padáe,iermano
padre,marido,0.706473378,padro,maridj
dinero,efectivo,0.620538486,xinero,efectivu
dinero,pasta,0.560221645,ginero,pazta
dinero,centavo,0.518159975,dinbro,rentavo
dinero,gastar,0.472036222,drnero,gaatar
dinero,botín,0.469850803,dinewo,bobín
tipo,sujeto,0.73586308,tiuo,sugeto
tipo,hombre,0.660288633,typo,hambre
tipo,chico,0.63469772,tifo,chivo
tipo,tío,0.546048017,tilo,aío
tipo,individuo,0.504197736,thpo,individro
noche,sábado,0.640744763,aoche,sábldo
noche,mañana,0.586280333,nocht,mayana
noche,anoche,0.529532151,nocse,anocse
noche,medianoche,0.527097885,nochy,medianoxhe
noche,madrugada,0.524892366,nkche,madrugaya
hablar,conversar,0.740750624,sablar,áonversar
hablar,discutir,0.695420268,hnblar,niscutir
hablar,charlar,0.667078949,habíar,wharlar
hablar,hablarte,0.661916296,haalar,hablaote
hablar,hable,0.646295719,hablur,hmble
mujer,chica,0.703346641,mujsr,ghica
mujer,esposa,0.692351097,mtjer,esbosa
mujer,muchacha,0.673523366,mijer,muchacha
mujer,marido,0.62930948,mujer,rarido
mujer,hombre,0.618178474,májer,homore
madre,mamá,0.801305203,mayre,maiá
madre,padre,0.783596169,madrq,panre
madre,abuela,0.778680461,mcdre,abfela
madre,hermana,0.74556536,mídre,hermant
madre,papá,0.663994279,íadre,pbpá
mañana,sábado,0.659467326,mañanú,sásado
mañana,mediodía,0.648381985,mañand,medkodía
mañana,domingo,0.639907465,mañany,dominvo
mañana,madrugada,0.621152221,mañína,madrugtda
mañana,noche,0.586280333,mañaza,nochl
hijo,nieto,0.730469605,hijó,nceto
hijo,hija,0.709929438,hije,hiva
hijo,hermano,0.678984582,hijs,heraano
hijo,padre,0.644486053,hijs,padrd
hijo,sobrino,0.599003804,hiko,sonrino
