"cue","target","cosine","fake_cue","fake_target"
"так","хмм",0.499427167622728,"жак","емм"
"так","отак",0.464382348721094,"іак","отас"
"так","кльово",0.425281207506766,"щак","кфьово"
"так","ааа",0.423422200137086,"таш","аца"
"так","тако",0.417643255264577,"таб","таио"
"все","всё",0.511731794617428,"всё","веё"
"все","всему",0.383072170695673,"вёе","внему"
"все","ааа",0.377980938040049,"всл","ама"
"все","хмм",0.366588684071382,"вае","хмй"
"все","всём",0.364431662824225,"вёе","вшём"
"тут","отут",0.547324586918175,"туд","отуж"
"тут","там",0.519443640996491,"эут","тас"
"тут","ааа",0.390972860326273,"туж","йаа"
"тут","унизу",0.380745839456574,"туй","униіу"
"тут","фут",0.342949522931524,"тун","фуч"
"как","каков",0.536282152249894,"лак","касов"
"как","какао",0.524456182065998,"фак","кабао"
"как","идя",0.497400478944517,"гак","идb"
"как","рыба",0.496873818930602,"ьак","рыбё"
"как","сэт",0.493787674763488,"как","сэи"
"тебя","ингрид",0.550806093009557,"теяя","янгрид"
"тебя","тeбя",0.538098229531253,"тебб","трбя"
"тебя","аллергия",0.529211299503845,"тйбя","алгергия"
"тебя","шмидт",0.516033288525737,"теоя","шмидж"
"тебя","доррит",0.504789483846414,"тшбя","ьоррит"
"там","тут",0.519443640996491,"иам","жут"
"там","внизу",0.422491185875146,"мам","вниуу"
"там","ааа",0.417221394341876,"мам","ада"
"там","унизу",0.385748618907898,"тям","унизь"
"там","посередині",0.371995568337753,"так","посіредині"
"вже","уже",0.513694292219274,"вжб","уее"
"вже","майже",0.403890272228228,"віе","маіже"
"вже","щож",0.402280781280095,"вжщ","щож"
"вже","ейпріл",0.39926554365769,"вжч","еэпріл"
"вже","бляха",0.393296216872803,"вжд","блхха"
"есть","месть",0.656423760516633,"зсть","месмь"
"есть","сесть",0.618091390383504,"еоть","сескь"
"есть","аллергия",0.518880765530953,"дсть","аллержия"
"есть","честь",0.517265246155597,"ёсть","чежть"
"есть","кость",0.484569143645498,"естн","кодть"
"был","бык",0.613734578885229,"дыл","бэк"
"был","родился",0.553444556241062,"ныл","нодился"
"был","облажался",0.525878280421031,"зыл","облажглся"
"был","влюбился",0.525536708903123,"бгл","влюбился"
"был","волновался",0.525082486064894,"бвл","вулновался"
"дуже","байдуже",0.510440387076813,"двже","байдиже"
"дуже","надто",0.497835961923346,"ддже","надуо"
"дуже","занадто",0.479797340708781,"дтже","занадтh"
"дуже","доволі",0.439692312352591,"дужр","донолі"
"дуже","напрочуд",0.402410307507231,"дiже","напрочуе"
"когда","возраст",0.487054617801399,"тогда","возжаст"
"когда","дэйша",0.457654984515883,"ьогда","оэйша"
"когда","рэз",0.451966766138017,"когша","раз"
"когда","убежал",0.448532080220034,"клгда","убеяал"
"когда","солгал",0.444507017052735,"когдв","солгаt"
"уже","вже",0.513694292219274,"ужэ","вбе"
"уже","хуже",0.506137069073044,"ужг","туже"
"уже","дуже",0.400629561298816,"уче","дмже"
"уже","тэд",0.32684316813932,"юже","тэу"
"уже","тюрьма",0.312153988679767,"ужи","тюрьмш"
"щось","якось",0.460709193221562,"щост","жкось"
"щось","дещо",0.449139915801812,"щось","деко"
"щось","дідусь",0.427085914239145,"щесь","дьдусь"
"щось","кшталт",0.42335666101737,"щтсь","кшбалт"
"щось","згоріти",0.412557057278888,"щвсь","згогіти"
"тому","этому",0.553621185437866,"тошу","ктому"
"тому","потому",0.545590418531673,"току","почому"
"тому","поэтому",0.486002060654698,"томс","поэтоцу"
"тому","том",0.417230076441071,"томз","эом"
"тому","завдавати",0.311520003215342,"томр","завдаваии"
"всё","всём",0.711714184903343,"йсё","всёс"
"всё","все",0.511731794617428,"ісё","ысе"
"всё","сэт",0.476747535116496,"вмё","сэа"
"всё","ингрид",0.456081406206741,"чсё","ингрюд"
"всё","всему",0.455361030367164,"всу","вжему"
"будет","уйдет",0.613242000828874,"буает","уйдит"
"будет","уйдёт",0.571273964618667,"яудет","уйдёр"
"будет","сойдет",0.570787658829538,"будшт","сойдеё"
"будет","ждет",0.56914109330067,"судет","жлет"
"будет","одет",0.555320273696588,"лудет","ожет"
"треба","потреба",0.596954811369236,"треяа","иотреба"
"треба","потрібно",0.480258821418743,"єреба","поирібно"
"треба","варто",0.478263206523354,"треса","оарто"
