"cue","target","cosine","fake_cue","fake_target"
"kis","aprócska",0.585543379862977,"éis","aprólska"
"kis","apró",0.530645921327061,"his","zpró"
"kis","pici",0.529069717807302,"úis","pioi"
"kis","kicsi",0.477134652816208,"kix","kiosi"
"kis","kicsike",0.443499873208275,"kib","kicyike"
"szóval","nos",0.751940847946127,"széval","nhs"
"szóval","oké",0.69975142032298,"szóval","oré"
"szóval","mármint",0.612533118685528,"sgóval","mármizt"
"szóval","mindegy",0.578583763807903,"szkval","miudegy"
"szóval","egyébként",0.568721070102327,"szóvaa","egáébként"
"ember","személy",0.590026675511448,"embfr","siemély"
"ember","férfi",0.545894450204158,"eéber","űérfi"
"ember","fickó",0.544282384224752,"embej","ficjó"
"ember","srác",0.513024823600535,"emier","sőác"
"ember","gyerek",0.510260673744819,"jmber","ryerek"
"nos","szóval",0.751940847946127,"sos","szóúal"
"nos","oké",0.724395626739603,"cos","íké"
"nos","aha",0.661292204486805,"wos","tha"
"nos","mármint",0.622487623186384,"nás","mármont"
"nos","mindegy",0.566108348717657,"nop","áindegy"
"igaz","huh",0.480732049479252,"igak","huj"
"igaz","elvégre",0.391222657545187,"igoz","elvégóe"
"igaz","elhisz",0.376049170457618,"ixaz","eöhisz"
"igaz","igazam",0.367695186973566,"igaj","igazax"
"igaz","valóban",0.360016473227247,"ixaz","vglóban"
"fog","akar",0.532924998036675,"fjg","fkar"
"fog","tudna",0.52099415746429,"for","tudnö"
"fog","megfog",0.493906001933844,"fob","megmog"
"fog","tud",0.483335587153749,"fkg","tuv"
"fog","akart",0.473193350285806,"fox","akará"
"akar","akart",0.769414908705626,"akdr","aúart"
"akar","akarna",0.719423019765721,"hkar","okarna"
"akar","szeretnél",0.596729546077338,"aoar","saeretnél"
"akar","kíván",0.595342986197066,"dkar","kíváa"
"akar","akartál",0.586920644850935,"ékar","avartál"
"biztos","biztosan",0.790755864633993,"bizoos","bihtosan"
"biztos","tuti",0.604667340257157,"biztoc","tute"
"biztos","biztosra",0.496053229411999,"niztos","biztogra"
"biztos","nyilván",0.478804830612761,"bizéos","tyilván"
