"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
992,"first_blank","first_blank-\ ","\ ",1,1,"first_blank-rz","rz",1,0,0,1,"\ t","\ t"
778,"nal","nal-no","no",5,18,"ppucci-no","ppucci",1,17,3,1,"abdominalno","abdomippuccino"
873,"duct","duct-last_blank","last_blank",2,1,"cvet-last_blank","cvet",1,0,0,1,"abduct","abcvet"
766,"sur","sur-dno","dno",3,1,"ugle-dno","ugle",1,0,1,1,"absurdno","abugledno"
204,"first_blank","first_blank-adre","adre",3,5,"first_blank-opor","opor",5,0,0,1,"adrenalin","opornalin"
551,"first_blank","first_blank-agen","agen",3,18,"first_blank-trav","trav",18,0,0,1,"agencija","travcija"
784,"raj","raj-te","te",5,30,"marquet-te","marquet",1,29,4,1,"aktivirajte","aktivimarquette"
500,"al","al-ar","ar",1,1,"al-om","om",1,0,0,1,"alarm","alomm"
388,"ali","ali-bi","bi",2,4,"rod-bi","rod",4,0,0,1,"alibi","rodbi"
872,"first_blank","first_blank-ali","ali",2,33,"first_blank-vne","vne",33,0,0,1,"alien","vneen"
302,"ley","ley-last_blank","last_blank",2,44,"šim-last_blank","šim",44,0,0,1,"alley","alšim"
61,"pha","pha-last_blank","last_blank",2,5,"ann-last_blank","ann",5,0,0,1,"alpha","alann"
2,"first_blank","first_blank-ame","ame",3,44,"first_blank-ogro","ogro",44,0,1,1,"amerika","ogrorika"
27,"first_blank","first_blank-ana","ana",3,54,"first_blank-stro","stro",53,1,1,1,"analiza","stroliza"
200,"first_blank","first_blank-apart","apart",2,6,"first_blank-oprav","oprav",6,0,0,1,"apartma","opravma"
266,"first_blank","first_blank-are","are",4,34,"first_blank-oblju","oblju",36,2,2,1,"aretirati","obljutirati"
226,"tekt","tekt-last_blank","last_blank",3,1,"pids-last_blank","pids",1,0,0,1,"arhitekt","arhipids"
21,"mory","mory-last_blank","last_blank",2,1,"soft-last_blank","soft",1,0,0,1,"armory","arsoft"
438,"gan","gan-ce","ce",3,2,"dnji-ce","dnji",2,0,1,1,"arogance","arodnjice"
907,"ar","ar-te","te",4,13,"vzcve-te","vzcve",1,12,3,1,"arterija","vzcveterija"
295,"first_blank","first_blank-ar","ar",5,197,"blackbri-ar","blackbri",1,196,3,5,"artilerija","blackbriartilerija"
516,"tic","tic-last_blank","last_blank",2,8,"sco-last_blank","sco",8,0,0,1,"atlantic","atlansco"
491,"first_blank","first_blank-at","at",4,34,"first_blank-oblju","oblju",36,2,3,1,"atmosfera","obljumosfera"
928,"first_blank","first_blank-av","av",2,171,"first_blank-ple","ple",160,11,1,1,"avto","pleto"
922,"to","to-bus","bus",3,1,"to-žnic","žnic",1,0,1,1,"avtobus","avtožnic"
75,"ce","ce-sta","sta",4,3,"ce-pljen","pljen",2,1,2,1,"avtocesta","avtocepljen"
99,"bi","bi-ca","ca",3,13,"bi-stve","stve",6,7,2,1,"babica","babistve"
507,"ba","ba-nd","nd",1,1,"ba-če","če",1,0,0,1,"band","bače"
88,"ba","ba-r","r",1,2,"lo-r","lo",2,0,0,1,"bar","lor"
786,"ball","ball-last_blank","last_blank",3,6,"šnim-last_blank","šnim",6,0,0,1,"baseball","basešnim"
694,"ljon","ljon-last_blank","last_blank",3,4,"chie-last_blank","chie",4,0,0,1,"bataljon","batachie"
807,"first_blank","first_blank-bat","bat",2,8,"first_blank-evo","evo",8,0,0,1,"batman","evoman"
20,"eld","eld-last_blank","last_blank",4,27,"stvom-last_blank","stvom",27,0,2,1,"battlefield","battlefistvom"
450,"ber","ber-ka","ka",2,1,"gon-ka","gon",1,0,0,1,"berka","gonka"
15,"be","be-s","s",1,1,"wl-s","wl",1,0,0,1,"bes","wls"
