"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
893,"first_blank","first_blank-□ g","□ g",2,1,"first_blank-ífi","ífi",1,0,0,1,"□ gentil","ífientil"
834,"first_blank","first_blank-aban","aban",3,40,"first_blank-ques","ques",40,0,0,1,"abandono","quesdono"
353,"mi","mi-nal","nal",4,7,"mi-lhões","lhões",1,6,2,1,"abdominal","abdomilhões"
865,"duct.","duct.-last_blank","last_blank",2,1,"tucky-last_blank","tucky",1,0,0,1,"abduct.","abtucky"
112,"abra","abra-ço","ço",2,1,"lhan-ço","lhan",1,0,0,2,"abraço","lhanço"
793,"first_blank","first_blank-abri","abri",2,35,"first_blank-acom","acom",35,0,0,1,"abrigo","acomgo"
813,"sur","sur-do","do",3,2,"plen-do","plen",2,0,1,1,"absurdo","abplendo"
704,"first_blank","first_blank-acam","acam",4,17,"first_blank-triun","triun",15,2,1,1,"acampamento","triunpamento"
788,"acei","acei-tar","tar",2,3,"quis-tar","quis",3,0,0,2,"aceitar","quistar"
479,"first_blank","first_blank-aci","aci",3,22,"first_blank-exer","exer",22,0,1,1,"acidente","exerdente"
94,"first_blank","first_blank-aci","aci",2,22,"first_blank-min","min",22,0,0,1,"acima","minma"
233,"first_blank","first_blank-aç","aç",1,3,"first_blank-uu","uu",3,0,0,1,"aço","uuo"
343,"pa","pa-nhar","nhar",3,1,"pa-rish","rish",1,0,0,1,"acompanhar","acomparish"
639,"first_blank","first_blank-acon","acon",3,58,"first_blank-guar","guar",55,3,0,1,"acontecer","guartecer"
251,"acor","acor-do","do",2,1,"agri-do","agri",1,0,0,1,"acordo","agrido"
235,"first_blank","first_blank-acre","acre",3,42,"first_blank-ques","ques",40,2,0,1,"acreditam","quesditam"
785,"acu","acu-sa","sa",3,18,"gres-sa","gres",18,0,1,1,"acusação","gressação"
379,"adi","adi-ci","ci",4,24,"fluên-ci","fluên",1,23,2,1,"adicional","fluêncional"
442,"nis","nis-tra","tra",6,21,"nis-chewitz","chewitz",1,20,4,1,"administrativo","adminischewitztivo"
13,"cen","cen-te","te",4,43,"truis-te","truis",2,41,2,1,"adolescente","adolestruiste"
459,"first_blank","first_blank-adre","adre",4,4,"first_blank-oriun","oriun",4,0,1,1,"adrenalina","oriunnalina"
925,"to","to-last_blank","last_blank",4,1410,"to-mashevsky","mashevsky",1,1409,1,4,"aeroporto","aeroportomashevsky"
100,"first_blank","first_blank-afun","afun",2,29,"first_blank-ador","ador",29,0,0,1,"afundar","adordar"
325,"first_blank","first_blank-agên","agên",2,2,"first_blank-avig","avig",2,0,0,1,"agência","avigcia"
143,"agen","agen-dar","dar",2,1,"stan-dar","stan",1,0,0,1,"agendar","standar"
450,"first_blank","first_blank-agra","agra",3,80,"first_blank-quei","quei",80,0,0,1,"agradecer","queidecer"
507,"first_blank","first_blank-ain","ain",2,2,"first_blank-ote","ote",2,0,0,1,"ainda","oteda"
25,"first_blank","first_blank-aju","aju",2,53,"first_blank-ope","ope",53,0,0,1,"ajudar","opedar"
