"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"1697",2023-02-07 17:29:32.142,"5455c128-f720-4076-8511-288ba1bdb62d",NA,"exclude",704,0.720170454545455,545,2023-02-07 17:30:31.719,2023-02-07 17:52:20.669,21.8158333301544
"1697",2023-02-09 15:29:46.489,"2330f02f-f869-4f6d-bd0e-8072a5ffb685",NA,"keep",800,0.96375,800,2023-02-09 15:31:49.947,2023-02-09 15:49:54.029,18.0680333336194
"1697",2023-02-07 15:20:25.28,"db451380-21ff-4af2-aca0-727334e4edf7",NA,"keep",800,0.91875,800,2023-02-07 15:24:48.984,2023-02-07 15:42:44.658,17.9279000004133
"1697",2023-02-06 15:18:11.217,"d67a71fd-0227-4e74-8627-7f7ad52b6827",NA,"keep",800,0.965,800,2023-02-06 15:20:20.285,2023-02-06 15:37:49.127,17.4807000001272
"1697",2023-02-09 15:50:47.82,"50c67f78-86ff-4b21-98d9-ced4b002d633",NA,"keep",800,0.93875,799,2023-02-09 15:52:21.602,2023-02-09 16:08:14.161,15.8759833335876
"1697",2023-02-06 15:54:29.32,"2d123c20-7463-4d9f-b0b0-a69f5fac943c",NA,"keep",800,0.955,793,2023-02-06 15:56:27.94,2023-02-06 16:18:50.196,22.3709333340327
"1697",2023-02-08 15:11:47.476,"9878bd91-399a-46eb-9080-918a16c9422c",NA,"keep",796,0.891959798994975,795,2023-02-08 15:14:06.054,2023-02-08 15:32:07.253,18.019983335336
"1697",2023-02-07 15:13:31.818,"ed7037a8-4b4a-4092-a7c6-888ca7dca9d4",NA,"exclude",800,0.67375,791,2023-02-07 15:15:34.863,2023-02-07 15:36:50.717,21.2642333348592
"1697",2023-02-10 15:33:25.755,"96830f65-e41a-48fd-a13b-46ab6345a244",NA,"keep",800,0.94125,799,2023-02-10 15:35:33.022,2023-02-10 15:56:33.903,21.0146833340327
"1697",2023-02-08 17:30:48.053,"bec69712-de37-4ce1-a536-b1d4eadb4b29",NA,"keep",800,0.9375,796,2023-02-08 17:32:31.591,2023-02-08 17:51:49.303,19.2951999982198
"1697",2023-02-10 17:30:18.931,"c0f4b5c7-0f86-49fc-94a3-af54eed88d06",NA,"keep",800,0.95875,799,2023-02-10 17:31:22.414,2023-02-10 17:46:53.941,15.5254499991735
"1697",2023-02-09 15:48:11.574,"bf2dde66-88c2-4a2f-908d-200f3836fe0e",NA,"keep",800,0.9525,799,2023-02-09 15:49:39.193,2023-02-09 16:08:23.896,18.7450499971708
"1697",2023-02-06 15:20:31.607,"5f325fbc-a0e8-4463-8044-d203b1bd0686",NA,"keep",800,0.92,800,2023-02-06 15:22:32.944,2023-02-06 15:38:31.745,15.980016664664
"1697",2023-02-06 15:15:04.862,"2d6133c6-7ecd-4d2d-ac7a-5757718a3189",NA,"keep",800,0.9575,799,2023-02-06 15:16:43.499,2023-02-06 15:33:16.662,16.5527166644732
"1697",2023-02-09 15:09:27.48,"fcfbbaae-8237-4829-8fae-c58d90b54125",NA,"keep",800,0.92625,787,2023-02-09 15:12:13.774,2023-02-09 15:36:55.023,24.6874833345413
"1697",2023-02-09 15:39:10.421,"81d1d868-1c09-4936-9a15-6cea9a268155",NA,"keep",800,0.93625,798,2023-02-09 15:40:48.618,2023-02-09 15:59:38.114,18.8249333341916
"1697",2023-02-07 15:23:30.999,"88b86472-d8b4-4f9e-a8ec-7c216c4ab2e8",NA,"keep",800,0.84125,800,2023-02-07 15:25:45.945,2023-02-07 15:41:52.409,16.1077333331108
"1697",2023-02-08 15:09:49.842,"f2e1030d-06f8-4528-a157-f7570008d93a",NA,"keep",800,0.95125,798,2023-02-08 15:11:36.947,2023-02-08 15:28:24.02,16.7845499992371
"1697",2023-02-09 15:28:57.001,"f90a5e99-3d58-41b4-b227-17091a8f1824",NA,"keep",800,0.95125,800,2023-02-09 15:30:17.016,2023-02-09 15:46:34.76,16.295733332634
"1697",2023-02-09 16:57:19.559,"45941f9f-ed2e-4be2-87ae-cad332c8bc6b",NA,"keep",800,0.94875,798,2023-02-09 16:58:25.175,2023-02-09 17:14:44.776,16.3266833345095
"1697",2023-02-09 16:56:40.203,"e5d8b5f1-b618-4412-ace5-9c01af172055",NA,"keep",800,0.93875,800,2023-02-09 16:57:58.795,2023-02-09 17:15:12.748,17.2325499971708
"1697",2023-02-07 15:15:23.973,"1d71d31f-7264-4322-8c7b-fb356df9ec35",NA,"keep",800,0.9375,796,2023-02-07 15:18:20.419,2023-02-07 15:37:26.562,19.1023833354314
"1697",2023-02-08 15:11:41.315,"239c9fe5-2a55-4c12-9dc5-e637bafa89dc",NA,"keep",800,0.91625,799,2023-02-08 15:13:14.021,2023-02-08 15:28:38.819,15.4133000016212
"1697",2023-02-09 15:52:56.216,"fdedcd11-662b-4c01-b504-aeb696895b24",NA,"keep",800,0.96375,799,2023-02-09 15:54:07.298,2023-02-09 16:13:12.248,19.0824999968211
