"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"423",2022-12-16 17:22:00,"e2c1e371-7c76-4f33-b96d-06b249ef7fc0",NA,"keep",800,0.94375,800,2022-12-16 17:23:03,2022-12-16 17:40:30,17.4622666676839
"423",2022-12-20 00:04:36,"f10aadba-420c-4611-9e0c-8e07d9d43d88",NA,"exclude",800,0.77875,797,2022-12-20 00:05:21,2022-12-20 00:21:18,15.9460666656494
"423",2022-12-29 12:02:49,"67275d94-d8bc-469b-b0db-c21846496234",NA,"keep",800,0.97,798,2022-12-29 12:03:36,2022-12-29 12:22:38,19.0258333325386
"423",2022-12-29 09:26:51,"751b73c2-3607-44cf-bdd5-2811df9c0658",NA,"keep",800,0.945,784,2022-12-29 09:28:36,2022-12-29 09:49:47,21.1880333304405
"423",2022-12-31 15:59:58,"ffb1e92e-053a-46fe-a16d-a990e17e81ba",NA,"keep",800,0.94125,800,2022-12-31 16:01:07,2022-12-31 16:22:36,21.4929333368937
"423",2022-12-27 20:18:59,"a44a887f-d5aa-4b86-99b8-2b9bb58fd349",NA,"keep",800,0.995,800,2022-12-27 20:20:44,2022-12-27 20:40:55,20.1839999993642
"423",2022-12-27 19:43:47,"59f06566-d304-47d7-ae0b-54506c375932",NA,"keep",500,0.978,499,2022-12-27 19:45:07,2022-12-27 19:54:49,9.7067166686058
"423",2022-12-27 21:46:04,"357651c3-59d9-460f-95f4-5bab7ec05fc8",NA,"keep",800,0.98,800,2022-12-27 21:47:30,2022-12-27 22:03:28,15.9769166668256
"423",2022-12-27 15:55:01,"2b2cf05c-2b05-4bc7-a76f-6c225b2b7140",NA,"keep",800,0.97125,796,2022-12-27 15:57:17,2022-12-27 16:24:44,27.4433833320936
"423",2022-12-28 09:04:00,"4ce4c38b-adc9-413c-858a-92e80b3be331",NA,"keep",800,0.9775,798,2022-12-28 09:05:11,2022-12-28 09:21:57,16.7568166653315
"423",2022-12-27 07:54:42,"882ce338-9b4f-4210-9d96-2c36846a75a9",NA,"exclude",800,0.48375,799,2022-12-27 07:55:40,2022-12-27 08:04:22,8.70575000047684
"423",2022-12-28 22:30:17,"69206d1c-1d9d-4614-b204-11c9b727703c",NA,"keep",800,0.965,800,2022-12-28 22:31:45,2022-12-28 22:49:50,18.0767833352089
