"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"ZPID",2022-09-13 14:42:47,"3638de0c-31cb-4d98-ad6c-62bf1999d804","222349591783647","keep",800,0.97375,798,2022-09-13 14:45:31,2022-09-13 15:05:22,19.8498166680336
"ZPID",2022-08-26 15:43:31,"427194a8-ccb9-4758-bf3d-80fc79274f21","220760783880342","keep",800,0.94875,790,2022-08-26 15:45:59,2022-08-26 16:15:34,29.58125
"ZPID",2022-09-14 12:48:37,"cd0e31ef-10b6-4b72-b403-9d2af115d60e","222431010817103","keep",800,0.94875,779,2022-09-14 12:50:09,2022-09-14 13:08:10,18.0128000020981
"ZPID",2022-09-09 18:43:43,"1b6b9312-11d0-4a45-b9d6-5aec38e623dd","222010474091653","keep",800,0.93125,764,2022-09-09 18:54:28,2022-09-09 19:19:54,25.4384166677793
"ZPID",2022-09-09 16:56:36,"8f5e3861-8614-4108-829b-71257fd28ad6","222003881451737","keep",800,0.97875,797,2022-09-09 16:58:44,2022-09-09 17:21:03,22.3129333337148
"ZPID",2022-09-09 16:48:35,"7fb214eb-aefe-479e-b4cd-64708adfb438","222003322547435","keep",800,0.96875,796,2022-09-09 16:50:32,2022-09-09 17:11:10,20.6213499983152
"ZPID",2022-09-09 16:29:33,"279415d0-ca53-4497-ae8b-133deeaee969","222002239322314","keep",800,0.98875,800,2022-09-09 16:30:52,2022-09-09 16:48:45,17.8912333329519
"ZPID",2022-09-14 13:25:58,"77a2784a-57ec-4136-ab1d-bf16df262fba","222433340819458","keep",800,0.89,742,2022-09-14 13:28:13,2022-09-14 13:53:20,25.1261500000954
"ZPID",2022-09-13 14:23:11,"cac85427-fc0c-41b6-a0f5-5e1a6ec09163","222348408208536","keep",800,0.94375,799,2022-09-13 14:41:25,2022-09-13 14:57:39,16.2222833355268
"ZPID",2022-09-14 13:05:28,"2ea6a859-77e3-46ff-b10f-930e5152f801","222432097929405","keep",800,0.96625,795,2022-09-14 13:07:04,2022-09-14 13:25:23,18.3082833329837
"ZPID",2022-09-13 18:26:10,"ca85dfa9-f5cb-482b-972c-222913815596","222363291308258","exclude",800,0.49375,397,2022-09-13 18:29:19,2022-09-13 19:03:30,34.1972000002861
"ZPID",2022-08-26 15:41:40,"ec1fa7ab-bbd8-447c-a19e-87b4038e4052","220760705252510","keep",800,0.96375,798,2022-08-26 15:43:57,2022-08-26 16:06:40,22.7238499999046
"ZPID",2022-08-26 15:48:25,"fa71c119-a83f-4511-9a17-68e43e4fedd5","220760954341594","keep",800,0.89375,783,2022-08-26 15:50:26,2022-08-26 16:11:37,21.1834666689237
"ZPID",2022-09-09 16:25:13,"eb897222-c33b-420d-91e3-d6151bbd62f4","222002122144771","keep",300,0.893333333333333,300,2022-09-09 16:26:19,2022-09-09 16:32:45,6.42631666660309
"ZPID",2022-09-13 15:26:40,"6a55bc2c-ed27-4b11-a2a2-193270ec4455","222352290757874","keep",800,0.93625,769,2022-09-13 15:28:34,2022-09-13 15:51:55,23.3528500000636
"ZPID",2022-09-14 10:35:52,"946f1b4f-43a6-4a1b-b5f4-d9935dd20a56","222420849681620","keep",800,0.91,787,2022-09-14 10:38:06,2022-09-14 10:54:42,16.5882666667302
"ZPID",2022-08-26 15:46:22,"ee5bddcd-874d-4fb1-a7d5-35ce3cf8725c","220760983344366","keep",800,0.84625,695,2022-08-26 15:47:39,2022-08-26 16:10:58,23.3203500032425
