"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"423",2022-12-16 17:22:00.89,"e2c1e371-7c76-4f33-b96d-06b249ef7fc0",NA,"keep",800,0.94375,800,2022-12-16 17:23:03.224,2022-12-16 17:40:30.96,17.4622666676839
"423",2022-12-20 00:04:36.557,"f10aadba-420c-4611-9e0c-8e07d9d43d88",NA,"exclude",800,0.77875,797,2022-12-20 00:05:21.999,2022-12-20 00:21:18.763,15.9460666656494
"423",2022-12-29 12:02:49.456,"67275d94-d8bc-469b-b0db-c21846496234",NA,"keep",800,0.97,798,2022-12-29 12:03:36.698,2022-12-29 12:22:38.248,19.0258333325386
"423",2022-12-29 09:26:51.927,"751b73c2-3607-44cf-bdd5-2811df9c0658",NA,"keep",800,0.945,784,2022-12-29 09:28:36.173,2022-12-29 09:49:47.455,21.1880333304405
"423",2022-12-31 15:59:58.546,"ffb1e92e-053a-46fe-a16d-a990e17e81ba",NA,"keep",800,0.94125,800,2022-12-31 16:01:07.406,2022-12-31 16:22:36.982,21.4929333368937
"423",2022-12-27 20:18:59.837,"a44a887f-d5aa-4b86-99b8-2b9bb58fd349",NA,"keep",800,0.995,800,2022-12-27 20:20:44.626,2022-12-27 20:40:55.666,20.1839999993642
"423",2022-12-27 19:43:47.365,"59f06566-d304-47d7-ae0b-54506c375932",NA,"keep",500,0.978,499,2022-12-27 19:45:07.541,2022-12-27 19:54:49.944,9.7067166686058
"423",2022-12-27 21:46:04.104,"357651c3-59d9-460f-95f4-5bab7ec05fc8",NA,"keep",800,0.98,800,2022-12-27 21:47:30.101,2022-12-27 22:03:28.716,15.9769166668256
"423",2022-12-27 15:55:01.134,"2b2cf05c-2b05-4bc7-a76f-6c225b2b7140",NA,"keep",800,0.97125,796,2022-12-27 15:57:17.796,2022-12-27 16:24:44.399,27.4433833320936
"423",2022-12-28 09:04:00.809,"4ce4c38b-adc9-413c-858a-92e80b3be331",NA,"keep",800,0.9775,798,2022-12-28 09:05:11.924,2022-12-28 09:21:57.333,16.7568166653315
"423",2022-12-27 07:54:42.954,"882ce338-9b4f-4210-9d96-2c36846a75a9",NA,"exclude",800,0.48375,799,2022-12-27 07:55:40.037,2022-12-27 08:04:22.382,8.70575000047684
"423",2022-12-28 22:30:17.446,"69206d1c-1d9d-4614-b204-11c9b727703c",NA,"keep",800,0.965,800,2022-12-28 22:31:45.804,2022-12-28 22:49:50.411,18.0767833352089
"423",2022-12-27 12:52:51.406,"a7cc4aff-2941-410c-bbb9-31f76a28a97c",NA,"keep",800,0.90375,798,2022-12-27 12:54:56.163,2022-12-27 13:14:56.305,20.0023666659991
"423",2022-12-27 15:45:27.913,"94379ab0-bb6c-4e7d-9670-39502de43690",NA,"keep",800,0.96,799,2022-12-27 15:46:38.971,2022-12-27 16:02:21.123,15.7025333325068
"423",2022-12-27 10:54:09.437,"70e5f1e6-c637-488b-9c84-db120517799e",NA,"keep",800,0.9025,800,2022-12-27 10:55:08.244,2022-12-27 11:10:30.487,15.3707166671753
"423",2022-12-27 09:48:27.523,"9009eb96-0e26-4f1f-b6b6-c3825e0696fb",NA,"keep",800,0.97,799,2022-12-27 09:49:47.045,2022-12-27 10:06:16.288,16.487383333842
"423",2022-12-29 17:50:18.747,"2316a0d5-2ded-405b-a856-c2007d9f3331",NA,"keep",800,0.9225,758,2022-12-29 17:51:38.812,2022-12-29 18:12:49.413,21.1766833345095
"423",2022-12-27 16:54:03.324,"d46d0922-06e8-4d2d-9f59-f7ec6975a3b8",NA,"keep",800,0.8975,784,2022-12-27 16:56:28.262,2022-12-27 17:18:50.23,22.3661333322525
"423",2022-12-28 02:50:06.55,"418565ee-ffed-4933-bb57-905362b18e94",NA,"keep",300,0.803333333333333,296,2022-12-28 02:51:18.898,2022-12-28 02:58:08.236,6.82230000098546
"423",2022-12-28 21:08:06.892,"9dd48b93-2db4-45aa-a928-5220df89f53f",NA,"keep",800,0.95625,793,2022-12-28 21:09:24.366,2022-12-28 21:27:08.982,17.7436000029246
"423",2022-12-27 14:31:48.688,"f2f3cb9c-93b8-4c0a-abfe-aba66e2c2520",NA,"keep",800,0.98875,799,2022-12-27 14:34:07.927,2022-12-27 14:51:36.589,17.4776999990145
"423",2022-12-31 19:39:50.472,"fa6b25e9-641c-4419-aeee-78b81ef4e4d2",NA,"exclude",800,0.3675,299,2022-12-31 19:41:22.251,2022-12-31 20:18:47.973,37.4287000020345
"423",2022-12-31 07:20:15.817,"508685dc-d4f2-464c-bd37-f43101a32a33",NA,"keep",800,0.95,795,2022-12-31 07:21:52.875,2022-12-31 07:42:37.714,20.7473166664441
"423",2022-12-30 21:16:15.788,"98a96a3a-773f-4af1-88e4-f60d58628267",NA,"keep",800,0.84375,778,2022-12-30 21:19:56.2,2022-12-30 21:45:53.822,25.960366666317
"423",2022-12-27 11:41:04.715,"13741d8f-c9b0-4998-ba4d-123b3062e295",NA,"keep",800,0.94625,800,2022-12-27 11:43:50.265,2022-12-27 12:01:05.172,17.2484499971072
"423",2022-12-28 16:15:49.723,"948f0745-33e6-4aab-9efc-979b256a7f91",NA,"keep",800,0.9925,800,2022-12-28 16:17:01.685,2022-12-28 16:41:29.309,24.460400001208
"423",2022-12-27 23:12:40.326,"db1f41ba-38b2-436e-9202-0e6e0b52404b",NA,"keep",800,0.9625,800,2022-12-27 23:16:52.844,2022-12-27 23:37:41.945,20.8183499972026
"423",2022-12-27 11:14:44.318,"2c3a0b43-e6bc-470a-9a8b-6ded4c4392d0",NA,"exclude",800,0.71125,789,2022-12-27 11:16:42.842,2022-12-27 11:32:41.452,15.9768333315849
"423",2022-12-30 17:07:48.569,"24b4baad-9c6e-4166-ad48-9b25138ac929",NA,"keep",900,0.953333333333333,899,2022-12-30 17:09:59.347,2023-12-03 20:07:12.794,486897.224116667
"423",2022-12-30 17:07:48.569,"24b4baad-9c6e-4166-ad48-9b25138ac929",NA,"keep",900,0.953333333333333,899,2022-12-30 17:09:59.347,2023-12-03 20:07:12.794,486897.224116667
"423",2022-12-30 17:07:48.569,"24b4baad-9c6e-4166-ad48-9b25138ac929",NA,"keep",900,0.953333333333333,899,2022-12-30 17:09:59.347,2023-12-03 20:07:12.794,486897.224116667
"423",2022-12-30 17:07:48.569,"24b4baad-9c6e-4166-ad48-9b25138ac929",NA,"keep",900,0.953333333333333,899,2022-12-30 17:09:59.347,2023-12-03 20:07:12.794,486897.224116667
"423",2022-12-29 16:42:34.24,"f9e284ab-8394-4dde-ad38-121fde571281",NA,"keep",800,0.9825,800,2022-12-29 16:44:34.657,2022-12-29 17:05:34.915,21.0042999982834
"423",2022-12-27 11:31:15.007,"920de9bc-a771-4cef-84b8-036e8ffb90ef",NA,"keep",800,0.9725,797,2022-12-27 11:32:54.043,2022-12-27 11:51:18.929,18.4147666652997
"423",2022-12-27 11:37:44.881,"0a8b4e63-bd2f-41c7-a940-f2e609d69330",NA,"keep",800,0.93625,782,2022-12-27 11:39:33.177,2022-12-27 12:06:09.73,26.6092166662216
"423",2022-12-27 21:19:22.547,"378549c5-4354-4a8d-bd31-c30956110ce1",NA,"keep",800,0.92125,769,2022-12-27 21:21:21.685,2022-12-27 21:45:20.372,23.9781166672707
"423",2022-12-28 19:42:11.155,"69c388d7-5be0-43c0-bbd2-dac17c84f906",NA,"keep",800,0.97375,800,2022-12-28 19:43:54.91,2022-12-28 20:04:48.221,20.888516664505
"423",2022-12-31 20:29:28.345,"b3e6b1b8-c26e-4efe-9b3a-f997d139058d",NA,"keep",800,0.97125,799,2022-12-31 20:31:23.175,2022-12-31 20:54:36.158,23.2163833340009
"423",2022-12-28 14:42:53.892,"8b0ffc60-4e5f-4487-afb9-09f736b5d72d",NA,"keep",800,0.935,768,2022-12-28 14:44:19.237,2022-12-28 15:10:14.476,25.9206500013669
"423",2022-12-29 23:39:13.684,"f008e621-abba-4968-b52d-898ef482349e",NA,"keep",800,0.96625,800,2022-12-29 23:40:44.353,2022-12-29 23:58:49.667,18.0885666688283
"423",2022-12-27 16:17:59.007,"4fb57b24-8bd1-4b7d-985b-f6839be109af",NA,"keep",800,0.95,785,2022-12-27 16:19:08.234,2022-12-27 16:37:13.287,18.0842166662216
"423",2022-12-27 17:20:29.615,"99a14a8a-92db-43f0-8446-380c4b2f3fe6",NA,"keep",800,0.97875,798,2022-12-27 17:22:45.798,2022-12-27 17:41:14.389,18.4765166640282
"423",2022-12-29 16:14:57.27,"a859a30f-4d87-4acd-a7c5-46b402ad29ae",NA,"keep",800,0.97625,800,2022-12-29 16:16:35.431,2022-12-29 16:33:21.401,16.7661666671435
"423",2022-12-27 09:16:02.959,"e637e87e-5bc4-4ce1-b7b0-d32888f48abd",NA,"keep",800,0.985,800,2022-12-27 09:17:52.191,2022-12-27 09:37:43.547,19.8559333324432
"423",2022-12-27 14:54:05.37,"77c2c416-edd3-4a37-9a8a-1673a5f852fd",NA,"keep",800,0.98625,800,2022-12-27 14:55:09.337,2022-12-27 15:10:04.137,14.9133333365122
"423",2022-12-28 01:00:17.03,"bf48a860-7374-4522-aaf8-be0217b29707",NA,"keep",500,0.946,500,2022-12-28 01:01:18.946,2022-12-28 01:10:46.648,9.46169999837875
"423",2022-12-30 07:03:14.487,"575e1b06-cb59-4cdc-b5b4-4bebb5b09969",NA,"keep",800,0.96875,778,2022-12-30 07:04:29.654,2022-12-30 07:23:21.819,18.8694166660309
"423",2022-12-28 11:47:25.083,"3ff9ff29-3858-47bc-8e82-c6f9894610ca",NA,"keep",800,0.945,800,2022-12-28 11:49:43.191,2022-12-28 12:07:01.796,17.3100833336512
"423",2022-12-29 21:47:57.906,"e96be403-c9b6-445f-8895-7de45c2c3f64",NA,"keep",800,0.895,787,2022-12-29 21:49:14.025,2022-12-29 22:11:35.003,22.3496333320936
"423",2022-12-27 18:39:15.133,"cff8b716-3045-4c6b-a30a-54831023c4fc",NA,"keep",800,0.9275,800,2022-12-27 18:40:44.907,2022-12-27 19:01:40.309,20.9233666658401
"423",2022-12-28 22:52:09.954,"2504d928-c3c3-493f-a711-04981cbaf7ef",NA,"keep",587,0.868824531516184,528,2022-12-28 22:53:12.394,2022-12-28 23:08:37.427,15.4172166665395
"423",2022-12-27 21:51:24.68,"11a0ceec-5cad-492c-957f-ad0b01866822",NA,"keep",800,0.8175,794,2022-12-27 21:55:11.924,2022-12-27 22:20:55.87,25.7324333310127
"423",2022-12-29 17:57:16.149,"fa9d104b-c13a-47f4-9c41-a8039a3f7318",NA,"keep",800,0.97375,794,2022-12-29 17:58:45.861,2022-12-29 18:16:33.406,17.7924166639646
"423",2022-12-27 12:38:44.187,"d9d2d043-6d27-41b3-88a4-a85e226cc4b5",NA,"keep",800,0.94375,797,2022-12-27 12:40:19.274,2022-12-27 13:01:07.803,20.8088166673978
"423",2022-12-27 22:39:00.811,"1cd2df38-4c56-4aec-b2ef-6310a535a2f8",NA,"keep",800,0.9725,798,2022-12-27 22:43:50.912,2022-12-27 23:01:42.602,17.8615000009537
"423",2022-12-28 15:59:02.337,"f3c095af-88f7-4b31-b7ba-7dc48d125736",NA,"keep",800,0.95875,800,2022-12-28 16:02:22.789,2022-12-28 16:29:38.331,27.2590333342552
"423",2022-12-29 21:56:20.196,"df7b45b9-06ae-4911-a008-d70d7863dec0",NA,"keep",800,0.95125,800,2022-12-29 21:57:22.755,2022-12-29 22:13:11.251,15.8082666635513
"423",2022-12-28 06:50:56.495,"c1e6ce85-9566-4b8d-b521-fadda6885251",NA,"keep",800,0.84,794,2022-12-28 06:53:05.158,2022-12-28 07:13:51.257,20.7683166662852
"423",2022-12-27 15:32:19.936,"0b86bb52-a7c9-4d05-a46c-ede8e9e487d7",NA,"keep",800,0.85625,727,2022-12-27 15:34:17.349,2022-12-27 15:57:23.157,23.0968000014623
