"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"238",2022-12-13 20:47:08,"9981afe1-5e04-4b0c-9eae-ec0d67992f24",NA,"keep",800,0.98375,799,2022-12-13 20:50:57,2022-12-13 21:07:25,16.4629166682561
"238",2022-12-14 18:01:41,"9846a5ed-49c9-4da5-b296-6bd6fab1140d",NA,"keep",800,0.96375,790,2022-12-14 18:03:27,2022-12-14 18:32:27,29.0007333358129
"2049",2022-12-16 11:05:49,"aa4f8cee-05ed-470f-b666-c8e96361db69",NA,"keep",800,0.9375,800,2022-12-16 11:07:01,2022-12-16 11:21:23,14.3799666682879
"2049",2022-12-16 18:51:29,"32e2f3c2-3614-4411-8843-b478d0373e21",NA,"keep",300,0.91,299,2022-12-16 18:53:49,2022-12-16 19:00:34,6.76156666676203
"238",2022-12-13 20:42:44,"6e4bbbcb-92d3-45c2-ba86-9f77005477f5",NA,"keep",800,0.99,799,2022-12-13 20:44:03,2022-12-13 20:59:36,15.5550333340963
"2049",2022-12-14 13:20:13,"9cea0727-b586-4c1c-9bc4-0a0d308f917c",NA,"keep",800,0.95375,799,2022-12-14 13:22:17,2022-12-14 13:38:47,16.504199997584
"2049",2022-12-18 17:56:44,"c8f65a97-0096-4957-a28f-5c3166a4db6a",NA,"keep",100,0.85,100,2022-12-18 17:58:24,2022-12-18 18:00:46,2.36303333441416
"2049",2022-12-22 19:21:25,"24848414-1c3f-46b4-9f55-98fe73ad8034",NA,"keep",800,0.98375,800,2022-12-22 19:22:56,2022-12-22 19:36:42,13.7670500000318
"2049",2022-12-18 15:08:45,"109e9033-576c-497b-9290-477ee193966f",NA,"keep",432,0.93287037037037,429,2022-12-18 15:09:47,2022-12-18 15:20:04,10.2786166667938
"336",2022-12-19 21:03:47,"a239e107-2717-4867-8b3e-20212abe4611",NA,"keep",800,0.97125,798,2022-12-19 21:12:25,2022-12-19 21:30:06,17.6854833364487
"336",2022-12-19 20:32:56,"3654b86d-ee02-46b6-a77e-47f8aaf08548",NA,"keep",800,0.8425,746,2022-12-19 20:38:36,2022-12-19 20:55:59,17.3786666671435
"336",2022-12-19 21:05:39,"a1b616de-6f27-4b1d-9a8e-7e4bed45e064",NA,"keep",800,0.97125,799,2022-12-19 21:07:58,2022-12-19 21:24:47,16.8123333334923
