"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"761",2023-01-21 11:13:34.842,"89337b67-f597-4b00-a0a2-ab82e23e7116",NA,"keep",800,0.95625,797,2023-01-21 11:16:00.517,2023-01-21 11:35:43.391,19.7145666678747
"761",2023-01-19 17:53:40.648,"01336626-221c-40ce-8454-60a7d251e649",NA,"keep",800,0.9625,799,2023-01-19 17:55:55.828,2023-01-19 18:17:14.42,21.3098666667938
"761",2023-01-20 16:30:54.073,"f0148d36-dce2-4af9-a63b-cee8c9e2310b",NA,"keep",800,0.96125,796,2023-01-20 16:33:30.245,2023-01-20 16:54:00.876,20.510516667366
"761",2023-01-20 15:05:08.031,"c14a4447-d83b-484c-837a-b533d513fe3a",NA,"keep",800,0.95875,799,2023-01-20 15:07:13.806,2023-01-20 15:24:31.175,17.289483332634
"761",2023-01-20 15:29:51.763,"5fb6504c-51d0-4877-aa3e-d31b0e37d395",NA,"keep",800,0.9375,799,2023-01-20 15:30:31.801,2023-01-20 15:49:34.308,19.0417833328247
"761",2023-01-20 08:05:42.076,"054025df-28e1-432b-ad7e-2da8d46a2439",NA,"keep",800,0.935,800,2023-01-20 08:07:52.193,2023-01-20 08:24:10.87,16.3112833301226
"761",2023-01-20 19:39:30.107,"27c0a6ae-6316-45fe-94bb-3bbeaf1428de",NA,"keep",800,0.97125,796,2023-01-20 19:40:39.265,2023-01-20 20:00:18.222,19.6492833296458
"761",2023-01-19 13:24:21.522,"bd580a6e-f667-46fb-9c8d-1192a1d9e9c8",NA,"keep",800,0.96625,800,2023-01-19 13:25:53.775,2023-01-19 13:45:27.986,19.5701833327611
"761",2023-01-19 19:45:10.804,"4b50dcc2-d47e-4b9d-810b-cde8d7bc49f3",NA,"keep",800,0.88875,800,2023-01-19 19:46:41.356,2023-01-19 20:03:22.283,16.6821166674296
"761",2023-01-19 15:02:14.438,"601c3045-b63b-40ff-b863-b4d1b5baa549",NA,"keep",800,0.94,799,2023-01-19 15:04:09.409,2023-01-19 15:21:55.87,17.7743499994278
"761",2023-01-19 08:41:14.924,"60181b24-fbca-470d-b081-a96dff82e2ca",NA,"keep",800,0.93875,800,2023-01-19 08:43:51.418,2023-01-19 09:00:57.957,17.1089833339055
"761",2023-01-20 15:13:04.47,"2d469994-eee4-4c23-9e8f-d5587f8cb6e9",NA,"keep",500,0.926,497,2023-01-20 15:15:22.994,2023-01-20 15:29:19.157,13.9360500017802
"761",2023-01-19 20:52:44.06,"781e8361-6f1e-44bc-ab95-358f3136a6ad",NA,"keep",800,0.86,738,2023-01-19 20:54:55.433,2023-01-19 21:16:19.584,21.4025166670481
"761",2023-01-19 19:03:38.926,"91e839a0-ac64-477d-972f-d8ef6217340f",NA,"keep",800,0.89375,799,2023-01-19 19:05:35.877,2023-01-19 19:23:18.701,17.7137333313624
"761",2023-01-20 10:09:06.848,"b0c7924d-c58e-4a3d-9806-f02f4c806ba2",NA,"keep",800,0.90625,800,2023-01-20 10:12:01.417,2023-01-20 10:27:53.251,15.8638999978701
"761",2023-01-21 12:15:54.328,"2d932e46-ff53-4bea-bfc1-03d5dc8c9546",NA,"keep",800,0.97125,799,2023-01-21 12:19:24.827,2023-01-21 12:36:38.716,17.2314833362897
"761",2023-01-22 08:51:20.639,"4a969532-96e1-4ab1-a3dd-491131f8e9f1",NA,"keep",800,0.865,773,2023-01-22 08:52:39.752,2023-01-22 09:14:21.896,21.7023999969165
"761",2023-01-22 10:34:48.302,"34357695-87c7-4d11-afd0-d4f41ee2a84f",NA,"keep",800,0.945,795,2023-01-22 10:36:57.346,2023-01-22 10:57:37.478,20.668866666158
"761",2023-01-23 10:44:21.118,"6915184c-8d5d-479d-b23f-fdc8a1bd0ff0",NA,"keep",800,0.94375,791,2023-01-23 10:45:57.139,2023-01-23 11:07:05.69,21.1425166686376
"761",2023-01-26 20:08:50.184,"9742dfcb-75d9-45fa-bc0c-b5c281c98af3",NA,"keep",800,0.9275,800,2023-01-26 20:09:36.674,2023-01-26 20:27:00.856,17.40303333203
"761",2023-01-28 12:50:06.495,"218ab362-6999-4e72-b5ab-34930f985d9d",NA,"keep",800,0.9775,800,2023-01-28 12:51:23.881,2023-01-28 13:07:09.3,15.7569833318392
"761",2023-01-22 21:21:47.89,"9ffd8b2b-6d26-4c24-9d3c-959ed89285f9",NA,"keep",800,0.8525,794,2023-01-22 21:23:02.663,2023-01-22 21:39:23.475,16.346866663297
"761",2023-01-28 11:13:20.331,"5d5a8756-ef0d-4eb6-9faa-13eacc774190",NA,"keep",800,0.95,800,2023-01-28 11:15:21.71,2023-01-28 11:37:38.032,22.2720333337784
"761",2023-01-23 18:09:31.011,"771cd4fd-d9c0-481f-b19d-9aa3d220c220",NA,"keep",800,0.965,797,2023-01-23 18:11:23.703,2023-01-23 18:31:04.654,19.6825166662534
