"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
754,"nal","nal-last_blank","last_blank",4,61,"brott-last_blank","brott",41,20,2,1,"abdominal","abdomibrott"
512,"surd","surd-last_blank","last_blank",2,1,"nold-last_blank","nold",1,0,0,1,"absurd","abnold"
747,"cent","cent-last_blank","last_blank",2,13,"dels-last_blank","dels",13,0,0,1,"accent","acdels"
963,"ra","ra-last_blank","last_blank",4,1363,"ra-venscroft","venscroft",1,1362,1,6,"acceptera","accepteravenscroft"
829,"first_blank","first_blank-äck","äck",2,14,"first_blank-kod","kod",14,0,0,1,"äcklig","kodlig"
251,"nist","nist-ra","ra",5,9,"skvall-ra","skvall",2,7,2,1,"administrativ","admiskvallrativ"
327,"na","na-lin","lin",4,1,"na-vårds","vårds",1,0,2,1,"adrenalin","adrenavårds"
788,"re","re-ss","ss",1,4,"re-ar","ar",4,0,0,1,"adress","adrear"
199,"first_blank","first_blank-äga","äga",2,5,"first_blank-hån","hån",5,0,0,1,"ägare","hånre"
99,"first_blank","first_blank-äg","äg",1,24,"first_blank-öm","öm",24,0,0,1,"ägg","ömg"
4,"first_blank","first_blank-åkla","åkla",3,9,"first_blank-disk","disk",9,0,0,1,"åklagare","diskgare"
8,"skap","skap-last_blank","last_blank",3,86,"digt-last_blank","digt",81,5,0,1,"äktenskap","äktendigt"
924,"ra","ra-last_blank","last_blank",4,1363,"ra-venscroft","venscroft",1,1362,1,6,"aktivera","aktiveravenscroft"
9,"vi","vi-tet","tet",4,18,"vi-sions","sions",3,15,2,1,"aktivitet","aktivisions"
106,"fa","fa-last_blank","last_blank",2,46,"por-last_blank","por",45,1,1,1,"alfa","alpor"
569,"first_blank","first_blank-ali","ali",2,19,"first_blank-rac","rac",19,0,0,1,"alibi","racbi"
338,"first_blank","first_blank-äls","äls",3,22,"first_blank-hård","hård",22,0,1,1,"älskare","hårdkare"
965,"na","na-tiv","tiv",4,1,"na-shawn","shawn",1,0,2,1,"alternativ","alternashawn"
6,"first_blank","first_blank-ame","ame",3,30,"first_blank-kung","kung",31,1,1,1,"amerika","kungrika"
608,"first_blank","first_blank-äm","äm",2,18,"first_blank-pet","pet",18,0,1,1,"ämne","petne"
606,"first_blank","first_blank-ana","ana",2,47,"first_blank-liv","liv",47,0,0,1,"analys","livlys"
791,"an","an-da","da",2,4,"an-län","län",4,0,1,1,"anda","anlän"
