"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
633,"al","al-ib","ib",1,1,"al-ur","ur",1,0,0,1,"alibi","aluri"
787,"ls","ls-e","e",1,1,"cb-e","cb",1,0,0,1,"false","facbe"
506,"ma","ma-p","p",1,1,"ss-p","ss",1,0,0,1,"map","ssp"
1000,"first_blank","first_blank-mo","mo",1,61,"first_blank-ஸர","ஸர",61,0,0,1,"motel","ஸரtel"
430,"ra","ra-no","no",1,1,"ra-ke","ke",1,0,0,1,"paranormal","parakermal"
159,"rl","rl-es","es",1,1,"eg-es","eg",1,0,0,1,"powerless","poweegess"
226,"om","om-last_blank","last_blank",1,11,"el-last_blank","el",11,0,0,1,"ransom","ransel"
993,"er","er-to","to",1,1,"er-os","os",1,0,0,1,"requertor","requerosr"
61,"first_blank","first_blank-ym","ym",1,2,"first_blank-ey","ey",2,0,0,1,"ymrogance","eyrogance"
436,"டோபர்","டோபர்-last_blank","last_blank",3,1,"மனiii-last_blank","மனiii",1,0,0,2,"அக்டோபர்","அக்மனiii"
101,"அங","அங-்க","்க",1,1,"அங-கச","கச",1,0,0,1,"அங்கு","அஙகசு"
2,"்கமான","்கமான-last_blank","last_blank",4,1,"மனனனத-last_blank","மனனனத",1,0,0,1,"அசிங்கமான","அசிஙமனனனத"
770,"சகம்","சகம்-last_blank","last_blank",3,1,"தiii-last_blank","தiii",1,0,0,1,"அச்சகம்","அச்தiii"
969,"ி இல்லங்கள்","ி இல்லங்கள்-last_blank","last_blank",10,1,"ரshrikarsan-last_blank","ரshrikarsan",2,1,0,1,"அடுக்குமாடி இல்லங்கள்","அடுக்குமாடரshrikarsan"
434,"ுப்பு","ுப்பு-last_blank","last_blank",2,1,"ரtnse-last_blank","ரtnse",1,0,0,3,"அடுப்பு","அடரtnse"
644,"யாளம்","யாளம்-last_blank","last_blank",3,1,"ரtnse-last_blank","ரtnse",1,0,0,2,"அடையாளம்","அடைரtnse"
594,"டவணை","டவணை-last_blank","last_blank",3,1,"கனனள-last_blank","கனனள",1,0,0,1,"அட்டவணை","அட்கனனள"
638,"ாண்டிக்","ாண்டிக்-last_blank","last_blank",4,1,"ரtnse-last_blank","ரtnse",1,0,2,3,"அட்லாண்டிக்","அட்லரtnse"
26,"first_blank","first_blank-அண","அண",1,358,"first_blank-என","என",359,1,0,1,"அணு","எனு"
249,"குமுறை","குமுறை-last_blank","last_blank",3,1," மனனள-last_blank"," மனனள",1,0,1,2,"அணுகுமுறை","அணு மனனள"
998,"ினலின்","ினலின்-last_blank","last_blank",3,1,"மனனனத-last_blank","மனனனத",1,0,1,1,"அண்ணனினலின்","அண்ணனமனனனத"
320,"ட்சம்","ட்சம்-last_blank","last_blank",5,1,"ரmaathavan-last_blank","ரmaathavan",1,0,5,5,"அதிகபட்சம்","அதிகபரmaathavan"
29,"ப்பூர்வ","ப்பூர்வ-last_blank","last_blank",6,1,"ரtnse-last_blank","ரtnse",1,0,2,1,"அதிகாரப்பூர்வ","அதிகாரரtnse"
28,"காரம்","காரம்-last_blank","last_blank",3,1,"மனனனத-last_blank","மனனனத",1,0,0,2,"அதிகாரம்","அதிமனனனத"
124,"கமாக","கமாக-last_blank","last_blank",3,1,"யனனர-last_blank","யனனர",1,0,0,1,"அநேகமாக","அநேயனனர"
206,"்த","்த-last_blank","last_blank",1,1,"ஈழ-last_blank","ஈழ",1,0,0,1,"அந்த","அநஈழ"
34,"தமான","தமான-last_blank","last_blank",4,1,"மனiii-last_blank","மனiii",1,0,1,1,"அபத்தமான","அபத்மனiii"
40,"அப","அப-்ப","்ப",1,1,"அப-பம","பம",1,0,0,1,"அப்பா","அபபமா"
85,"ா அமெரிக்கா","ா அமெரிக்கா-last_blank","last_blank",8,1,"ரshrikarsan-last_blank","ரshrikarsan",2,1,0,3,"அமெரிக்கா அமெரிக்கா","அமெரிக்கரshrikarsan"
536,"்சகம்","்சகம்-last_blank","last_blank",4,1,"மனனனத-last_blank","மனனனத",1,0,0,1,"அமைச்சகம்","அமைசமனனனத"
537,"ச்சர்","ச்சர்-last_blank","last_blank",3,1,"சtnse-last_blank","சtnse",1,0,0,1,"அமைச்சர்","அமைசtnse"
38,"அம","அம-ைத","ைத",1,1,"அம-மண","மண",1,0,0,1,"அமைதி","அமமணி"
720,"ைப்பு","ைப்பு-last_blank","last_blank",2,1," மனனள-last_blank"," மனனள",1,0,0,3,"அமைப்பு","அம மனனள"
35,"அம","அம-்ம","்ம",1,1,"அம-மர","மர",1,0,0,1,"அம்மா","அமமரா"
948,"மைப்பு","மைப்பு-last_blank","last_blank",6,1,"ரmaathavan-last_blank","ரmaathavan",1,0,4,4,"அரசியலமைப்பு","அரசியலரmaathavan"
393,"ியல்","ியல்-last_blank","last_blank",3,1,"யனனர-last_blank","யனனர",1,0,0,1,"அரசியல்","அரசயனனர"
343,"ல்வாதி","ல்வாதி-last_blank","last_blank",5,1,"மனiii-last_blank","மனiii",1,0,1,1,"அரசியல்வாதி","அரசியமனiii"
611,"சு","சு-last_blank","last_blank",1,1,"ஙய-last_blank","ஙய",1,0,0,1,"அரசு","அரஙய"
200,"ிதாக","ிதாக-last_blank","last_blank",2,1,"கதயல-last_blank","கதயல",1,0,0,1,"அரிதாக","அரகதயல"
626,"ட்சியகம்","ட்சியகம்-last_blank","last_blank",7,1,"ரmaathavan-last_blank","ரmaathavan",1,0,2,3,"அருங்காட்சியகம்","அருங்காரmaathavan"
875,"லகம்","லகம்-last_blank","last_blank",4,1,"மனiii-last_blank","மனiii",1,0,1,1,"அலுவலகம்","அலுவமனiii"
50,"ரம்","ரம்-last_blank","last_blank",3,1,"மjpg-last_blank","மjpg",1,0,1,1,"அவசரம்","அவசமjpg"
142,"காக","காக-last_blank","last_blank",2,1," ஒர-last_blank"," ஒர",1,0,0,1,"அழகாக","அழ ஒர"
262,"கான","கான-last_blank","last_blank",2,1,"பjs-last_blank","பjs",1,0,0,1,"அழகான","அழபjs"
176,"யரூன்","யரூன்-last_blank","last_blank",4,1,"சtnse-last_blank","சtnse",1,0,0,1,"அழகியரூன்","அழகிசtnse"
53,"கு","கு-last_blank","last_blank",1,1,"nj-last_blank","nj",1,0,0,1,"அழகு","அழnj"
164,"த்தல்","த்தல்-last_blank","last_blank",3,1,"மனனனத-last_blank","மனனனத",1,0,0,2,"அழித்தல்","அழிமனனனத"
526,"த்தம்","த்தம்-last_blank","last_blank",3,1,"சtnse-last_blank","சtnse",1,0,0,2,"அழுத்தம்","அழுசtnse"
882,"வு","வு-last_blank","last_blank",1,1,"ஞண-last_blank","ஞண",1,0,0,1,"அளவு","அளஞண"
252,"ிக்கை","ிக்கை-last_blank","last_blank",2,1,"மனனனத-last_blank","மனனனத",1,0,0,3,"அறிக்கை","அறமனனனத"
24,"ந்தேன்","ந்தேன்-last_blank","last_blank",3,1," மனனள-last_blank"," மனனள",1,0,1,2,"அறிந்தேன்","அறி மனனள"
743,"ார்ந்த","ார்ந்த-last_blank","last_blank",4,1,"மனனனத-last_blank","மனனனத",1,0,1,1,"அறிவார்ந்த","அறிவமனனனத"
68,"அற","அற-ிவ","ிவ",1,1,"அற-தப","தப",1,0,0,1,"அறிவு","அறதபு"
439," சிகிச்சை"," சிகிச்சை-last_blank","last_blank",5,1,"ரmaathavan-last_blank","ரmaathavan",1,0,1,5,"அறுவை சிகிச்சை","அறுவைரmaathavan"
66,"புதம்","புதம்-last_blank","last_blank",3,1," மனனள-last_blank"," மனனள",1,0,0,2,"அற்புதம்","அற் மனனள"
340,"ுப்பு","ுப்பு-last_blank","last_blank",2,1,"சtnse-last_blank","சtnse",1,0,0,3,"அனுப்பு","அனசtnse"
844,"ுமானம்","ுமானம்-last_blank","last_blank",2,1," மனனள-last_blank"," மனனள",1,0,1,2,"அனுமானம்","அன மனனள"
292,"ஸிஜன்","ஸிஜன்-last_blank","last_blank",3,1," மனனள-last_blank"," மனனள",1,0,0,1,"ஆக்ஸிஜன்","ஆக் மனனள"
820,"ரியர்","ரியர்-last_blank","last_blank",3,1,"ரtnse-last_blank","ரtnse",1,0,0,1,"ஆசிரியர்","ஆசிரtnse"
146,"ியமாக","ியமாக-last_blank","last_blank",5,1,"ரmaathavan-last_blank","ரmaathavan",1,0,5,5,"ஆச்சரியமாக","ஆச்சரரmaathavan"
671,"்காரர்","்காரர்-last_blank","last_blank",5,1,"சtnse-last_blank","சtnse",1,0,1,1,"ஆட்டக்காரர்","ஆட்டகசtnse"
145,"யாளர்","யாளர்-last_blank","last_blank",3,1,"மனனனத-last_blank","மனனனத",1,0,0,2,"ஆணையாளர்","ஆணைமனனனத"
888,"்குறி","்குறி-last_blank","last_blank",2,1,"மனனனத-last_blank","மனனனத",1,0,0,3,"ஆண்குறி","ஆணமனனனத"
81,"ாரம்","ாரம்-last_blank","last_blank",2,1,"கனனள-last_blank","கனனள",1,0,0,2,"ஆதாரம்","ஆதகனனள"
346,"திரம்","திரம்-last_blank","last_blank",3,1,"மனனனத-last_blank","மனனனத",1,0,0,2,"ஆத்திரம்","ஆத்மனனனத"
83,"்தானது","்தானது-last_blank","last_blank",3,1,"மனனனத-last_blank","மனனனத",1,0,1,1,"ஆபத்தானது","ஆபதமனனனத"
103,"த்து","த்து-last_blank","last_blank",2,1,"தனனக-last_blank","தனனக",1,0,0,1,"ஆபத்து","ஆபதனனக"
578,"first_blank","first_blank-ஆம","ஆம",1,26,"first_blank-op","op",26,0,0,1,"ஆமை","opை"
372,"first_blank","first_blank-ஆம","ஆம",1,26,"first_blank-உந","உந",26,0,0,1,"ஆம்","உந்"
47,"ுதமே","ுதமே-last_blank","last_blank",2,1,"கதயல-last_blank","கதயல",1,0,0,1,"ஆயுதமே","ஆயகதயல"
733,"ுதம்","ுதம்-last_blank","last_blank",2,1,"வதயம-last_blank","வதயம",1,0,0,1,"ஆயுதம்","ஆயவதயம"
92,"ஆய","ஆய-்வ","்வ",1,1,"ஆய-ரல","ரல",1,0,0,1,"ஆய்வு","ஆயரலு"
639,"ஞ்சு","ஞ்சு-last_blank","last_blank",2,1,"றனனம-last_blank","றனனம",1,0,0,2,"ஆரஞ்சு","ஆரறனனம"
501,"ம்ப","ம்ப-last_blank","last_blank",2,1,"யலய-last_blank","யலய",1,0,0,1,"ஆரம்ப","ஆரயலய"
