"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
657,"first_blank","first_blank-a di","a di",2,1,"first_blank-odiá","odiá",1,0,0,1,"a diario","odiáario"
728,"first_blank","first_blank-a ","a ",1,1,"first_blank-bk","bk",1,0,0,1,"a salvo","bksalvo"
276,"first_blank","first_blank-a ","a ",1,1,"first_blank-då","då",1,0,0,1,"a veces","dåveces"
87,"aj","aj-o","o",1,18,"zc-o","zc",18,0,0,1,"abajo","abzco"
28,"ab","ab-ej","ej",1,6,"ab-uc","uc",6,0,0,1,"abeja","abuca"
196,"ab","ab-ie","ie",1,4,"ab-ba","ba",4,0,0,1,"abierto","abbarto"
441,"aboga","aboga-do","do",2,1,"aliña-do","aliña",1,0,0,1,"abogado","aliñado"
640,"first_blank","first_blank-absoluta","absoluta",2,1,"first_blank-autolava","autolava",1,0,0,2,"absolutamente","autolavamente"
423,"ab","ab-ue","ue",1,9,"ab-at","at",9,0,0,1,"abuelo","abatlo"
769,"ac","ac-am","am",1,11,"ac-ke","ke",11,0,0,1,"acampar","ackepar"
938,"first_blank","first_blank-accidental","accidental",2,1,"first_blank-documentar","documentar",1,0,0,3,"accidentalmente","documentarmente"
919,"ac","ac-ic","ic",1,1,"rl-ic","rl",1,0,0,1,"acicalar","rlicalar"
430,"ac","ac-ti","ti",1,49,"er-ti","er",49,0,0,1,"activo","ertivo"
76,"tu","tu-al","al",1,26,"ch-al","ch",25,1,0,1,"actual","acchal"
623,"administra","administra-ción","ción",2,1,"estructura-ción","estructura",1,0,0,6,"administración","estructuración"
997,"first_blank","first_blank-ad","ad",1,402,"first_blank-he","he",404,2,0,1,"administrar","heministrar"
2,"first_blank","first_blank-ad","ad",1,402,"first_blank-he","he",404,2,0,1,"admirar","hemirar"
803,"ti","ti-r","r",1,24,"ba-r","ba",24,0,0,1,"admitir","admibar"
962,"ad","ad-n","n",1,1,"ãº-n","ãº",1,0,0,1,"adn","ãºn"
961,"ad","ad-ol","ol",1,14,"ad-vi","vi",14,0,0,1,"adolescente","adviescente"
880,"ul","ul-to","to",1,12,"hi-to","hi",12,0,0,1,"adulto","adhito"
314,"ad","ad-ve","ve",1,33,"ad-el","el",33,0,0,1,"advertencia","adelrtencia"
84,"first_blank","first_blank-aficiona","aficiona",2,4,"first_blank-ferrovia","ferrovia",4,0,0,4,"aficionado","ferroviado"
405,"first_blank","first_blank-áfri","áfri",2,1,"first_blank-mura","mura",1,0,0,1,"áfrica","muraca"
3,"ag","ag-en","en",1,16,"ud-en","ud",16,0,0,1,"agente","udente"
184,"da","da-bl","bl",1,9,"da-ma","ma",9,0,0,1,"agradable","agradamae"
124,"ra","ra-de","de",1,54,"an-de","an",53,1,0,1,"agradecido","agandecido"
105,"lt","lt-or","or",1,7,"ri-or","ri",7,0,0,1,"agricultor","agricurior"
917,"uj","uj-a","a",1,5,"tu-a","tu",5,0,0,1,"aguja","agtua"
701,"og","og-ar","ar",1,6,"sm-ar","sm",6,0,0,1,"ahogar","ahsmar"
190,"ah","ah-or","or",1,28,"it-or","it",28,0,0,1,"ahora","itora"
5,"first_blank","first_blank-ai","ai",1,59,"first_blank-sl","sl",59,0,0,1,"aire","slre"
840,"aj","aj-o","o",1,18,"ns-o","ns",18,0,0,1,"ajo","nso"
660,"first_blank","first_blank-ál","ál",1,11,"first_blank-aw","aw",11,0,0,1,"álbum","awbum"
6,"co","co-ho","ho",1,5,"co-us","us",5,0,0,1,"alcohol","alcousl"
821,"al","al-er","er",1,18,"ri-er","ri",18,0,0,1,"alerta","rierta"
563,"ac","ac-il","il",1,2,"cr-il","cr",2,0,0,1,"alguacil","algucril"
733,"al","al-im","im",1,26,"al-ej","ej",26,0,0,1,"alimento","alejento"
466,"al","al-ma","ma",1,15,"al-uc","uc",14,1,0,1,"alma","aluc"
774,"am","am-an","an",1,47,"iz-an","iz",47,0,0,1,"amante","izante"
693,"first_blank","first_blank-ambien","ambien",2,10,"first_blank-afeita","afeita",10,0,0,2,"ambiente","afeitate"
12,"la","la-nc","nc",1,38,"ve-nc","ve",38,0,0,1,"ambulancia","ambuvencia"
899,"first_blank","first_blank-ami","ami",2,4,"first_blank-deu","deu",4,0,0,1,"amigo","deugo"
951,"an","an-al","al",1,23,"an-di","di",23,0,0,1,"analista","andiista"
992,"an","an-ar","ar",1,7,"an-ov","ov",7,0,0,1,"anarquía","anovquía"
967,"an","an-at","at",1,10,"sl-at","sl",10,0,0,1,"anatomía","slatomía"
889,"cl","cl-a","a",1,4,"ki-a","ki",4,0,0,1,"ancla","ankia"
13,"first_blank","first_blank-án","án",1,18,"first_blank-ox","ox",18,0,0,1,"ángel","oxgel"
397,"an","an-il","il",1,14,"an-ni","ni",14,0,0,1,"anillo","annilo"
663,"first_blank","first_blank-aniversa","aniversa",2,2,"first_blank-enrevesa","enrevesa",2,0,0,2,"aniversario","enrevesario"
14,"an","an-ón","ón",1,4,"an-om","om",4,0,0,1,"anónimo","anomimo"
15,"do","do-to","to",1,3,"do-pp","pp",3,0,0,1,"antídoto","antídopp"
197,"ap","ap-er","er",1,15,"lt-er","lt",15,0,0,1,"apertura","ltertura"
274,"la","la-st","st",1,31,"la-ci","ci",31,0,0,1,"aplastar","aplaciar"
16,"first_blank","first_blank-ap","ap",1,545,"first_blank-si","si",545,0,0,1,"aplicar","silicar"
835,"od","od-o","o",1,15,"is-o","is",15,0,0,1,"apodo","apiso"
681,"oy","oy-o","o",1,3,"lb-o","lb",3,0,0,1,"apoyo","aplbo"
411,"first_blank","first_blank-ap","ap",1,545,"first_blank-si","si",545,0,0,1,"aprender","sirender"
133,"first_blank","first_blank-aq","aq",1,40,"first_blank-ep","ep",40,0,0,1,"aquí","epuí"
710,"añ","añ-a","a",1,13,"gr-a","gr",13,0,0,1,"araña","argra"
533,"ar","ar-bu","bu",1,7,"ar-mo","mo",7,0,0,1,"arbusto","armosto"
841,"ar","ar-di","di",1,33,"ar-ec","ec",33,0,0,1,"ardilla","areclla"
630,"first_blank","first_blank-ár","ár",1,14,"first_blank-mó","mó",14,0,0,1,"área","móea"
975,"en","en-a","a",1,56,"im-a","im",55,1,0,1,"arena","arima"
910,"gl","gl-ar","ar",1,4,"gl-ig","ig",4,0,0,1,"arreglar","arreglig"
252,"arriesga","arriesga-do","do",2,1,"sintegra-do","sintegra",1,0,0,4,"arriesgado","sintegrado"
989,"ar","ar-se","se",1,8,"ar-ia","ia",8,0,0,1,"arsenal","arianal"
638,"te","te-last_blank","last_blank",2,2298,"te-rrumpirles","rrumpirles",1,2297,0,8,"arte","arterrumpirles"
18,"te","te-fa","fa",1,4,"te-mo","mo",4,0,0,1,"artefacto","artemocto"
487,"ar","ar-tí","tí",1,8,"ar-ez","ez",8,0,0,1,"artículo","arezculo"
425,"ti","ti-st","st",1,25,"ti-fi","fi",26,1,0,1,"artista","artifia"
730,"as","as-es","es",1,27,"nd-es","nd",27,0,0,1,"asesino","ndesino"
725,"ri","ri-na","na",1,34,"ri-do","do",34,0,0,1,"aspirina","aspirido"
675,"on","on-au","au",1,5,"nt-au","nt",5,0,0,1,"astronauta","astrntauta"
53,"aú","aú-d","d",1,1,"rn-d","rn",1,0,0,1,"ataúd","atrnd"
802,"at","at-en","en",1,53,"im-en","im",52,1,0,1,"atención","imención"
906,"aterra","aterra-dor","dor",2,1,"atasca-dor","atasca",1,0,0,1,"aterrador","atascador"
568,"er","er-ri","ri",1,21,"er-ic","ic",21,0,0,1,"aterrizaje","atericzaje"
895,"first_blank","first_blank-atómi","atómi",2,4,"first_blank-atraí","atraí",4,0,0,1,"atómico","atraíco"
19,"ra","ra-ct","ct",1,27,"pe-ct","pe",27,0,0,1,"atractivo","atpectivo"
949,"ún","ún-last_blank","last_blank",1,7,"oc-last_blank","oc",7,0,0,1,"atún","atoc"
565,"au","au-me","me",1,12,"sa-me","sa",12,0,0,1,"aumento","samento"
21,"first_blank","first_blank-autó","autó",2,2,"first_blank-orti","orti",2,0,0,1,"autógrafo","ortigrafo"
22,"to","to-ps","ps",1,4,"to-in","in",4,0,0,1,"autopsia","autoinia"
20,"to","to-r","r",1,56,"ma-r","ma",56,0,0,1,"autor","aumar"
502,"en","en-id","id",1,28,"en-si","si",28,0,0,1,"avenida","avensia"
132,"ud","ud-a","a",1,26,"rn-a","rn",26,0,0,1,"ayuda","ayrna"
