"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
622,"аб","аб-до","до",4,1,"аб-сцесс","сцесс",1,0,3,1,"абдомина","абсцессмина"
503,"сурд","сурд-ный","ный",3,1,"проч-ный","проч",1,0,0,1,"абсурдный","абпрочный"
305,"first_blank","first_blank-ава","ава",2,18,"first_blank-тур","тур",18,0,0,1,"авария","туррия"
881,"бус","бус-last_blank","last_blank",3,5,"град-last_blank","град",5,0,1,1,"автобус","автоград"
933,"first_blank","first_blank-агент","агент",2,6,"first_blank-азарт","азарт",6,0,0,1,"агентство","азартство"
714,"ад","ад-last_blank","last_blank",1,14,"цо-last_blank","цо",14,0,0,1,"ад","цо"
909,"ность","ность-last_blank","last_blank",6,242,"ставлет-last_blank","ставлет",2,240,2,1,"административность","административставлет"
165,"на","на-лин","лин",4,1,"на-пасть","пасть",1,0,2,1,"адреналин","адренапасть"
350,"рес","рес-last_blank","last_blank",2,13,"чия-last_blank","чия",13,0,0,1,"адрес","адчия"
5,"тер","тер-last_blank","last_blank",2,83,"ним-last_blank","ним",83,0,0,1,"актер","акним"
143,"ро","ро-вать","вать",5,222,"ро-улингс","улингс",1,221,2,1,"активировать","активироулингс"
160,"цент","цент-last_blank","last_blank",2,3,"тяне-last_blank","тяне",3,0,0,1,"акцент","актяне"
470,"first_blank","first_blank-али","али",2,17,"first_blank-дай","дай",17,0,0,1,"алиби","дайби"
897,"лея","лея-last_blank","last_blank",2,4,"нён-last_blank","нён",4,0,0,1,"аллея","алнён"
69,"аль","аль-фа","фа",2,1,"фан-фа","фан",1,0,0,1,"альфа","фанфа"
28,"first_blank","first_blank-аме","аме",3,38,"first_blank-поль","поль",38,0,1,1,"америка","польрика"
134,"лиз","лиз-last_blank","last_blank",2,7,"чут-last_blank","чут",7,0,0,1,"анализ","аначут"
274,"син","син-last_blank","last_blank",2,13,"лел-last_blank","лел",13,0,0,1,"апельсин","апельлел"
482,"first_blank","first_blank-арен","арен",2,19,"first_blank-япон","япон",19,0,0,1,"аренда","японда"
243,"first_blank","first_blank-арен","арен",4,19,"first_blank-уволь","уволь",21,2,1,1,"арендодатель","увольдодатель"
487,"ар","ар-ес","ес",1,2,"ар-ба","ба",2,0,0,1,"арест","арбат"
406,"мия","мия-last_blank","last_blank",2,24,"цах-last_blank","цах",24,0,0,1,"армия","арцах"
84,"рия","рия-last_blank","last_blank",3,58,"зать-last_blank","зать",58,0,1,1,"артерия","артезать"
317,"тил","тил-ле","ле",4,5,"оформ-ле","оформ",6,1,2,1,"артиллерия","ароформлерия"
298,"тор","тор-last_blank","last_blank",4,110,"гнать-last_blank","гнать",14,96,2,1,"архитектор","архитекгнать"
765,"стент","стент-last_blank","last_blank",3,1,"рознь-last_blank","рознь",1,0,0,1,"ассистент","ассирознь"
136,"ата","ата-ка","ка",2,3,"моч-ка","моч",3,0,0,1,"атака","мочка"
237,"first_blank","first_blank-ата","ата",4,24,"first_blank-школь","школь",23,1,2,1,"атакующий","школькующий"
866,"лан","лан-тик","тик",3,1,"муль-тик","муль",1,0,1,1,"атлантик","атмультик"
