"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
229,"أن","أن-last_blank","last_blank",1,21,"تج-last_blank","تج",21,0,0,1,"آمل أن","آمل تج"
952,"first_blank","first_blank-آم","آم",1,40,"first_blank-شب","شب",40,0,0,1,"آمنة","شبنة"
200,"أب","أب-دا","دا",1,2,"سع-دا","سع",2,0,0,1,"أبدا","سعدا"
758,"أب","أب-دي","دي",1,7,"أب-قا","قا",7,0,0,1,"أبدي","أبقا"
752,"أب","أب-ي","ي",1,2,"ئد-ي","ئد",2,0,0,1,"أبي","ئدي"
181,"أب","أب-يض","يض",1,3,"قا-يض","قا",3,0,0,1,"أبيض","قايض"
189,"سن","سن-ت","ت",1,6,"خل-ت","خل",6,0,0,1,"أحسنت","أحخلت"
46,"أح","أح-مر","مر",1,4,"كا-مر","كا",4,0,0,1,"أحمر","كامر"
608,"فا","فا-ه","ه",1,1,"تق-ه","تق",1,0,0,1,"أحمر الشفاه","أحمر الشتقه"
542,"أخ","أخ-ت","ت",1,3,"كل-ت","كل",3,0,0,1,"أخت","كلت"
434,"أخ","أخ-ير","ير",1,12,"أخ-تب","تب",12,0,0,1,"أخير","أختب"
669,"أخ","أخ-ير","ير",1,12,"أخ-طا","طا",12,0,0,1,"أخيرا","أخطاا"
169,"أد","أد-اة","اة",1,2,"اس-اة","اس",2,0,0,1,"أداة","اساة"
14,"خل","خل-last_blank","last_blank",1,28,"طف-last_blank","طف",28,0,0,1,"أدخل","أدطف"
185,"أد","أد-نى","نى",1,2,"أد-ام","ام",2,0,0,1,"أدنى","أدام"
489,"أر","أر-ضي","ضي",1,11,"أر-اض","اض",11,0,0,1,"أرضية","أراضة"
159,"أر","أر-مل","مل",1,4,"أر-عب","عب",4,0,0,1,"أرملة","أرعبة"
763,"أس","أس-بر","بر",1,2,"أس-اق","اق",2,0,0,1,"أسبرين","أساقين"
186,"أس","أس-فل","فل",1,8,"أس-تج","تج",8,0,0,1,"أسفل","أستج"
993,"first_blank","first_blank-أص","أص",1,210,"first_blank-شا","شا",210,0,0,1,"أصلي","شالي"
44,"أع","أع-لى","لى",1,3,"أع-دن","دن",3,0,0,1,"أعلى","أعدن"
25,"أع","أع-مى","مى",1,2,"أع-جو","جو",2,0,0,1,"أعمى","أعجو"
192,"أف","أف-ري","ري",1,7,"لا-ري","لا",7,0,0,1,"أفريقيا","لاريقيا"
381,"سم","سم-last_blank","last_blank",1,74,"فك-last_blank","فك",74,0,0,1,"أقسم","أقفك"
27,"first_blank","first_blank-أك","أك",1,151,"first_blank-بط","بط",151,0,0,1,"أكثر تسطحا","بطثر تسطحا"
187,"أل","أل-بو","بو",1,8,"أل-ون","ون",8,0,0,1,"ألبوم","ألونم"
768,"أل","أل-ف","ف",1,4,"يـ-ف","يـ",4,0,0,1,"ألف","يـف"
39,"أم","أم-last_blank","last_blank",1,8,"ld-last_blank","ld",8,0,0,1,"أم","ld"
765,"أم","أم-ام","ام",1,17,"عل-ام","عل",17,0,0,1,"أمامي","علامي"
292,"أم","أم-ر","ر",1,6,"ضط-ر","ضط",6,0,0,1,"أمر","ضطر"
193,"first_blank","first_blank-أم","أم",1,352,"first_blank-لن","لن",354,2,0,1,"أميرة","لنيرة"
827,"زا","زا-last_blank","last_blank",1,44,"اض-last_blank","اض",44,0,0,1,"أنفلونزا","أنفلوناض"
941,"أه","أه-لا","لا",1,1,"بح-لا","بح",1,0,0,1,"أهلا","بحلا"
358,"رك","رك-ست","ست",1,2,"اف-ست","اف",2,0,0,1,"أوركسترا","أوافسترا"
35,"أو","أو-ل","ل",1,3,"اط-ل","اط",3,0,0,1,"أول","اطل"
120,"أو","أو-لا","لا",1,17,"أو-صل","صل",17,0,0,1,"أولاد","أوصلد"
674,"إب","إب-اح","اح",1,7,"إب-عا","عا",7,0,0,1,"إباحية","إبعاية"
375,"إب","إب-رة","رة",1,2,"تم-رة","تم",2,0,0,1,"إبرة","تمرة"
761,"بع","بع-last_blank","last_blank",1,67,"يز-last_blank","يز",67,0,0,1,"إتبع","إتيز"
91,"first_blank","first_blank-إج","إج",1,80,"first_blank-بب","بب",80,0,0,1,"إجابه","ببابه"
683,"تط","تط-اف","اف",1,17,"مو-اف","مو",17,0,0,1,"إختطاف","إخمواف"
206,"first_blank","first_blank-إد","إد",1,69,"first_blank-صو","صو",69,0,0,1,"إدارة","صوارة"
946,"first_blank","first_blank-إد","إد",1,69,"first_blank-صو","صو",69,0,0,1,"إدراج","صوراج"
967,"إر","إر-ث","ث",1,2,"شب-ث","شب",2,0,0,1,"إرث","شبث"
629,"إس","إس-ها","ها",1,2,"ذت-ها","ذت",2,0,0,1,"إسهال","ذتهال"
215,"first_blank","first_blank-إض","إض",1,32,"first_blank-تث","تث",32,0,0,1,"إضافي","تثافي"
924,"إط","إط-را","را",1,2,"لص-را","لص",2,0,0,1,"إطراء","لصراء"
746,"لا","لا-ق ","ق ",1,1,"لا-عو","عو",1,0,0,1,"إطلاق النار","إطلاعوالنار"
237,"لا","لا-قا","قا",1,10,"ان-قا","ان",10,0,0,1,"إطلاقا","إطانقا"
297,"لا","لا-ن","ن",1,41,"جي-ن","جي",41,0,0,1,"إعلان","إعجين"
757,"إق","إق-لي","لي",1,6,"اس-لي","اس",6,0,0,1,"إقليمي","اسليمي"
951,"تر","تر-نت","نت",1,8,"لم-نت","لم",8,0,0,1,"إنترنت","إنلمنت"
123,"يز","يز-ي","ي",1,15,"اط-ي","اط",15,0,0,1,"إنجليزي","إنجلاطي"
226,"ذا","ذا-ر","ر",1,15,"وي-ر","وي",15,0,0,1,"إنذار","إنوير"
165,"سا","سا-ن ","ن ",1,1,"سا-كت","كت",1,0,0,1,"إنسان آلي","إنساكتآلي"
274,"إن","إن-صه","صه",1,1,"إن-بع","بع",1,0,0,1,"إنصهار","إنبعار"
371,"إن","إن-قا","قا",1,11,"إن-فص","فص",11,0,0,1,"إنقاذ","إنفصذ"
56,"first_blank","first_blank-إه","إه",1,45,"first_blank-حج","حج",45,0,0,1,"إهانة","حجانة"
913,"first_blank","first_blank-إي","إي",1,206,"first_blank-تب","تب",206,0,0,1,"إيجابي","تبجابي"
660,"ما","ما-ءة","ءة",1,1,"ما-بع","بع",1,0,0,1,"إيماءة","إيمابع"
973,"first_blank","first_blank-اب","اب",1,198,"first_blank-مج","مج",198,0,0,1,"ابتسامة","مجتسامة"
412,"first_blank","first_blank-اب","اب",1,198,"first_blank-مج","مج",198,0,0,1,"ابحاث","مجحاث"
53,"ات","ات-صل","صل",1,11,"ات-كم","كم",11,0,0,1,"اتصل","اتكم"
305,"first_blank","first_blank-اث","اث",1,32,"first_blank-عج","عج",32,0,0,1,"اثار","عجار"
171,"first_blank","first_blank-اث","اث",1,32,"first_blank-طي","طي",32,0,0,1,"اثنين","طينين"
75,"first_blank","first_blank-اح","اح",1,287,"first_blank-ين","ين",286,1,0,1,"احترام","ينترام"
136,"اح","اح-تم","تم",1,12,"اح-ات","ات",12,0,0,1,"احتمالا","احاتالا"
208,"ضر","ضر-last_blank","last_blank",1,26,"سع-last_blank","سع",26,0,0,1,"احضر","احسع"
232,"و ","و -ال","ال",1,1,"نش-ال","نش",1,0,0,1,"اخو الام","اخنشالام"
180,"سن","سن-ال","ال",1,1,"طل-ال","طل",1,0,0,1,"ارسنال","ارطلال"
209,"اس","اس-تب","تب",1,15,"اس-با","با",15,0,0,1,"استبعد","اسباعد"
734,"ئي","ئي-ة","ة",1,29,"اس-ة","اس",29,0,0,1,"استثنائية","استثنااسة"
436,"تح","تح-ق","ق",1,15,"غل-ق","غل",16,1,0,1,"استحق","اسغلق"
540,"تع","تع-اد","اد",1,24,"تع-رض","رض",24,0,0,1,"استعادة","استعرضة"
220,"اس","اس-تق","تق",1,30,"إع-تق","إع",28,2,0,1,"استقالة","إعتقالة"
372,"تق","تق-با","با",1,7,"أط-با","أط",7,0,0,1,"استقبال","اسأطبال"
968,"تم","تم-ع","ع",1,19,"لا-ع","لا",19,0,0,1,"استمع","اسلاع"
744,"اس","اس-م","م",1,12,"زا-م","زا",12,0,0,1,"اسم","زام"
745,"اس","اس-م ","م ",1,1,"اس-طن","طن",1,0,0,1,"اسم الشهرة","اسطنالشهرة"
203,"بع","بع- ا"," ا",1,1,"بع-ضل","ضل",1,0,0,1,"اصبع اليد","اصبعضلليد"
183,"first_blank","first_blank-اط","اط",1,60,"first_blank-رج","رج",60,0,0,1,"اطلاق النار","رجلاق النار"
219,"اع","اع-صا","صا",1,7,"اع-جب","جب",7,0,0,1,"اعصار","اعجبر"
954,"ما","ما-ل ","ل ",1,1,"ما-قن","قن",1,0,0,1,"اعمال بناء","اعماقنبناء"
600,"اغ","اغ-فر","فر",1,2,"مق-فر","مق",2,0,0,1,"اغفر","مقفر"
228,"تت","تت-اح","اح",1,14,"تت-زو","زو",14,0,0,1,"افتتاح","افتتزو"
692,"تح","تح-last_blank","last_blank",1,17,"ثل-last_blank","ثل",17,0,0,1,"افتح","افثل"
984,"تر","تر-ح","ح",1,11,"صل-ح","صل",11,0,0,1,"اقترح","اقصلح"
31,"رأ","رأ-last_blank","last_blank",1,14,"ظف-last_blank","ظف",14,0,0,1,"اقرأ","اقظف"
898,"أد","أد-اة","اة",1,2,"ال-اة","ال",2,0,0,1,"الأداة","الالاة"
975,"ال","ال-أر","أر",1,63,"ال-ها","ها",63,0,0,1,"الأرض","الهاض"
506,"ال","ال-أم","أم",1,94,"ال-فا","فا",94,0,0,1,"الأمان","الفاان"
986,"ال","ال-إئ","إئ",1,3,"ال-تت","تت",3,0,0,1,"الإئتمان","التتتمان"
1000,"إث","إث-ني","ني",1,4,"فو-ني","فو",4,0,0,1,"الإثنين","الفونين"
887,"إذ","إذ-ن","ن",1,3,"دخ-ن","دخ",3,0,0,1,"الإذن","الدخن"
222,"ال","ال-إم","إم",1,28,"ال-عب","عب",28,0,0,1,"الإمبراطوري","العببراطوري"
100,"تص","تص-اص","اص",1,11,"خل-اص","خل",11,0,0,1,"الاختصاص القضائي","الاخخلاص القضائي"
205,"اخ","اخ-لا","لا",1,10,"سج-لا","سج",10,0,0,1,"الاخلاص","السجلاص"
380,"اد","اد-ار","ار",1,5,"وس-ار","وس",5,0,0,1,"الادارة","الوسارة"
475,"ال","ال-ار","ار",1,47,"ال-سل","سل",47,0,0,1,"الارتباط","السلتباط"
921,"اع","اع-ما","ما",1,13,"اع-دة","دة",13,0,0,1,"الاعمال الخيرية","الاعدةل الخيرية"
845,"اح","اح-يا","يا",1,12,"اح-تم","تم",12,0,0,1,"الاموات الاحياء","الاموات الاحتمء"
687,"تح","تح-ار","ار",1,22,"تح-قي","قي",22,0,0,1,"الانتحار","الانتحقي"
690,"ال","ال-اه","اه",1,14,"ال-قس","قس",14,0,0,1,"الاهلية","القسلية"
430,"با","با-رو","رو",1,10,"با-كس","كس",10,0,0,1,"البارود","الباكسد"
597,"با","با-رو","رو",1,10,"با-حث","حث",10,0,0,1,"البارون","الباحثن"
127,"ال","ال-بح","بح",1,16,"ال-دف","دف",16,0,0,1,"البحرية","الدفرية"
797,"بر","بر-لم","لم",1,2,"بر-اب","اب",2,0,0,1,"البرلمان","البرابان"
79,"مج","مج-يا","يا",1,2,"أك-يا","أك",2,0,0,1,"البرمجيات","البرأكيات"
582,"اط","اط-س","س",1,2,"آي-س","آي",2,0,0,1,"البطاطس","البطآيس"
301,"ال","ال-بق","بق",1,20,"ال-ثل","ثل",20,0,0,1,"البقاء","الثلاء"
900,"ال","ال-ة ","ة ",1,1,"ال-وئ","وئ",1,0,0,1,"الة تصوير","الوئتصوير"
267,"كي","كي-د","د",1,11,"يـ-د","يـ",11,0,0,1,"التأكيد","التأيـد"
522,"ال","ال-تب","تب",1,27,"ال-حد","حد",27,0,0,1,"التبغ","الحدغ"
281," م"," م-ن","ن",1,1,"ضأ-ن","ضأ",1,0,0,1,"التحقق من","التحققضأن"
