"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
195,"first_blank","first_blank-1","1",1,1,"first_blank-öb","öb",1,0,1,1,"1","öb"
306,"2","2-last_blank","last_blank",1,1,"wt-last_blank","wt",1,0,1,1,"2","wt"
956,"first_blank","first_blank-abur","abur",3,1,"first_blank-scyl","scyl",1,0,0,1,"abur cubur","scyl cubur"
661,"ac","ac-il","il",1,1,"ac-ti","ti",1,0,0,1,"acil","acti"
196,"ık","ık-last_blank","last_blank",1,19,"kü-last_blank","kü",19,0,0,1,"açık","açkü"
666,"rma","rma-last_blank","last_blank",4,1,"napps-last_blank","napps",1,0,2,1,"açık arttırma","açık arttınapps"
48,"first_blank","first_blank-açık","açık",2,114,"first_blank-inan","inan",125,11,0,2,"açıkça","inança"
999,"first_blank","first_blank-açık","açık",3,114,"first_blank-inan","inan",125,11,0,1,"açıklama","inanlama"
197,"lış","lış-last_blank","last_blank",2,7,"yup-last_blank","yup",7,0,0,1,"açılış","açıyup"
909,"first_blank","first_blank-acı","acı",3,74,"first_blank-kork","kork",73,1,1,1,"acınası","korknası"
920,"aç","aç-lık","lık",2,3,"aç-göz","göz",4,1,0,1,"açlık","açgöz"
145,"first_blank","first_blank-ada","ada",4,94,"first_blank-elekt","elekt",23,71,2,1,"adaletsizlik","elektletsizlik"
165,"am","am-last_blank","last_blank",1,33,"kı-last_blank","kı",33,0,0,1,"adam","adkı"
874,"ad","ad-ay","ay",1,1,"qu-ay","qu",1,0,0,1,"aday","quay"
731,"il","il-last_blank","last_blank",1,40,"rt-last_blank","rt",40,0,0,1,"adil","adrt"
114,"fet","fet-mek","mek",3,3,"edil-mek","edil",3,0,1,1,"affetmek","afedilmek"
405,"af","af-ri","ri",3,5,"sürp-ri","sürp",6,1,2,1,"afrika","sürprika"
612,"ağ","ağ-last_blank","last_blank",1,1,"ña-last_blank","ña",1,0,0,1,"ağ","ña"
902,"ır","ır-last_blank","last_blank",1,12,"nn-last_blank","nn",12,0,0,1,"ağır","ağnn"
642,"first_blank","first_blank-ağır","ağır",2,30,"first_blank-genç","genç",30,0,0,2,"ağırlık","gençlık"
545,"ız","ız-last_blank","last_blank",1,5,"yn-last_blank","yn",5,0,0,1,"ağız","ağyn"
4,"ai","ai-ds","ds",1,1,"il-ds","il",1,0,0,1,"aids","ilds"
3,"first_blank","first_blank-aj","aj",1,5,"first_blank-tw","tw",5,0,0,1,"ajan","twan"
594,"first_blank","first_blank-akıl","akıl",2,24,"first_blank-özel","özel",25,1,0,1,"akıllı","özellı"
76,"ak","ak-ım","ım",1,1,"ak-ri","ri",1,0,0,1,"akım","akri"
243,"ak","ak-ra","ra",3,20,"prog-ra","prog",24,4,2,1,"akraba","prograba"
588,"egi","egi-last_blank","last_blank",5,1,"aworld-last_blank","aworld",1,0,3,1,"akşam yemegi","akşam yemaworld"
430,"tif","tif-last_blank","last_blank",2,22,"lat-last_blank","lat",22,0,0,1,"aktif","aklat"
630,"al","al-an","an",1,1,"al-de","de",1,0,0,1,"alan","alde"
821,"al","al-ar","ar",1,1,"al-ip","ip",1,0,0,1,"alarm","alipm"
718,"al","al-ay","ay",1,1,"al-kı","kı",1,0,0,1,"alay","alkı"
660,"büm","büm-last_blank","last_blank",2,2,"guk-last_blank","guk",2,0,0,1,"albüm","alguk"
781,"al","al-et","et",1,1,"al-ci","ci",1,0,0,1,"alet","alci"
6,"kol","kol-last_blank","last_blank",2,3,"vur-last_blank","vur",3,0,0,1,"alkol","alvur"
776,"tın","tın-last_blank","last_blank",2,165,"dur-last_blank","dur",169,4,0,1,"altın","aldur"
770,"aç","aç-last_blank","last_blank",1,9,"gı-last_blank","gı",9,0,0,1,"amaç","amgı"
387,"first_blank","first_blank-ama","ama",2,46,"first_blank-uçu","uçu",46,0,0,1,"amatör","uçutör"
12,"lans","lans-last_blank","last_blank",3,4,"dell-last_blank","dell",4,0,0,1,"ambulans","ambudell"
308,"ayı","ayı-last_blank","last_blank",4,2,"ricks-last_blank","ricks",2,0,2,1,"amca dayı","amca dricks"
467,"tar","tar-last_blank","last_blank",2,35,"ron-last_blank","ron",35,0,0,1,"anahtar","anahron"
951,"first_blank","first_blank-ana","ana",2,59,"first_blank-dün","dün",59,0,0,1,"analist","dünlist"
992,"first_blank","first_blank-anar","anar",2,3,"first_blank-plak","plak",3,0,0,1,"anarşi","plakşi"
967,"first_blank","first_blank-ana","ana",3,59,"first_blank-oluş","oluş",58,1,1,1,"anatomi","oluştomi"
580,"ıt","ıt-last_blank","last_blank",1,3,"vk-last_blank","vk",3,0,0,1,"anıt","anvk"
169,"lam","lam-last_blank","last_blank",2,17,"cik-last_blank","cik",17,0,0,1,"anlam","ancik"
327,"an","an-ne","ne",2,77,"iha-ne","iha",6,71,1,1,"anne","ihane"
14,"first_blank","first_blank-ano","ano",2,3,"first_blank-züp","züp",3,0,0,1,"anonim","züpnim"
15,"ti","ti-do","do",4,1,"ti-şecek","şecek",1,0,3,1,"antidote","antişecekte"
416,"tal","tal-last_blank","last_blank",2,29,"sim-last_blank","sim",29,0,0,1,"aptal","apsim"
973,"ıra","ıra-last_blank","last_blank",3,1,"lünç-last_blank","lünç",1,0,1,1,"ara sıra","ara slünç"
349,"aç","aç-last_blank","last_blank",1,9,"iş-last_blank","iş",9,0,0,1,"araç","ariş"
442,"first_blank","first_blank-ara","ara",2,374,"first_blank-baş","baş",369,5,0,1,"arama","başma"
36,"ara","ara-mak","mak",2,4,"ğır-mak","ğır",4,0,0,1,"aramak","ğırmak"
599,"first_blank","first_blank-araş","araş",3,88,"first_blank-unut","unut",81,7,0,1,"araştırma","unuttırma"
975,"first_blank","first_blank-are","are",2,5,"first_blank-meh","meh",5,0,0,1,"arena","mehna"
220,"tı","tı-last_blank","last_blank",2,468,"ken-last_blank","ken",468,0,1,1,"artı","arken"
565,"first_blank","first_blank-art","art",3,36,"first_blank-umur","umur",37,1,1,1,"arttırmak","umurtırmak"
83,"zu","zu-last_blank","last_blank",2,121,"ran-last_blank","ran",119,2,1,1,"arzu","arran"
87,"first_blank","first_blank-aşa","aşa",2,60,"first_blank-yat","yat",60,0,0,1,"aşağı","yatğı"
255,"il","il-last_blank","last_blank",1,40,"rt-last_blank","rt",40,0,0,1,"asil","asrt"
127,"first_blank","first_blank-ası","ası",2,17,"first_blank-çak","çak",17,0,0,1,"asılı","çaklı"
102,"tta","tta-last_blank","last_blank",5,1,"minsky-last_blank","minsky",1,0,3,1,"aşırı boyutta","aşırı boyuminsky"
448,"ker","ker-last_blank","last_blank",2,54,"yip-last_blank","yip",53,1,0,1,"asker","asyip"
183,"as","as-la","la",2,5,"num-la","num",5,0,1,1,"asla","numla"
1,"as","as-lın","lın",3,2,"as-falt","falt",1,1,1,1,"aslında","asfaltda"
725,"pi","pi-rin","rin",3,4,"pi-card","card",1,3,1,1,"aspirin","aspicard"
675,"not","not-last_blank","last_blank",3,6,"ving-last_blank","ving",6,0,1,1,"astronot","astroving"
393,"eş","eş-last_blank","last_blank",1,3,"hm-last_blank","hm",3,0,0,1,"ateş","athm"
742,"first_blank","first_blank-atı","atı",2,52,"first_blank-gar","gar",52,0,0,1,"atıcı","garcı"
391,"at","at-ış","ış",1,1,"at-re","re",1,0,0,1,"atış","atre"
748,"first_blank","first_blank-atöl","atöl",2,6,"first_blank-stad","stad",6,0,0,1,"atölye","stadye"
895,"first_blank","first_blank-ato","ato",2,5,"first_blank-mit","mit",5,0,0,1,"atomik","mitmik"
228,"av","av-last_blank","last_blank",1,4,"eg-last_blank","eg",4,0,0,1,"av","eg"
141,"lık","lık-last_blank","last_blank",3,306,"ford-last_blank","ford",32,274,1,1,"avcılık","avcıford"
441,"kat","kat-last_blank","last_blank",2,19,"nel-last_blank","nel",19,0,0,1,"avukat","avunel"
464,"ay","ay-last_blank","last_blank",1,26,"rk-last_blank","rk",28,2,0,1,"ay","rk"
952,"izi","izi-last_blank","last_blank",4,2,"burgh-last_blank","burgh",2,0,2,1,"ay yildizi","ay yildburgh"
540,"rmak","rmak-last_blank","last_blank",4,1,"untry-last_blank","untry",1,0,1,1,"ayakta durmak","ayakta duuntry"
699,"ık","ık-last_blank","last_blank",1,19,"ah-last_blank","ah",19,0,0,1,"ayık","ayah"
705,"lık","lık-last_blank","last_blank",4,306,"worth-last_blank","worth",7,299,2,1,"ayrıcalık","ayrıcaworth"
929,"first_blank","first_blank-azım","azım",3,1,"first_blank-crus","crus",1,0,0,1,"azımsamak","crussamak"
