"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
82,"first_blank","first_blank-abart","abart",2,12,"first_blank-inanç","inanç",11,1,0,2,"abartmak","inançmak"
481,"ab","ab-i","i",1,1,"po-i","po",1,0,0,1,"abi","poi"
765,"sürt","sürt-last_blank","last_blank",2,1,"seph-last_blank","seph",1,0,0,1,"absürt","abseph"
982,"aç","aç-last_blank","last_blank",1,9,"gı-last_blank","gı",9,0,0,1,"aç","gı"
4,"urum","urum-last_blank","last_blank",3,1,"sign-last_blank","sign",1,0,0,1,"acil durum","acil dsign"
965,"iz","iz-last_blank","last_blank",1,13,"rs-last_blank","rs",13,0,0,1,"aciz","acrs"
262,"first_blank","first_blank-açık","açık",3,114,"first_blank-inan","inan",125,11,0,1,"açık sözlü","inan sözlü"
7,"first_blank","first_blank-açık","açık",2,114,"first_blank-inan","inan",125,11,0,2,"açıkça","inança"
928,"first_blank","first_blank-acı","acı",3,74,"first_blank-kork","kork",73,1,1,1,"acımasız","korkmasız"
10,"first_blank","first_blank-acı","acı",3,74,"first_blank-kork","kork",73,1,1,1,"acınası","korknası"
427,"first_blank","first_blank-ada","ada",2,94,"first_blank-mar","mar",94,0,0,1,"adalet","marlet"
396,"first_blank","first_blank-ad","ad",2,77,"first_blank-dev","dev",77,0,1,1,"adli","devli"
398,"lin","lin-last_blank","last_blank",4,118,"yecek-last_blank","yecek",130,12,2,1,"adrenalin","adrenayecek"
661,"res","res-last_blank","last_blank",2,13,"yüm-last_blank","yüm",13,0,0,1,"adres","adyüm"
425,"ağ","ağ-last_blank","last_blank",1,1,"äl-last_blank","äl",1,0,0,1,"ağ","äl"
149,"aç","aç-last_blank","last_blank",1,9,"iş-last_blank","iş",9,0,0,1,"ağaç","ağiş"
19,"first_blank","first_blank-ağır","ağır",4,30,"first_blank-elekt","elekt",23,7,1,1,"ağır şekilde","elekt şekilde"
180,"first_blank","first_blank-ağ","ağ",2,146,"first_blank-tek","tek",145,1,1,1,"ağrı","tekrı"
534,"first_blank","first_blank-ai","ai",1,32,"first_blank-un","un",32,0,0,1,"aile","unle"
317,"aj","aj-an","an",1,2,"kr-an","kr",2,0,0,1,"ajans","krans"
329,"şam","şam-last_blank","last_blank",2,5,"lif-last_blank","lif",5,0,0,1,"akşam","aklif"
804,"ak","ak-san","san",2,3,"ak-lim","lim",1,2,0,1,"aksan","aklim"
998,"ak","ak-si","si",3,12,"önem-si","önem",7,5,2,1,"aksine","önemsine"
376,"tar","tar-last_blank","last_blank",2,35,"nik-last_blank","nik",35,0,0,1,"aktar","aknik"
888,"first_blank","first_blank-ak","ak",7,224,"bre-ak","bre",2,222,8,3,"aktif hale getirmek","breaktif hale getirmek"
28,"ti","ti-vi","vi",4,9,"ti-recek","recek",16,7,3,1,"aktivite","aktirecekte"
960,"tör","tör-last_blank","last_blank",2,28,"mis-last_blank","mis",28,0,0,1,"aktör","akmis"
29,"al","al-an","an",1,1,"zh-an","zh",1,0,0,1,"alan","zhan"
30,"al","al-ar","ar",1,1,"le-ar","le",1,0,0,1,"alarm","learm"
897,"first_blank","first_blank-alay","alay",2,3,"first_blank-ndey","ndey",3,0,0,1,"alaycı","ndeycı"
334,"bay","bay-last_blank","last_blank",2,6,"pel-last_blank","pel",6,0,0,1,"albay","alpel"
68,"ev","ev-last_blank","last_blank",1,6,"ix-last_blank","ix",6,0,0,1,"alev","alix"
