"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
578,"duct","duct-last_blank","last_blank",2,1,"tept-last_blank","tept",1,0,0,1,"abduct","abtept"
173,"ven","ven-tas","tas",4,2,"draus-tas","draus",2,0,2,1,"absolventas","absoldraustas"
320,"diš","diš-kas","kas",4,6,"strai-kas","strai",1,5,2,1,"absurdiškas","absurstraikas"
931,"first_blank","first_blank-ad","ad",9,69,"tre-ad","tre",3,66,8,1,"administracinis vadovas","treadministracinis vadovas"
261,"nas","nas-last_blank","last_blank",5,1020,"kreipk-last_blank","kreipk",5,1015,3,1,"adrenalinas","adrenalikreipk"
787,"re","re-sas","sas",3,8,"re-aguo","aguo",2,6,1,1,"adresas","adreaguo"
215,"first_blank","first_blank-agen","agen",3,24,"first_blank-bank","bank",24,0,0,1,"agentūra","banktūra"
205,"first_blank","first_blank-aist","aist",2,9,"first_blank-baus","baus",9,0,0,1,"aistra","bausra"
92,"cen","cen-tas","tas",3,5,"pras-tas","pras",5,0,1,1,"akcentas","akprastas"
9,"vaiz","vaiz-du","du",3,3,"spau-du","spau",2,1,0,1,"akivaizdu","akispaudu"
726,"ak","ak-muo","muo",2,1,"ak-tor","tor",1,0,0,1,"akmuo","aktor"
239,"ak","ak-tas","tas",2,1,"ak-men","men",1,0,0,1,"aktas","akmen"
86,"to","to-rius","rius",3,65,"to-vaiz","vaiz",2,63,0,1,"aktorius","aktovaiz"
902,"te","te-last_blank","last_blank",5,2118,"te-neriūkš","neriūkš",1,2117,3,5,"aktyvuokite","aktyvuokiteneriūkš"
335,"first_blank","first_blank-alė","alė",2,4,"first_blank-žiu","žiu",4,0,0,1,"alėja","žiuja"
122,"al","al-fa","fa",2,1,"al-per","per",1,0,1,1,"alfa","alper"
494,"first_blank","first_blank-ali","ali",2,28,"first_blank-gud","gud",28,0,0,1,"alibi","gudbi"
918,"al","al-ie","ie",1,1,"al-us","us",1,0,0,1,"alien","alusn"
620,"ka","ka-nas","nas",3,12,"ka-bink","bink",11,1,1,1,"alkanas","alkabink"
238,"al","al-us","us",1,1,"al-au","au",1,0,0,1,"alus","alau"
25,"aly","aly-va","va",2,1,"mai-va","mai",1,0,0,1,"alyva","maiva"
6,"first_blank","first_blank-ame","ame",3,43,"first_blank-dirb","dirb",43,0,1,1,"amerika","dirbrika"
19,"ži","ži-nai","nai",3,17,"ži-miuo","miuo",1,16,1,1,"amžinai","amžimiuo"
85,"first_blank","first_blank-ana","ana",3,38,"first_blank-svei","svei",37,1,1,1,"analizė","sveilizė"
112,"an","an-t","t",1,5,"uk-t","uk",5,0,0,1,"ant","ukt"
988,"an","an-tis","tis",2,1,"an-cho","cho",1,0,0,1,"antis","ancho"
643,"ra","ra-die","die",4,7,"ra-mount","mount",1,6,2,1,"antradienį","antramountnį"
264,"first_blank","first_blank-apa","apa",3,35,"first_blank-komp","komp",35,0,1,1,"apačioje","kompčioje"
501,"first_blank","first_blank-apar","apar",4,4,"first_blank-verkš","verkš",4,0,1,1,"apartamentai","verkštamentai"
517,"lė","lė-ti","ti",5,53,"griaus-ti","griaus",5,48,4,1,"apgailėtina","apgaigriaustina"
392,"first_blank","first_blank-api","api",4,55,"first_blank-links","links",52,3,2,1,"apibrėžimas","linksbrėžimas"
686,"first_blank","first_blank-api","api",5,55,"first_blank-sluoks","sluoks",11,44,3,1,"apibūdinimas","sluoksbūdinimas"
565,"first_blank","first_blank-apie","apie",2,1,"first_blank-skle","skle",1,0,0,1,"apie tai","skle tai"
934,"first_blank","first_blank-api","api",4,55,"first_blank-links","links",52,3,2,1,"apiplėšimas","linksplėšimas"
125,"bin","bin-ti","ti",4,31,"trauk-ti","trauk",17,14,2,1,"apkabinti","apkatraukti"
305,"ap","ap-leis","leis",3,9,"ap-skri","skri",9,0,0,1,"apleisti","apskriti"
711,"link","link-last_blank","last_blank",2,12,"telk-last_blank","telk",12,0,0,1,"aplink","aptelk"
786,"čiuo","čiuo-ti","ti",4,14,"kreip-ti","kreip",7,7,1,1,"apskaičiuoti","apskaikreipti"
286,"tek","tek-tas","tas",4,1,"pluoš-tas","pluoš",1,0,2,1,"architektas","archipluoštas"
540,"areš","areš-tas","tas",2,1,"kers-tas","kers",1,0,0,1,"areštas","kerstas"
50,"first_blank","first_blank-ark","ark",2,30,"first_blank-han","han",30,0,0,1,"arklys","hanlys"
425,"ar","ar-mi","mi",3,11,"džia-mi","džia",9,2,2,1,"armija","džiamija"
533,"first_blank","first_blank-aro","aro",4,13,"first_blank-steng","steng",12,1,2,1,"arogancija","stenggancija"
950,"ar","ar-te","te",4,9,"plokš-te","plokš",5,4,3,1,"arterija","plokšterija"
357,"til","til-le","le",4,1,"spark-le","spark",1,0,2,1,"artillery","arsparklery"
758,"sten","sten-tas","tas",3,1,"geis-tas","geis",1,0,0,1,"asistentas","asigeistas"
138,"bė","bė-last_blank","last_blank",4,117,"džiau-last_blank","džiau",106,11,3,1,"asmenybė","asmenydžiau"
741,"sin","sin-last_blank","last_blank",3,2,"puot-last_blank","puot",2,0,1,1,"assassin","assaspuot"
857,"at","at-e","e",1,9,"po-e","po",8,1,0,1,"ate","poe"
78,"ei","ei-ti","ti",3,21,"spor-ti","spor",20,1,2,1,"ateiti","atsporti"
707,"lan","lan-to","to",7,2,"greipfru-to","greipfru",1,1,5,1,"atlanto vandenynas","atgreipfruto vandenynas"
