"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
963,"lut","lut-ně","ně",4,1,"chval-ně","chval",1,0,2,1,"absolutně","absochvalně"
13,"first_blank","first_blank-af","af",3,28,"first_blank-uvol","uvol",28,0,2,1,"afrika","uvolrika"
677,"oj","oj-last_blank","last_blank",1,5,"cá-last_blank","cá",5,0,0,1,"ahoj","ahcá"
195,"ds","ds-last_blank","last_blank",1,11,"čo-last_blank","čo",11,0,0,1,"aids","aičo"
407,"first_blank","first_blank-ak","ak",1,99,"first_blank-ří","ří",99,0,0,1,"akt","řít"
8,"ak","ak-tiv","tiv",3,14,"ak-cent","cent",1,13,1,1,"aktivní","akcentní"
313,"tov","tov-ka","ka",3,5,"zpac-ka","zpac",4,1,1,1,"aktovka","akzpacka"
523,"bum","bum-last_blank","last_blank",2,2,"jah-last_blank","jah",2,0,0,1,"album","aljah"
329,"hol","hol-last_blank","last_blank",3,3,"bých-last_blank","bých",3,0,1,1,"alkohol","alkobých"
625,"first_blank","first_blank-ama","ama",2,26,"first_blank-pus","pus",26,0,0,1,"amatér","pustér"
374,"sáda","sáda-last_blank","last_blank",3,2,"gart-last_blank","gart",2,0,0,1,"ambasáda","ambagart"
923,"tik","tik-last_blank","last_blank",3,23,"jdou-last_blank","jdou",23,0,1,1,"analytik","analyjdou"
266,"first_blank","first_blank-anar","anar",2,4,"first_blank-asis","asis",4,0,0,1,"anarchie","asischie"
637,"to","to-mie","mie",3,3,"to-krát","krát",3,0,1,1,"anatomie","anatokrát"
91,"děl","děl-last_blank","last_blank",2,49,"šit-last_blank","šit",49,0,0,1,"anděl","anšit"
175,"lič","lič-ti","ti",5,5,"antark-ti","antark",4,1,3,1,"angličtina","angantarktina"
443,"nym","nym-ní","ní",3,2,"puls-ní","puls",2,0,1,1,"anonymní","anopulsní"
572,"first_blank","first_blank-apli","apli",3,7,"first_blank-skau","skau",7,0,0,1,"aplikovat","skaukovat"
40,"first_blank","first_blank-aré","aré",2,4,"first_blank-šta","šta",4,0,0,1,"aréna","štana"
365,"fakt","fakt-last_blank","last_blank",3,1,"dink-last_blank","dink",1,0,0,1,"artefakt","artedink"
