"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
793,"լե","լե-ն","ն",1,16,"պի-ն","պի",16,0,0,1,"ադրենալեն","ադրենապին"
587,"ազ","ազ-գ","գ",1,2,"են-գ","են",2,0,0,1,"ազգ","ենգ"
835,"գա","գա-նո","նո",1,17,"գա-կա","կա",17,0,0,1,"ազգանուն","ազգակաւն"
577,"դա","դա-նշ","նշ",1,13,"դա-յա","յա",13,0,0,1,"ազդանշան","ազդայաան"
484,"դե","դե-ցո","ցո",1,19,"դե-րը","րը",19,0,0,1,"ազդեցություն","ազդերըւթյուն"
159,"նվ","նվ-ու","ու",1,35,"նվ-աճ","աճ",35,0,0,1,"ազնվություն","ազնվաճթյուն"
413,"ոռ","ոռ-last_blank","last_blank",1,4,"ca-last_blank","ca",4,0,0,1,"աթոռ","աթca"
818,"իբ","իբ-ի","ի",1,1,"յփ-ի","յփ",1,0,0,1,"ալիբի","ալյփի"
923,"ալ","ալ-յո","յո",1,16,"ստ-յո","ստ",16,0,0,1,"ալյուր","ստյուր"
31,"ֆա","ֆա-last_blank","last_blank",1,9,"եզ-last_blank","եզ",9,0,0,1,"ալֆա","ալեզ"
546,"ան","ան-ջ","ջ",1,4,"ռա-ջ","ռա",4,0,0,1,"ականջ","ակռաջ"
48,"նհ","նհ-այ","այ",1,12,"ետ-այ","ետ",12,0,0,1,"ակնհայտորեն","ակետայտորեն"
871,"տի","տի-վա","վա",1,22,"տի-ստ","ստ",22,0,0,1,"ակտիվացնել","ակտիստցնել"
370,"first_blank","first_blank-ահ","ահ",1,52,"first_blank-շվ","շվ",52,0,0,1,"ահավոր","շվավոր"
940,"ախ","ախ-ին","ին",1,3,"ախ-թա","թա",3,0,0,1,"աղախին","աղախթա"
908,"աղ","աղ-բ","բ",1,1,"մկ-բ","մկ",1,0,0,1,"աղբ","մկբ"
30,"first_blank","first_blank-աղ","աղ",1,336,"first_blank-բն","բն",336,0,0,1,"աղջիկները","բնջիկները"
277,"աղ","աղ-ցա","ցա",1,5,"մո-ցա","մո",5,0,0,1,"աղցան","մոցան"
924,"աղ","աղ-քա","քա",1,17,"տա-քա","տա",17,0,0,1,"աղքատություն","տաքատություն"
640,"ով","ով-ին","ին",1,23,"ւս-ին","ւս",23,0,0,1,"ամբողջովին","ամբողջւսին"
405,"ամ","ամ-եր","եր",1,54,"ամ-յա","յա",54,0,0,1,"ամերիկա","ամյաիկա"
271,"սն","սն-աց","աց",1,11,"նկ-աց","նկ",11,0,0,1,"ամուսնացած","ամունկացած"
343,"ու","ու-սն","սն",1,70,"ու-հի","հի",69,1,0,1,"ամուսնություն","ամուհիություն"
219,"ամ","ամ-սա","սա",1,30,"ամ-ակ","ակ",30,0,0,1,"ամսագիր","ամակգիր"
518,"րո","րո-ց","ց",1,5,"իի-ց","իի",5,0,0,1,"ամրոց","ամիից"
133,"եղ","եղ-last_blank","last_blank",1,33,"կո-last_blank","կո",33,0,0,1,"այնտեղ","այնտկո"
193,"այ","այ-ո","ո",1,2,"եդ-ո","եդ",2,0,0,1,"այո","եդո"
786,"այ","այ-տ","տ",1,8,"եշ-տ","եշ",7,1,0,1,"այտ","եշտ"
145,"դա","դա-ր","ր",1,14,"գե-ր","գե",14,0,0,1,"անարդար","անարգեր"
868,"ժե","ժե-ք","ք",1,7,"ու-ք","ու",7,0,0,1,"անարժեք","անարուք"
163,"ել","ել-ան","ան",1,16,"րհ-ան","րհ",16,0,0,1,"անելանելի","անրհանելի"
922,"ան","ան-զո","զո",1,3,"ան-տվ","տվ",3,0,0,1,"անզոր","անտվր"
10,"ան","ան-ըն","ըն",1,8,"ան-չե","չե",8,0,0,1,"անընդհատ","անչեդհատ"
969,"կա","կա-րո","րո",1,98,"բե-րո","բե",102,4,0,1,"անկարող","անբերող"
80,"ան","ան-կե","կե",1,9,"ու-կե","ու",9,0,0,1,"անկեղծ","ուկեղծ"
536,"ղն","ղն-last_blank","last_blank",1,28,"ve-last_blank","ve",28,0,0,1,"անկողն","անկոve"
14,"յտ","յտ-last_blank","last_blank",1,17,"ла-last_blank","ла",17,0,0,1,"անհայտ","անհաла"
79,"յտ","յտ-աց","աց",1,4,"պլ-աց","պլ",4,0,0,1,"անհայտացում","անհապլացում"
60,"ալ","ալ-last_blank","last_blank",1,227,"տը-last_blank","տը",228,1,0,1,"անհանգստանալ","անհանգստանտը"
211,"հա","հա-տ","տ",1,4,"գո-տ","գո",4,0,0,1,"անհատ","անգոտ"
809,"թե","թե-թ","թ",1,2,"մի-թ","մի",2,0,0,1,"անհեթեթ","անհեմիթ"
152,"հո","հո-գ","գ",1,2,"ոն-գ","ոն",2,0,0,1,"անհոգ","անոնգ"
555,"ձն","ձն-ագ","ագ",1,8,"ձն-յա","յա",8,0,0,1,"անձնագիր","անձնյաիր"
418,"ձն","ձն-ավ","ավ",1,11,"տր-ավ","տր",11,0,0,1,"անձնավորություն","անտրավորություն"
983,"ան","ան-պա","պա",1,17,"ան-գն","գն",17,0,0,1,"անպատասխանատու","անգնտասխանատու"
528,"ջա","ջա-տո","տո",1,9,"ջա-նք","նք",9,0,0,1,"անջատում","անջանքւմ"
765,"աս","աս-ել","ել",1,19,"խվ-ել","խվ",19,0,0,1,"անսպասելիորեն","անսպխվելիորեն"
716,"ան","ան-վճ","վճ",1,2,"ան-եք","եք",2,0,0,1,"անվճար","անեքար"
547,"ան","ան-վտ","վտ",1,10,"ան-առ","առ",10,0,0,1,"անվտանգություն","անառանգություն"
694,"ան","ան-տա","տա",1,78,"ան-դո","դո",77,1,0,1,"անտառ","անդոռ"
506,"ան","ան-ցյ","ցյ",1,18,"ան-գի","գի",18,0,0,1,"անցյալ","անգիալ"
677,"first_blank","first_blank-աշ","աշ",1,336,"first_blank-բն","բն",336,0,0,1,"աշխատանք","բնխատանք"
714,"տա","տա-վա","վա",1,46,"տա-կո","կո",46,0,0,1,"աշխատավարձ","աշխատակորձ"
105,"խա","խա-տո","տո",1,55,"խա-ռն","ռն",55,0,0,1,"աշխատող","աշխառնղ"
146,"րհ","րհ-last_blank","last_blank",1,7,"ir-last_blank","ir",7,0,0,1,"աշխարհ","աշխաir"
517,"աշ","աշ-ու","ու",1,22,"ծն-ու","ծն",22,0,0,1,"աշուն","ծնուն"
728,"ահ","ահ-ով","ով",1,45,"ահ-այ","այ",45,0,0,1,"ապահով","ապահայ"
753,"first_blank","first_blank-ապ","ապ",1,330,"first_blank-պե","պե",330,0,0,1,"ապաստարան","պեաստարան"
695,"ար","ար-ատ","ատ",1,42,"նկ-ատ","նկ",42,0,0,1,"ապարատ","ապնկատ"
799,"յց","յց-last_blank","last_blank",1,20,"ий-last_blank","ий",20,0,0,1,"ապացույց","ապացուий"
416,"ապ","ապ-ու","ու",1,36,"տմ-ու","տմ",36,0,0,1,"ապուշ","տմուշ"
914,"first_blank","first_blank-ապ","ապ",1,330,"first_blank-պե","պե",330,0,0,1,"ապրանքի","պերանքի"
132,"first_blank","first_blank-աջ","աջ",1,46,"first_blank-լս","լս",46,0,0,1,"աջակցել","լսակցել"
889,"նա","նա-վ","վ",1,5,"բո-վ","բո",5,0,0,1,"առագաստանավ","առագաստաբով"
928,"ձն","ձն-աս","աս",1,1,"ծկ-աս","ծկ",1,0,0,1,"առանձնասենյակ","առանծկասենյակ"
912,"աջ","աջ-ար","ար",1,45,"նգ-ար","նգ",45,0,0,1,"առաջարկել","առնգարկել"
848,"աջ","աջ-նա","նա",1,20,"լա-նա","լա",20,0,0,1,"առաջնային","առլանային"
58,"աջ","աջ-նո","նո",1,52,"տա-նո","տա",53,1,0,1,"առաջնություն","առտանություն"
385,"առ","առ-ավ","ավ",1,32,"սլ-ավ","սլ",32,0,0,1,"առավելագույն","սլավելագույն"
298,"ոտ","ոտ-last_blank","last_blank",1,48,"րգ-last_blank","րգ",48,0,0,1,"առավոտ","առավրգ"
610,"առ","առ-ար","ար",1,20,"առ-ևտ","ևտ",20,0,0,1,"առարկա","առևտկա"
611,"աք","աք-ել","ել",1,24,"նց-ել","նց",22,2,0,1,"առաքելություն","առնցելություն"
264,"առ","առ-եղ","եղ",1,3,"առ-ոգ","ոգ",3,0,0,1,"առեղծված","առոգծված"
955,"եվ","եվ-ան","ան",1,4,"զե-ան","զե",4,0,0,1,"առեվանգել","առզեանգել"
88,"ւծ","ւծ-last_blank","last_blank",1,3,"ня-last_blank","ня",3,0,0,1,"առյուծ","առյոня"
491,"նե","նե-տ","տ",1,6,"ւյ-տ","ւյ",6,0,0,1,"առնետ","առւյտ"
39,"տղ","տղ-last_blank","last_blank",1,3,"կկ-last_blank","կկ",3,0,0,1,"աստղ","ասկկ"
121,"ած","ած-այ","այ",1,9,"լլ-այ","լլ",9,0,0,1,"աստվածային","աստվլլային"
696,"ազ","ազ-last_blank","last_blank",1,15,"ld-last_blank","ld",15,0,0,1,"ավազ","ավld"
175,"ավ","ավ-ան","ան",1,110,"րյ-ան","րյ",111,1,0,1,"ավանդական","րյանդական"
850,"ար","ար-տե","տե",1,53,"ար-ել","ել",53,0,0,1,"ավարտել","ավարելլ"
347,"տո","տո-բո","բո",1,13,"տո-մս","մս",13,0,0,1,"ավտոբուս","ավտոմսւս"
349,"տո","տո-մե","մե",1,14,"տո-յի","յի",14,0,0,1,"ավտոմեքենա","ավտոյիքենա"
748,"տո","տո-տն","տն",1,3,"տո-պո","պո",3,0,0,1,"ավտոտնակ","ավտոպոակ"
656,"first_blank","first_blank-ատ","ատ",1,161,"first_blank-ռի","ռի",162,1,0,1,"ատամ","ռիամ"
