"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
268,"","-last_blank","last_blank",1,1,"סז-last_blank","סז",1,0,2,1,"-","סז"
77,"אמ","אמ-א","א",1,8,"וד-א","וד",8,0,0,1,"- אמא"," ודא"
4,"first_blank","first_blank-hi","hi",1,6,"first_blank-ןת","ןת",6,0,0,1,"hiv","ןתv"
174,"ng","ng-last_blank","last_blank",1,15,"עץ-last_blank","עץ",15,0,0,1,"ling","liעץ"
855,"first_blank","first_blank-א ","א ",1,1,"first_blank-ew","ew",1,0,0,1,"א '","ew'"
899,"br","br-מָ","מָ",1,1,"br-in","in",1,0,0,1,"א brמָנִיָה","א brinנִיָה"
683,"אב","אב- ט"," ט",1,1,"אב-רח","רח",1,0,0,1,"אב טיפוס","אברחיפוס"
308,"ּא","ּא-last_blank","last_blank",1,1,"uy-last_blank","uy",1,0,0,1,"אַבָּא","אַבָuy"
597,"first_blank","first_blank-אֶ","אֶ",1,1,"first_blank-יץ","יץ",1,0,0,1,"אֶבֶן","יץבֶן"
809,"first_blank","first_blank-אַ","אַ",1,1,"first_blank-ןה","ןה",1,0,0,1,"אַבּסוּרדִי","ןהבּסוּרדִי"
500,"first_blank","first_blank-אָ","אָ",1,1,"first_blank-בם","בם",1,0,0,1,"אָבָק","בםבָק"
352,"אג","אג-דה","דה",1,4,"הז-דה","הז",4,0,0,1,"אגדה","הזדה"
552,"ָל","ָל-last_blank","last_blank",1,1,"םד-last_blank","םד",1,0,0,1,"אֲגוּדָל","אֲגוּדםד"
472,"גַ","גַ-ם","ם",1,1,"הש-ם","הש",1,0,0,1,"אֲגַם","אֲהשם"
495,"ָל","ָל-last_blank","last_blank",1,1,"dj-last_blank","dj",1,0,0,1,"אַדְרִיכָל","אַדְרִיכdj"
793,"אד","אד-רנ","רנ",1,1,"הז-רנ","הז",1,0,0,1,"אדרנלין","הזרנלין"
355,"first_blank","first_blank-אה","אה",1,61,"first_blank-פת","פת",61,0,0,1,"אהבה","פתבה"
933,"או","או-וו","וו",1,2,"המ-וו","המ",2,0,0,1,"אווורור","המוורור"
349,"או","או-טו","טו",1,21,"או-פנ","פנ",21,0,0,1,"אוטו","אופנ"
347,"או","או-ֹט","ֹט",1,1,"או-תל","תל",1,0,0,1,"אוֹטוֹבּוּס","אותלוֹבּוּס"
587,"ָה","ָה-last_blank","last_blank",1,1,"כצ-last_blank","כצ",1,0,0,1,"אוּמָה","אוּמכצ"
924,"first_blank","first_blank-או","או",1,700,"first_blank-הנ","הנ",700,0,0,1,"אומללות","הנמללות"
356,"או","או-ּנ","ּנ",1,1,"או-טן","טן",1,0,0,1,"אוּנִיבֶרְסִיטָה","אוטןִיבֶרְסִיטָה"
508,"או","או-ֹפ","ֹפ",1,1,"או-קז","קז",1,0,0,1,"אוֹפְּצִיָה","אוקזְּצִיָה"
388,"או","או-ֹק","ֹק",1,1,"או-ינ","ינ",1,0,0,1,"אוֹקְטוֹבֶּר","אוינְטוֹבֶּר"
398,"או","או-קי","קי",1,10,"הש-קי","הש",10,0,0,1,"אוקיינוס","השקיינוס"
78,"ֹר","ֹר-last_blank","last_blank",1,1,"nc-last_blank","nc",1,0,0,1,"אוֹר","אוnc"
272,"first_blank","first_blank-או","או",1,700,"first_blank-הנ","הנ",700,0,0,1,"אורך","הנרך"
577,"ֹת","ֹת-last_blank","last_blank",1,1,"dd-last_blank","dd",1,0,0,1,"אוֹת","אוdd"
630,"ֹר","ֹר-last_blank","last_blank",1,1,"ףא-last_blank","ףא",1,0,0,1,"אֵזוֹר","אֵזוףא"
