"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
640,"lút","lút-ne","ne",4,2,"smieš-ne","smieš",2,0,2,1,"absolútne","absosmiešne"
809,"surd","surd-né","né",3,1,"lent-né","lent",1,0,0,1,"absurdné","ablentné"
405,"first_blank","first_blank-af","af",3,28,"first_blank-opus","opus",28,0,2,1,"afrika","opusrika"
131,"ah","ah-oj","oj",1,1,"ah-ms","ms",1,0,0,1,"ahoj","ahms"
430,"ak","ak-tív","tív",3,12,"ak-ciám","ciám",1,11,1,1,"aktívny","akciámny"
32,"tov","tov-ka","ka",3,3,"hláš-ka","hláš",3,0,1,1,"aktovka","akhláška"
660,"bum","bum-last_blank","last_blank",2,2,"dža-last_blank","dža",2,0,0,1,"album","aldža"
6,"ko","ko-hol","hol",3,1,"ko-vich","vich",1,0,1,1,"alkohol","alkovich"
387,"tér","tér-sky","sky",3,1,"irán-sky","irán",1,0,1,1,"amatérsky","amairánsky"
951,"tik","tik-last_blank","last_blank",3,23,"chov-last_blank","chov",23,0,1,1,"analytik","analychov"
992,"chia","chia-last_blank","last_blank",2,3,"znie-last_blank","znie",3,0,0,1,"anarchia","anarznie"
967,"ana","ana-tó","tó",3,4,"symp-tó","symp",4,0,1,1,"anatómia","symptómia"
325,"glič","glič-ti","ti",4,5,"šľach-ti","šľach",4,1,1,1,"angličtina","anšľachtina"
13,"jel","jel-last_blank","last_blank",2,2,"kio-last_blank","kio",2,0,0,1,"anjel","ankio"
14,"nym","nym-ný","ný",3,1,"užas-ný","užas",1,0,1,1,"anonymný","anoužasný"
15,"do","do-tum","tum",4,1,"do-viezť","viezť",1,0,2,1,"antidotum","antidoviezť"
975,"aré","aré-na","na",2,1,"jál-na","jál",1,0,0,1,"aréna","jálna"
18,"fakt","fakt-last_blank","last_blank",3,1,"zlec-last_blank","zlec",1,0,0,1,"artefakt","artezlec"
989,"nál","nál-last_blank","last_blank",3,9,"hľad-last_blank","hľad",9,0,1,1,"arzenál","arzehľad"
725,"rín","rín-last_blank","last_blank",3,10,"berg-last_blank","berg",10,0,1,1,"aspirín","aspiberg"
675,"naut","naut-last_blank","last_blank",2,2,"dikt-last_blank","dikt",2,0,0,1,"astronaut","astrodikt"
895,"first_blank","first_blank-ató","ató",3,12,"first_blank-pies","pies",12,0,1,1,"atómový","piesmový"
