"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
633,"ban","ban-do","do",4,49,"esclu-do","esclu",2,47,2,1,"abbandono","abescludono"
87,"brac","brac-cio","cio",3,6,"scon-cio","scon",1,5,0,1,"abbraccio","absconcio"
975,"ca","ca-de","de",4,26,"esplo-de","esplo",10,16,3,1,"accadere","acesplodere"
988,"cen","cen-to","to",3,31,"stra-to","stra",35,4,1,1,"accento","acstrato"
763,"cet","cet-ta","ta",4,54,"squar-ta","squar",7,47,2,1,"accettare","acsquartare"
127,"ac","ac-cia","cia",3,3,"ac-tors","tors",1,2,1,1,"acciaio","actorsio"
812,"gna","gna-re","re",5,24,"ostrui-re","ostrui",1,23,3,1,"accompagnare","accompaostruire"
227,"cor","cor-do","do",3,14,"pren-do","pren",15,1,1,1,"accordo","acprendo"
767,"cu","cu-sa","sa",3,18,"pres-sa","pres",13,5,2,1,"accusa","acpressa"
973,"qui","qui-ren","ren",4,4,"lewar-ren","lewar",1,3,2,1,"acquirente","aclewarrente"
183,"ad","ad-dio","dio",2,1,"ad-van","van",1,0,0,1,"addio","advan"
875,"ad","ad-do","do",5,13,"struen-do","struen",2,11,4,1,"addominale","struendominale"
10,"le","le-scen","scen",4,10,"le-brock","brock",1,9,1,1,"adolescente","adolebrockte"
608,"first_blank","first_blank-adre","adre",4,2,"first_blank-guang","guang",2,0,1,1,"adrenalina","guangnalina"
919,"ro","ro-por","por",4,4,"ro-scien","scien",3,1,2,1,"aeroporto","aerosciento"
887,"fa","fa-ma","ma",4,17,"scher-ma","scher",8,9,3,1,"affamato","afschermato"
75,"fa","fa-sci","sci",5,22,"fa-rewell","rewell",1,21,3,1,"affascinante","affarewellnante"
69,"fit","fit-to","to",3,9,"bron-to","bron",9,0,1,1,"affitto","afbronto"
284,"first_blank","first_blank-agen","agen",2,11,"first_blank-stec","stec",11,0,0,1,"agenzia","steczia"
322,"giun","giun-ti","ti",4,12,"scrit-ti","scrit",7,5,1,1,"aggiuntivo","agscrittivo"
939,"al","al-ba","ba",2,9,"com-ba","com",8,1,1,1,"alba","comba"
171,"al","al-be","be",3,7,"stur-be","stur",8,1,2,1,"albero","sturbero"
118,"fa","fa-last_blank","last_blank",2,54,"mer-last_blank","mer",54,0,1,1,"alfa","almer"
558,"first_blank","first_blank-ali","ali",2,45,"first_blank-ipo","ipo",45,0,0,1,"alibi","ipobi"
950,"first_blank","first_blank-alie","alie",2,7,"first_blank-plac","plac",7,0,0,1,"alieno","placno"
536,"lar","lar-me","me",3,4,"scia-me","scia",4,0,1,1,"allarme","alsciame"
422,"first_blank","first_blank-al","al",6,750,"first_blank-istruir","istruir",5,745,5,1,"allucinazione","istruirlucinazione"
502,"al","al-tez","tez",3,5,"al-phon","phon",2,3,1,1,"altezza","alphonza"
