"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
141,"ccia","ccia-last_blank","last_blank",2,1,"raib-last_blank","raib",1,0,0,1,"a caccia","a caraib"
276,"lte","lte-last_blank","last_blank",2,1,"noy-last_blank","noy",1,0,0,1,"a volte","a vonoy"
95,"ba","ba-stan","stan",4,1,"ba-tross","tross",1,0,1,1,"abbastanza","abbatrossza"
964,"abi","abi-li","li",4,7,"strar-li","strar",5,2,2,1,"abilitare","strarlitare"
460,"abi","abi-ta","ta",3,21,"spor-ta","spor",21,0,1,1,"abitare","sportare"
96,"ac","ac-ce","ce",4,44,"estor-ce","estor",2,42,3,1,"accedere","estorcedere"
938,"first_blank","first_blank-ac","ac",6,796,"first_blank-istruir","istruir",5,791,5,1,"accidentalmente","istruircidentalmente"
368,"ac","ac-qui","qui",4,32,"ac-kroyd","kroyd",1,31,2,1,"acquistare","ackroydstare"
190,"first_blank","first_blank-ades","ades",2,1,"first_blank-brew","brew",1,0,0,1,"adesso","brewso"
961,"le","le-scen","scen",4,10,"le-clair","clair",1,9,1,1,"adolescente","adoleclairte"
880,"adul","adul-to","to",2,1,"sdet-to","sdet",1,0,0,1,"adulto","sdetto"
405,"first_blank","first_blank-afri","afri",2,7,"first_blank-atle","atle",7,0,0,1,"africa","atleca"
3,"first_blank","first_blank-agen","agen",2,11,"first_blank-stec","stec",11,0,0,1,"agente","stecte"
729,"sta","sta-re","re",4,58,"aguir-re","aguir",1,57,2,1,"aggiustare","aggiuaguirre"
840,"li","li-o","o",1,4,"tr-o","tr",4,0,0,1,"aglio","agtro"
917,"ag","ag-o","o",1,1,"ia-o","ia",1,0,0,1,"ago","iao"
4,"ai","ai-ds","ds",1,1,"ai-ha","ha",1,0,0,1,"aids","aiha"
132,"aiu","aiu-to","to",2,1,"pri-to","pri",1,0,0,1,"aiuto","prito"
660,"bum","bum-last_blank","last_blank",2,1,"vss-last_blank","vss",1,0,0,1,"album","alvss"
6,"cool","cool-last_blank","last_blank",2,2,"rall-last_blank","rall",2,0,0,1,"alcool","alrall"
765,"iso","iso-last_blank","last_blank",5,1,"flheim-last_blank","flheim",1,0,3,1,"all'improvviso","all'improvvflheim"
986,"oda","oda-last_blank","last_blank",4,1,"dinck-last_blank","dinck",1,0,2,1,"alla moda","alla mdinck"
906,"lar","lar-man","man",4,2,"brock-man","brock",1,1,2,1,"allarmante","albrockmante"
51,"le","le-na","na",5,49,"adrian-na","adrian",1,48,4,1,"allenatore","aladriannatore"
92,"al","al-tro","tro",3,6,"al-lear","lear",4,2,1,1,"altrove","allearve"
337,"first_blank","first_blank-alun","alun",2,4,"first_blank-oleo","oleo",4,0,0,1,"alunno","oleono"
93,"ba","ba-scia","scia",4,6,"ba-rings","rings",1,5,1,1,"ambasciata","ambaringsta"
11,"ba","ba-scia","scia",5,6,"ba-kewell","kewell",1,5,2,1,"ambasciatore","ambakewelltore"
693,"bien","bien-te","te",3,2,"leot-te","leot",2,0,0,1,"ambiente","amleotte"
12,"lan","lan-za","za",4,10,"spruz-za","spruz",10,0,2,1,"ambulanza","ambuspruzza"
803,"am","am-met","met",4,27,"am-plian","plian",1,26,2,1,"ammettere","ampliantere"
623,"am","am-mi","mi",6,50,"istruir-mi","istruir",1,49,5,1,"amministrazione","istruirministrazione"
2,"mi","mi-ra","ra",4,52,"esplo-ra","esplo",13,39,3,1,"ammirare","amesplorare"
951,"ana","ana-li","li",3,6,"glio-li","glio",6,0,1,1,"analista","gliolista"
992,"first_blank","first_blank-anar","anar",2,6,"first_blank-inef","inef",6,0,0,1,"anarchia","inefchia"
967,"mia","mia-last_blank","last_blank",3,59,"land-last_blank","land",59,0,1,1,"anatomia","anatoland"
889,"co","co-ra","ra",3,34,"co-glie","glie",37,3,2,1,"ancora","ancoglie"
13,"an","an-ge","ge",3,18,"brid-ge","brid",16,2,2,1,"angelo","bridgelo"
67,"an","an-go","go",3,17,"an-nien","nien",24,7,2,1,"angolo","annienlo"
466,"first_blank","first_blank-ani","ani",2,38,"first_blank-mes","mes",38,0,0,1,"anima","mesma"
701,"an","an-ne","ne",4,27,"glier-ne","glier",4,23,3,1,"annegare","gliernegare"
663,"ni","ni-ver","ver",5,3,"ni-cholls","cholls",1,2,3,1,"anniversario","annichollssario"
14,"first_blank","first_blank-ano","ano",3,20,"first_blank-bril","bril",20,0,1,1,"anonimo","brilnimo"
15,"do","do-to","to",4,4,"strat-to","strat",4,0,3,1,"antidoto","antistratto"
823,"an","an-zia","zia",3,6,"an-chor","chor",2,4,1,1,"anziano","anchorno"
28,"ap","ap-e","e",1,1,"hi-e","hi",1,0,0,1,"ape","hie"
197,"first_blank","first_blank-aper","aper",3,7,"first_blank-fiac","fiac",7,0,0,1,"apertura","fiactura"
148,"pe","pe-na","na",3,12,"azio-na","azio",9,3,2,1,"appena","apaziona"
665,"sta","sta-re","re",4,58,"aguir-re","aguir",1,57,2,1,"appestare","appeaguirre"
16,"pli","pli-ca","ca",4,66,"stron-ca","stron",4,62,2,1,"applicare","apstroncare"
568,"pro","pro-do","do",3,1,"sual-do","sual",1,0,1,1,"approdo","apsualdo"
196,"first_blank","first_blank-apri","apri",2,37,"first_blank-spaz","spaz",37,0,0,1,"aprire","spazre"
975,"first_blank","first_blank-are","are",2,8,"first_blank-sap","sap",8,0,0,1,"arena","sapna"
5,"ar","ar-ia","ia",1,2,"ar-bu","bu",2,0,0,1,"aria","arbu"
17,"ri","ri-vo","vo",3,28,"ri-scal","scal",30,2,2,1,"arrivo","arriscal"
791,"ni","ni-to","to",5,81,"istrut-to","istrut",3,78,4,1,"arrugginito","arruggiistrutto"
989,"ar","ar-se","se",4,6,"glies-se","glies",6,0,3,1,"arsenale","gliessenale"
