"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
283,"nge","nge-last_blank","last_blank",2,1,"bun-last_blank","bun",1,0,0,1,"å fange","å fabun"
831,"nal","nal-last_blank","last_blank",4,54,"stein-last_blank","stein",48,6,2,1,"abdominal","abdomistein"
483,"surd","surd-last_blank","last_blank",2,1,"para-last_blank","para",1,0,0,1,"absurd","abpara"
485,"tiv","tiv-last_blank","last_blank",5,66,"skjegg-last_blank","skjegg",9,57,3,1,"administrativ","administraskjegg"
322,"first_blank","first_blank-adre","adre",3,5,"first_blank-løyt","løyt",5,0,0,1,"adrenalin","løytnalin"
604,"first_blank","first_blank-adres","adres",2,6,"first_blank-press","press",6,0,0,1,"adresse","pressse"
671,"ær","ær-e","e",1,2,"zi-e","zi",2,0,0,1,"ære","zie"
778,"ær","ær-lig","lig",2,4,"ær-ver","ver",2,2,0,1,"ærlig","ærver"
504,"ær","ær-lig","lig",3,4,"ær-gjer","gjer",4,0,1,1,"ærlighet","ærgjerhet"
207,"first_blank","first_blank-ag","ag",1,51,"first_blank-rå","rå",51,0,0,1,"agn","rån"
842,"sent","sent-last_blank","last_blank",2,16,"post-last_blank","post",16,0,0,1,"aksent","akpost"
592,"sep","sep-te","te",4,6,"bring-te","bring",2,4,2,1,"aksepterer","akbringterer"
55,"res","res-last_blank","last_blank",4,324,"fullt-last_blank","fullt",44,280,2,1,"aktiveres","aktivefullt"
7,"vi","vi-tet","tet",4,18,"vi-sjons","sjons",2,16,2,1,"aktivitet","aktivisjons"
5,"ak","ak-tor","tor",2,5,"ak-ken","ken",1,4,0,1,"aktor","akken"
973,"al","al-ar","ar",1,1,"sz-ar","sz",1,0,0,1,"alarm","szarm"
567,"first_blank","first_blank-ali","ali",2,18,"first_blank-cel","cel",18,0,0,1,"alibi","celbi"
102,"al","al-ph","ph",1,3,"al-lo","lo",3,0,0,1,"alpha","alloa"
966,"na","na-tiv","tiv",4,2,"na-zepam","zepam",1,1,2,1,"alternativ","alternazepam"
6,"first_blank","first_blank-ame","ame",3,23,"first_blank-felt","felt",23,0,1,1,"amerika","feltrika"
50,"first_blank","first_blank-ana","ana",3,43,"first_blank-jord","jord",43,0,1,1,"analyse","jordlyse"
260,"an","an-d","d",1,13,"oo-d","oo",8,5,0,1,"and","ood"
773,"ån","ån-d","d",1,1,"hy-d","hy",1,0,0,1,"ånd","hyd"
363,"grep","grep-last_blank","last_blank",2,40,"kamp-last_blank","kamp",39,1,0,1,"angrep","ankamp"
609,"an","an-gri","gri",4,7,"an-stalt","stalt",8,1,2,1,"angriperen","anstaltperen"
420,"kla","kla-ge","ge",3,13,"brin-ge","brin",12,1,1,1,"anklage","anbringe"
500,"ner","ner-le","le",4,1,"stang-le","stang",1,0,2,1,"annerledes","anstangledes"
446,"ta","ta-gel","gel",4,13,"ta-sjons","sjons",9,4,2,1,"antagelse","antasjonsse"
301,"first_blank","first_blank-åpen","åpen",2,16,"first_blank-spil","spil",16,0,0,1,"åpenbart","spilbart"
370,"beid","beid-last_blank","last_blank",2,38,"gers-last_blank","gers",38,0,0,1,"arbeid","argers"
97,"bei","bei-der","der",3,40,"stan-der","stan",14,26,1,1,"arbeider","arstander"
350,"tekt","tekt-last_blank","last_blank",3,10,"hall-last_blank","hall",10,0,0,1,"arkitekt","arkihall"
39,"mory","mory-last_blank","last_blank",2,1,"stoy-last_blank","stoy",1,0,0,1,"armory","arstoy"
890,"ar","ar-r","r",1,2,"xa-r","xa",2,0,0,1,"arr","xar"
856,"ar","ar-res","res",4,10,"ar-kadij","kadij",1,9,2,1,"arrestere","arkadijtere"
962,"gan","gan-se","se",4,3,"stres-se","stres",2,1,2,1,"arroganse","arrostresse"
38,"sa","sa-ken","ken",3,17,"sa-fras","fras",2,15,1,1,"årsaken","årsafras"
92,"rie","rie-last_blank","last_blank",3,71,"nert-last_blank","nert",72,1,1,1,"arterie","artenert"
400,"ar","ar-til","til",4,6,"ar-resta","resta",4,2,2,1,"artilleri","arrestaleri"
41,"ar","ar-ve","ve",1,3,"de-ve","de",3,0,0,1,"arve","deve"
