"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
507,"gge","gge-last_blank","last_blank",2,1,"cks-last_blank","cks",1,0,0,1,"å ligge","å licks"
640,"lutt","lutt-last_blank","last_blank",3,4,"dern-last_blank","dern",4,0,0,1,"absolutt","absodern"
623,"sjon","sjon-last_blank","last_blank",5,370,"landsk-last_blank","landsk",6,364,2,1,"administrasjon","administralandsk"
314,"ad","ad-var","var",3,5,"ad-skil","skil",4,1,1,1,"advarsel","adskilsel"
441,"kat","kat-last_blank","last_blank",3,25,"bruk-last_blank","bruk",25,0,1,1,"advokat","advobruk"
405,"first_blank","first_blank-afri","afri",2,9,"first_blank-leir","leir",9,0,0,1,"afrika","leirka"
430,"tiv","tiv-last_blank","last_blank",2,66,"rom-last_blank","rom",66,0,0,1,"aktiv","akrom"
660,"bum","bum-last_blank","last_blank",2,4,"ech-last_blank","ech",4,0,0,1,"album","alech"
183,"ald","ald-ri","ri",2,1,"opp-ri","opp",1,0,0,1,"aldri","oppri"
8,"ale","ale-ne","ne",2,1,"vor-ne","vor",1,0,0,1,"alene","vorne"
6,"hol","hol-last_blank","last_blank",3,5,"kisk-last_blank","kisk",5,0,1,1,"alkohol","alkokisk"
502,"lé","lé-last_blank","last_blank",1,4,"cu-last_blank","cu",4,0,0,1,"allé","alcu"
9,"al","al-le","le",4,7,"beids-le","beids",6,1,3,1,"allerede","beidslerede"
387,"first_blank","first_blank-ama","ama",2,30,"first_blank-lei","lei",30,0,0,1,"amatør","leitør"
93,"bas","bas-sa","sa",4,9,"grønn-sa","grønn",3,6,2,1,"ambassade","amgrønnsade"
11,"dør","dør-last_blank","last_blank",4,17,"lings-last_blank","lings",17,0,2,1,"ambassadør","ambassalings"
12,"bu","bu-lan","lan",4,5,"bu-rough","rough",1,4,2,1,"ambulanse","amburoughse"
951,"first_blank","first_blank-ana","ana",4,43,"first_blank-strøm","strøm",44,1,2,1,"analytiker","strømlytiker"
992,"first_blank","first_blank-anar","anar",2,7,"first_blank-stir","stir",7,0,0,1,"anarki","stirki"
967,"first_blank","first_blank-ana","ana",3,43,"first_blank-jord","jord",43,0,1,1,"anatomi","jordtomi"
92,"eder","eder-last_blank","last_blank",2,1,"egne-last_blank","egne",1,0,0,1,"andre steder","andre stegne"
889,"an","an-ker","ker",2,4,"an-tyd","tyd",4,0,0,1,"anker","antyd"
17,"an","an-kom","kom",3,8,"an-fall","fall",9,1,1,1,"ankomme","anfallme"
528,"komst","komst-last_blank","last_blank",2,10,"visst-last_blank","visst",10,0,0,1,"ankomst","anvisst"
645,"legg","legg-last_blank","last_blank",2,36,"vert-last_blank","vert",36,0,0,1,"anlegg","anvert"
14,"nym","nym-last_blank","last_blank",2,3,"loy-last_blank","loy",3,0,0,1,"anonym","anoloy"
36,"rop","rop-last_blank","last_blank",2,12,"art-last_blank","art",12,0,0,1,"anrop","anart"
136,"an","an-set","set",3,7,"an-fall","fall",9,2,1,1,"ansette","anfallte"
247,"svar","svar-last_blank","last_blank",2,15,"head-last_blank","head",15,0,0,1,"ansvar","anhead"
15,"dot","dot-last_blank","last_blank",2,2,"nil-last_blank","nil",2,0,0,1,"antidot","antinil"
813,"ap","ap-e","e",1,2,"zi-e","zi",2,0,0,1,"ape","zie"
196,"first_blank","first_blank-åp","åp",1,30,"first_blank-sw","sw",30,0,0,1,"åpen","swen"
249,"first_blank","first_blank-åpen","åpen",3,16,"first_blank-flam","flam",16,0,0,1,"åpenbaring","flambaring"
197,"ning","ning-last_blank","last_blank",2,496,"sjon-last_blank","sjon",370,126,0,2,"åpning","åpsjon"
975,"first_blank","first_blank-are","are",2,7,"first_blank-had","had",7,0,0,1,"arena","hadna"
