"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
726,"first_blank","first_blank-dv","dv",1,1,"first_blank-aх","aх",1,0,0,1,"dvd","aхd"
640,"лют","лют-но","но",4,2,"недел-но","недел",2,0,2,1,"абсолютно","абсонеделно"
502,"first_blank","first_blank-аве","аве",2,3,"first_blank-уий","уий",3,0,0,1,"авеню","уийню"
21,"граф","граф-last_blank","last_blank",3,10,"слен-last_blank","слен",10,0,0,1,"автограф","автослен"
20,"тор","тор-last_blank","last_blank",2,120,"ции-last_blank","ции",126,6,0,1,"автор","авции"
3,"first_blank","first_blank-аг","аг",1,24,"first_blank-ур","ур",24,0,0,1,"агент","урент"
623,"ция","ция-last_blank","last_blank",5,291,"стване-last_blank","стване",15,276,3,1,"администрация","администрастване"
810," ще"," ще-last_blank","last_blank",2,1,"щов-last_blank","щов",1,0,0,1,"аз ще","азщов"
430,"ти","ти-вен","вен",3,28,"ти-стич","стич",7,21,1,1,"активен","актистич"
964,"ви","ви-ране","ране",4,4,"ви-зорът","зорът",1,3,1,1,"активиране","активизорът"
455,"first_blank","first_blank-аку","аку",2,20,"first_blank-соб","соб",20,0,0,1,"акула","собла"
660,"бум","бум-last_blank","last_blank",2,1,"риж-last_blank","риж",1,0,0,1,"албум","алриж"
6,"хол","хол-last_blank","last_blank",3,4,"зващ-last_blank","зващ",4,0,1,1,"алкохол","алкозващ"
387,"аматьо","аматьо-ри","ри",2,2,"зертьо-ри","зертьо",2,0,0,1,"аматьори","зертьори"
951,"за","за-тор","тор",4,8,"за-гадъч","гадъч",9,1,2,1,"анализатор","анализагадъч"
992,"хия","хия-last_blank","last_blank",2,11,"ньо-last_blank","ньо",11,0,0,1,"анархия","анарньо"
967,"то","то-мия","мия",3,8,"то-граф","граф",7,1,1,1,"анатомия","анатограф"
454,"жи","жи-ране","ране",4,1,"жи-вотът","вотът",1,0,1,1,"ангажиране","ангаживотът"
13,"гел","гел-last_blank","last_blank",2,10,"лай-last_blank","лай",10,0,0,1,"ангел","анлай"
325,"глий","глий-ски","ски",3,3,"френ-ски","френ",3,0,0,1,"английски","анфренски"
14,"first_blank","first_blank-ано","ано",3,17,"first_blank-улич","улич",17,0,1,1,"анонимен","уличнимен"
15,"дот","дот-last_blank","last_blank",3,2,"утън-last_blank","утън",2,0,1,1,"антидот","антиутън"
975,"аре","аре-на","на",2,2,"каш-на","каш",2,0,0,1,"арена","кашна"
989,"се","се-нал","нал",3,1,"се-квоя","квоя",1,0,1,1,"арсенал","арсеквоя"
18,"факт","факт-last_blank","last_blank",3,1,"щoтo-last_blank","щoтo",1,0,0,1,"артефакт","артещoтo"
725,"пи","пи-рин","рин",3,1,"пи-кард","кард",1,0,1,1,"аспирин","аспикард"
675,"ро","ро-нат","нат",3,1,"ро-линс","линс",1,0,1,1,"астронат","астролинс"
895,"first_blank","first_blank-атом","атом",2,7,"first_blank-огор","огор",7,0,0,1,"атомник","огорник"
19,"first_blank","first_blank-атрак","атрак",3,6,"first_blank-потръ","потръ",6,0,0,1,"атрактивен","потрътивен"
22,"псия","псия-last_blank","last_blank",2,1,"блин-last_blank","блин",1,0,0,1,"аутопсия","аутоблин"
405,"first_blank","first_blank-аф","аф",3,27,"first_blank-укра","укра",27,0,2,1,"африка","украрика"
500,"аш","аш-last_blank","last_blank",1,17,"ък-last_blank","ък",17,0,0,1,"аш","ък"
940,"вач","вач-ка","ка",3,14,"обър-ка","обър",15,1,1,1,"бавачка","баобърка"
446,"ба","ба-вен","вен",2,4,"ба-нал","нал",4,0,0,1,"бавен","банал"
647,"first_blank","first_blank-бав","бав",2,12,"first_blank-рис","рис",12,0,0,1,"бавно","рисно"
903,"ба","ба-за","за",2,5,"ба-сти","сти",5,0,1,1,"база","басти"
817,"ланс","ланс-last_blank","last_blank",2,3,"гърс-last_blank","гърс",3,0,0,1,"баланс","багърс"
23,"ба","ба-нан","нан",2,1,"ба-вяй","вяй",1,0,0,1,"банан","бавяй"
601,"бан","бан-да","да",2,6,"оза-да","оза",6,0,0,1,"банда","озада"
24,"кер","кер-last_blank","last_blank",2,22,"тии-last_blank","тии",22,0,0,1,"банкер","бантии"
25,"ки","ки-ране","ране",3,5,"ки-флич","флич",4,1,0,1,"банкиране","банкифлич"
756,"рон","рон-last_blank","last_blank",2,32,"сал-last_blank","сал",32,0,0,1,"барон","басал"
944,"рут","рут-last_blank","last_blank",2,5,"еха-last_blank","еха",5,0,0,1,"барут","баеха"
497,"first_blank","first_blank-бас","бас",3,22,"first_blank-схва","схва",22,0,1,1,"баскетбол","схвакетбол"
366,"бе","бе-last_blank","last_blank",2,26,"сат-last_blank","сат",26,0,1,1,"бебе","бесат"
412,"бе","бе-ден","ден",2,4,"бе-зиз","зиз",3,1,0,1,"беден","безиз"
924,"бед","бед-ност","ност",2,1,"лин-ност","лин",1,0,0,1,"бедност","линност"
242,"жа","жа-нец","нец",3,1,"жа-клин","клин",1,0,1,1,"бежанец","бежаклин"
868,"ле","ле-зен","зен",4,4,"ле-родът","родът",1,3,2,1,"безполезен","безполеродът"
922,"щен","щен-last_blank","last_blank",4,23,"стваш-last_blank","стваш",22,1,2,1,"безпомощен","безпомостваш"
575,"тон","тон-last_blank","last_blank",2,34,"чам-last_blank","чам",34,0,0,1,"бетон","бечам"
150,"first_blank","first_blank-биб","биб",4,22,"first_blank-потър","потър",21,1,2,1,"библиотека","потърлиотека"
501,"биб","биб-ли","ли",4,2,"услуж-ли","услуж",2,0,2,1,"библията","услужлията"
555,"лет","лет-last_blank","last_blank",2,39,"шим-last_blank","шим",39,0,0,1,"билет","бишим"
54,"first_blank","first_blank-бит","бит",2,6,"first_blank-джъ","джъ",6,0,0,1,"битка","джъка"
124,"да","да-рен","рен",4,8,"да-дохме","дохме",8,0,2,1,"благодарен","благодадохме"
186,"ро","ро-ден","ден",4,13,"ро-източ","източ",4,9,2,1,"благороден","благороизточ"
654,"ност","ност-last_blank","last_blank",6,272,"казване-last_blank","казване",5,267,3,1,"благотворителност","благотворителказване"
180," до"," до-last_blank","last_blank",3,1,"денс-last_blank","денс",1,0,1,1,"близо до","близоденс"
773,"first_blank","first_blank-бля","бля",2,3,"first_blank-рош","рош",3,0,0,1,"блясък","рошсък"
121,"бо","бо-г","г",1,1,"ей-г","ей",1,0,0,1,"бог","ейг"
908,"клук","клук-last_blank","last_blank",2,1,"флет-last_blank","флет",1,0,0,1,"боклук","бофлет"
340,"first_blank","first_blank-бол","бол",3,49,"first_blank-неиз","неиз",48,1,1,1,"болница","неизница"
359,"first_blank","first_blank-бом","бом",2,41,"first_blank-изу","изу",41,0,0,1,"бомба","изуба"
709,"нус","нус-last_blank","last_blank",2,12,"хай-last_blank","хай",12,0,0,1,"бонус","бохай"
206,"свам","свам-last_blank","last_blank",3,32,"гане-last_blank","гане",29,3,0,1,"боядисвам","боядигане"
31,"бра","бра-во","во",2,1,"вър-во","вър",1,0,0,1,"браво","върво"
68,"бр","бр-оя","оя",1,1,"бр-юъ","юъ",1,0,0,1,"броя","брюъ"
668,"тал","тал-last_blank","last_blank",2,48,"пят-last_blank","пят",48,0,0,1,"брутал","брупят"
811,"вал","вал-но","но",3,1,"фрез-но","фрез",1,0,1,1,"буквално","букфрезно"
861,"бу","бу-тане","тане",2,1,"бу-лент","лент",1,0,0,1,"бутане","булент"
522,"тон","тон-last_blank","last_blank",2,34,"чам-last_blank","чам",34,0,0,1,"бутон","бучам"
533,"бу","бу-ш","ш",1,1,"pи-ш","pи",1,0,0,1,"буш","pиш"
712,"рек","рек-last_blank","last_blank",3,12,"ждаш-last_blank","ждаш",12,0,1,1,"бъбрек","бъбждаш"
506,"де","де-ще","ще",3,4,"де-сант","сант",4,0,2,1,"бъдеще","бъдесант"
913,"жет","жет-last_blank","last_blank",2,5,"рящ-last_blank","рящ",5,0,0,1,"бюджет","бюдрящ"
746,"гая","гая-last_blank","last_blank",2,4,"лор-last_blank","лор",4,0,0,1,"бягая","бялор"
322,"first_blank","first_blank-бя","бя",2,42,"first_blank-рей","рей",42,0,1,1,"бяло","рейло"
604,"first_blank","first_blank-в гъ","в гъ",3,1,"first_blank-стед","стед",1,0,0,1,"в гърлото","стедрлото"
398,"ето","ето-last_blank","last_blank",3,1,"мъдж-last_blank","мъдж",1,0,1,1,"в морето","в мормъдж"
458,"лник","лник-last_blank","last_blank",4,1,"сулът-last_blank","сулът",1,0,1,1,"в понеделник","в понедесулът"
807,"лтат","лтат-last_blank","last_blank",3,1,"рвър-last_blank","рвър",1,0,0,1,"в резултат","в резурвър"
537,"шинг","шинг-тон","тон",3,2,"крип-тон","крип",2,0,0,1,"вашингтон","вакриптон"
317,"first_blank","first_blank-вдо","вдо",3,5,"first_blank-смаз","смаз",5,0,1,1,"вдовица","смазвица"
719,"first_blank","first_blank-вдъх","вдъх",3,28,"first_blank-проб","проб",28,0,0,1,"вдъхновим","пробновим"
453,"ве","ве-к","к",1,2,"ий-к","ий",2,0,0,1,"век","ийк"
787,"че","че-ство","ство",4,39,"че-тохме","тохме",3,36,1,1,"величество","величетохме"
755,"ве","ве-на","на",2,80,"тич-на","тич",62,18,1,1,"вена","тична"
650,"ри","ри-га","га",3,6,"ри-стич","стич",6,0,2,1,"верига","веристич"
229,"ност","ност-last_blank","last_blank",4,272,"ствен-last_blank","ствен",41,231,1,1,"вероятност","вероятствен"
9,"ве","ве-че","че",2,35,"клю-че","клю",31,4,1,1,"вече","ключе"
98,"ве","ве-чен","чен",2,2,"ве-лас","лас",2,0,0,1,"вечен","велас"
588,"че","че-ря","ря",3,9,"одоб-ря","одоб",9,0,2,1,"вечеря","веодобря"
265,"first_blank","first_blank-вж","вж",1,1,"first_blank-сь","сь",1,0,0,1,"вж","сь"
