"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
198,"first_blank","first_blank-a fun","a fun",3,1,"first_blank-scien","scien",1,0,0,1,"a functiona","scienctiona"
733,"first_blank","first_blank-a ","a ",1,1,"first_blank-kv","kv",1,0,0,1,"a hrani","kvhrani"
916,"iti","iti-last_blank","last_blank",3,1,"gdon-last_blank","gdon",1,0,1,1,"a inghiti","a inghgdon"
244,"ocui","ocui-last_blank","last_blank",3,1,"dion-last_blank","dion",1,0,0,1,"a inlocui","a inldion"
719,"first_blank","first_blank-a i","a i",3,1,"first_blank-ncre","ncre",1,0,1,1,"a inspira","ncrenspira"
510,"tura","tura-last_blank","last_blank",6,1,"clanşăm-last_blank","clanşăm",1,0,3,1,"a lua legatura","a lua legaclanşăm"
206,"first_blank","first_blank-a pi","a pi",2,1,"first_blank-avet","avet",1,0,0,1,"a picta","avetcta"
867,"eria","eria-last_blank","last_blank",3,1,"haps-last_blank","haps",1,0,0,1,"a speria","a sphaps"
907,"first_blank","first_blank-a s","a s",2,1,"first_blank-nvă","nvă",1,0,0,1,"a suge","nvăuge"
681,"first_blank","first_blank-a su","a su",3,1,"first_blank-ecua","ecua",1,0,0,1,"a sustine","ecuastine"
392,"u","u-ita","ita",3,1,"u-dali","dali",1,0,1,1,"a uita","a udali"
482,"rca","rca-last_blank","last_blank",2,1,"liş-last_blank","liş",1,0,0,1,"a urca","a uliş"
640,"lut","lut-last_blank","last_blank",3,3,"neci-last_blank","neci",3,0,1,1,"absolut","absoneci"
917,"ac","ac-last_blank","last_blank",1,24,"rm-last_blank","rm",23,1,0,1,"ac","rm"
938,"den","den-tal","tal",4,2,"chrys-tal","chrys",1,1,2,1,"accidental","accichrystal"
69,"peri","peri-last_blank","last_blank",2,12,"roşi-last_blank","roşi",12,0,0,1,"acoperi","acoroşi"
430,"tiv","tiv-last_blank","last_blank",2,117,"der-last_blank","der",117,0,0,1,"activ","acder"
76,"tu","tu-al","al",3,12,"tu-iesc","iesc",13,1,2,1,"actual","actuiesc"
190,"um","um-last_blank","last_blank",1,48,"rã-last_blank","rã",48,0,0,1,"acum","acrã"
302,"vă","vă-rat","rat",3,3,"vă-lesc","lesc",2,1,1,1,"adevărat","adevălesc"
997,"tra","tra-last_blank","last_blank",4,69,"neşti-last_blank","neşti",42,27,2,1,"administra","adminisneşti"
623,"tra","tra-re","re",5,21,"anywhe-re","anywhe",1,20,3,1,"administrare","adminisanywhere"
164,"tra","tra-tor","tor",5,2,"tra-cţiuni","cţiuni",1,1,3,1,"administrator","administracţiuni"
2,"mi","mi-ra","ra",3,44,"mi-nezi","nezi",4,40,2,1,"admira","adminezi"
803,"mi","mi-te","te",3,53,"bles-te","bles",20,33,2,1,"admite","adbleste"
962,"ad","ad-n","n",1,1,"hi-n","hi",1,0,0,1,"adn","hin"
961,"first_blank","first_blank-ado","ado",4,50,"first_blank-schim","schim",44,6,2,1,"adolescenta","schimlescenta"
796,"first_blank","first_blank-adu","adu",2,57,"first_blank-tor","tor",57,0,0,1,"aduce","torce"
880,"ul","ul-t","t",1,2,"yp-t","yp",2,0,0,1,"adult","adypt"
5,"first_blank","first_blank-ae","ae",1,59,"first_blank-sp","sp",59,0,0,1,"aer","spr"
405,"first_blank","first_blank-afri","afri",2,9,"first_blank-frag","frag",9,0,0,1,"africa","fragca"
127,"first_blank","first_blank-agă","agă",2,15,"first_blank-del","del",15,0,0,1,"agăţat","delţat"
3,"first_blank","first_blank-ag","ag",1,38,"first_blank-oa","oa",38,0,0,1,"agent","oaent"
105,"first_blank","first_blank-agri","agri",3,12,"first_blank-olan","olan",12,0,0,1,"agricultor","olancultor"
133,"ci","ci-last_blank","last_blank",1,77,"ar-last_blank","ar",77,0,0,1,"aici","aiar"
17,"first_blank","first_blank-ajun","ajun",2,22,"first_blank-acor","acor",22,0,0,1,"ajunge","acorge"
132,"first_blank","first_blank-aju","aju",2,39,"first_blank-cea","cea",39,0,0,1,"ajutor","ceator"
263,"ilea","ilea-last_blank","last_blank",3,1,"song-last_blank","song",1,0,0,1,"al doilea","al dosong"
294,"ilea","ilea-last_blank","last_blank",4,1,"ganți-last_blank","ganți",1,0,1,1,"al treilea","al treganți"
322,"al","al-b","b",1,1,"lu-b","lu",1,0,0,1,"alb","lub"
28,"bi","bi-nă","nă",3,11,"bi-tori","tori",5,6,2,1,"albină","albitori"
660,"bum","bum-last_blank","last_blank",2,1,"yev-last_blank","yev",1,0,0,1,"album","alyev"
6,"ol","ol-last_blank","last_blank",3,37,"nari-last_blank","nari",36,1,2,1,"alcool","alconari"
766,"first_blank","first_blank-ale","ale",2,57,"first_blank-mun","mun",57,0,0,1,"alege","munge"
508,"ale","ale-ge","ge",3,6,"frân-ge","frân",6,0,1,1,"alegere","frângere"
539,"first_blank","first_blank-aler","aler",2,49,"first_blank-cres","cres",52,3,0,1,"alerga","cresga"
821,"aler","aler-ta","ta",2,4,"imor-ta","imor",4,0,0,1,"alerta","imorta"
797,"first_blank","first_blank-ali","ali",3,116,"first_blank-stră","stră",114,2,1,1,"alimente","strămente"
774,"first_blank","first_blank-aman","aman",2,15,"first_blank-apla","apla",15,0,0,1,"amantă","aplată"
387,"first_blank","first_blank-ama","ama",2,69,"first_blank-ghi","ghi",69,0,0,1,"amator","ghitor"
93,"sa","sa-dă","dă",4,1,"aprin-dă","aprin",1,0,3,1,"ambasadă","ambaaprindă"
