"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
192,"ding","ding-last_blank","last_blank",3,266,"tjes-last_blank","tjes",288,22,0,1,"aanbieding","aanbietjes"
802,"dacht","dacht-last_blank","last_blank",2,14,"vaart-last_blank","vaart",14,0,0,1,"aandacht","aanvaart"
300,"aan","aan-han","han",3,7,"aan-slui","slui",7,0,1,1,"aanhanger","aansluiger"
17,"aan","aan-ko","ko",3,4,"moet-ko","moet",4,0,1,1,"aankomen","moetkomen"
528,"komst","komst-last_blank","last_blank",2,22,"nacht-last_blank","nacht",22,0,0,2,"aankomst","aannacht"
19,"aan","aan-trek","trek",4,12,"aan-vaard","vaard",7,5,1,1,"aantrekkelijk","aanvaardkelijk"
377,"heid","heid-last_blank","last_blank",4,565,"tisch-last_blank","tisch",141,424,1,1,"aanwezigheid","aanwezigtisch"
813,"first_blank","first_blank-aa","aa",1,26,"first_blank-ry","ry",26,0,0,1,"aap","ryp"
750,"first_blank","first_blank-aard","aard",3,52,"first_blank-ruim","ruim",52,0,0,1,"aardappel","ruimappel"
91,"be","be-ving","ving",3,2,"be-rech","rech",2,0,0,1,"aardbeving","aardberech"
640,"luut","luut-last_blank","last_blank",3,3,"stin-last_blank","stin",3,0,0,1,"absoluut","absostin"
176,"tie","tie-last_blank","last_blank",2,762,"nen-last_blank","nen",750,12,0,1,"actie","acnen"
430,"tief","tief-last_blank","last_blank",2,66,"lijn-last_blank","lijn",66,0,0,1,"actief","aclijn"
318," rem"," rem-last_blank","last_blank",2,1,"roen-last_blank","roen",1,0,0,1,"ad rem","adroen"
755,"ad","ad-er","er",1,3,"ad-ol","ol",3,0,0,1,"ader","adol"
623,"ni","ni-stra","stra",5,8,"ni-cholls","cholls",1,7,2,1,"administratie","adminichollstie"
806,"vies","vies-last_blank","last_blank",2,10,"rest-last_blank","rest",10,0,0,1,"advies","adrest"
441,"caat","caat-last_blank","last_blank",3,19,"stok-last_blank","stok",19,0,0,1,"advocaat","advostok"
590,"af","af-beel","beel",3,3,"af-vuur","vuur",3,0,0,1,"afbeelding","afvuurding"
405,"first_blank","first_blank-afri","afri",2,6,"first_blank-vlei","vlei",6,0,0,1,"afrika","vleika"
910,"af","af-spre","spre",3,1,"af-vaar","vaar",1,0,0,1,"afspreken","afvaarken"
85,"stand","stand-last_blank","last_blank",2,51,"neerd-last_blank","neerd",50,1,0,2,"afstand","afneerd"
548,"val","val-last_blank","last_blank",2,93,"ber-last_blank","ber",93,0,0,1,"afval","afber"
4,"ds","ds-last_blank","last_blank",1,63,"sy-last_blank","sy",63,0,0,1,"aids","aisy"
32,"ten","ten-tas","tas",3,1,"ten-kerk","kerk",1,0,1,1,"aktentas","aktenkerk"
9,"al","al-last_blank","last_blank",1,112,"ën-last_blank","ën",92,20,0,1,"al","ën"
660,"bum","bum-last_blank","last_blank",2,5,"sië-last_blank","sië",5,0,0,1,"album","alsië"
6,"hol","hol-last_blank","last_blank",3,9,"tech-last_blank","tech",9,0,1,1,"alcohol","alcotech"
821,"al","al-er","er",1,1,"ue-er","ue",1,0,0,1,"alert","ueert"
332,"meen","meen-last_blank","last_blank",3,8,"kaas-last_blank","kaas",8,0,0,1,"algemeen","algekaas"
8,"leen","leen-last_blank","last_blank",2,15,"fles-last_blank","fles",15,0,0,1,"alleen","alfles"
10,"al","al-tijd","tijd",2,1,"al-migh","migh",1,0,0,1,"altijd","almigh"
387,"first_blank","first_blank-ama","ama",2,33,"first_blank-sur","sur",33,0,0,1,"amateur","surteur"
93,"am","am-bas","bas",4,7,"am-werkt","werkt",1,6,2,1,"ambassade","amwerktsade"
11,"deur","deur-last_blank","last_blank",4,38,"staan-last_blank","staan",38,0,1,1,"ambassadeur","ambassastaan"
12,"bu","bu-lan","lan",4,9,"bu-teurs","teurs",1,8,2,1,"ambulance","ambuteursce"
951,"first_blank","first_blank-ana","ana",2,54,"first_blank-nor","nor",54,0,0,1,"analist","norlist"
992,"chie","chie-last_blank","last_blank",3,17,"mijn-last_blank","mijn",17,0,0,1,"anarchie","anarmijn"
967,"mie","mie-last_blank","last_blank",3,68,"wood-last_blank","wood",68,0,1,1,"anatomie","anatowood"
889,"ker","ker-last_blank","last_blank",2,476,"man-last_blank","man",476,0,0,1,"anker","anman"
14,"niem","niem-last_blank","last_blank",2,6,"zins-last_blank","zins",6,0,0,1,"anoniem","anozins"
504,"first_blank","first_blank-ant","ant",2,14,"first_blank-kli","kli",14,0,0,1,"antwoord","kliwoord"
812,"tuur","tuur-last_blank","last_blank",4,63,"maakt-last_blank","maakt",64,1,1,1,"apparatuur","apparamaakt"
745,"pel","pel-last_blank","last_blank",2,76,"lin-last_blank","lin",74,2,0,1,"appel","aplin"
136,"beids","beids-kracht","kracht",3,1,"drijf-kracht","drijf",1,0,0,1,"arbeidskracht","ardrijfkracht"
975,"first_blank","first_blank-are","are",2,2,"first_blank-hox","hox",2,0,0,1,"arena","hoxna"
412,"ar","ar-m","m",1,4,"ui-m","ui",4,0,0,1,"arm","uim"
924,"ar","ar-moe","moe",3,6,"ar-beid","beid",6,0,1,1,"armoede","arbeidde"
989,"se","se-naal","naal",3,2,"se-lend","lend",2,0,0,1,"arsenaal","arselend"
18,"te","te-fact","fact",3,1,"te-sche","sche",1,0,0,1,"artefact","artesche"
425,"tiest","tiest-last_blank","last_blank",2,3,"voets-last_blank","voets",3,0,0,1,"artiest","arvoets"
487,"ti","ti-kel","kel",3,5,"ti-caan","caan",3,2,1,1,"artikel","articaan"
500,"as","as-last_blank","last_blank",1,92,"ën-last_blank","ën",92,0,0,1,"as","ën"
725,"pi","pi-ri","ri",4,4,"gangs-ri","gangs",2,2,3,1,"aspirine","asgangsrine"
675,"naut","naut-last_blank","last_blank",3,4,"dors-last_blank","dors",4,0,0,1,"astronaut","astrodors"
895,"first_blank","first_blank-ato","ato",2,5,"first_blank-fee","fee",5,0,0,1,"atomair","feemair"
22,"top","top-sie","sie",3,5,"gres-sie","gres",5,0,1,1,"autopsie","augressie"
26,"ba","ba-ai","ai",1,1,"et-ai","et",1,0,0,1,"baai","etai"
