"word_id","first","original_pair","second","syll","original_freq","replacement_pair","replacement_syll","replacement_freq","freq_diff","char_diff","letter_diff","original_word","replacement_word"
9,"first_blank","first_blank-afri","afri",2,9,"first_blank-azij","azij",9,0,0,1,"afrika","azijka"
102,"first_blank","first_blank-ag","ag",1,11,"first_blank-wh","wh",11,0,0,1,"agent","whent"
5,"van","van-last_blank","last_blank",3,121,"skim-last_blank","skim",121,0,1,1,"aktivan","aktiskim"
283,"tov","tov-ka","ka",3,1,"svit-ka","svit",1,0,1,1,"aktovka","aksvitka"
221,"al","al-at","at",1,1,"wy-at","wy",1,0,0,1,"alat","wyat"
534,"bum","bum-last_blank","last_blank",2,1,"kit-last_blank","kit",1,0,0,1,"album","alkit"
128,"hol","hol-last_blank","last_blank",3,3,"vist-last_blank","vist",3,0,1,1,"alkohol","alkovist"
627,"first_blank","first_blank-ama","ama",2,24,"first_blank-pov","pov",24,0,0,1,"amater","povter"
369,"sa","sa-dor","dor",4,1,"sa-vjest","vjest",1,0,2,1,"ambasador","ambasavjest"
200,"lan","lan-ta","ta",4,1,"smjes-ta","smjes",1,0,2,1,"ambulanta","ambusmjesta"
231,"first_blank","first_blank-ana","ana",4,49,"first_blank-uklju","uklju",49,0,2,1,"analitičar","ukljulitičar"
269,"first_blank","first_blank-anar","anar",3,6,"first_blank-mons","mons",6,0,0,1,"anarhija","monshija"
643,"first_blank","first_blank-ana","ana",4,49,"first_blank-uklju","uklju",49,0,2,1,"anatomija","ukljutomija"
932,"đeo","đeo-last_blank","last_blank",2,3,"uke-last_blank","uke",3,0,0,1,"anđeo","anuke"
913,"žman","žman-last_blank","last_blank",3,2,"drim-last_blank","drim",2,0,0,1,"angažman","angadrim"
421,"nim","nim-no","no",3,2,"mant-no","mant",2,0,1,1,"anonimno","anomantno"
581,"lut","lut-no","no",4,2,"djelj-no","djelj",1,1,2,1,"apsolutno","apsodjeljno"
39,"are","are-na","na",2,1,"rov-na","rov",1,0,0,1,"arena","rovna"
493,"nal","nal-last_blank","last_blank",3,16,"ling-last_blank","ling",16,0,1,1,"arsenal","arseling"
359,"fakt","fakt-last_blank","last_blank",3,1,"rowe-last_blank","rowe",1,0,0,1,"artefakt","arterowe"
384,"rin","rin-last_blank","last_blank",3,26,"vost-last_blank","vost",26,0,1,1,"aspirin","aspivost"
525,"tro","tro-na","na",4,10,"djelj-na","djelj",1,9,2,1,"astronaut","asdjeljnaut"
441,"atom","atom-ski","ski",2,1,"štin-ski","štin",1,0,0,1,"atomski","štinski"
705,"first_blank","first_blank-atrak","atrak",3,8,"first_blank-augus","augus",8,0,0,1,"atraktivan","augustivan"
625,"first_blank","first_blank-auk","auk",3,4,"first_blank-voya","voya",4,0,1,1,"aukcija","voyacija"
162,"gram","gram-last_blank","last_blank",2,13,"ljat-last_blank","ljat",13,0,0,1,"autogram","autoljat"
178,"to","to-r","r",1,2,"na-r","na",2,0,0,1,"autor","aunar"
866,"first_blank","first_blank-ave","ave",3,7,"first_blank-clif","clif",7,0,1,1,"avenija","clifnija"
246,"na","na-na","na",3,8,"spoz-na","spoz",9,1,2,1,"banana","baspozna"
736,"ban","ban-da","da",2,2,"lje-da","lje",2,0,0,1,"banda","ljeda"
225,"kar","kar-last_blank","last_blank",2,18,"ron-last_blank","ron",18,0,0,1,"bankar","banron"
156,"kar","kar-stvo","stvo",3,2,"kar-lajl","lajl",1,1,0,1,"bankarstvo","bankarlajl"
193,"ron","ron-last_blank","last_blank",2,18,"kie-last_blank","kie",18,0,0,1,"baron","bakie"
104,"rut","rut-last_blank","last_blank",2,3,"šje-last_blank","šje",3,0,0,1,"barut","bašje"
